pepiniere,espece,qte,gouvernorat,latitude,longitude,feuille
منبت السرس,أرنج,,الكاف,36.0774403,9.02118129999996,Feuil1
منبت السرس,مسك الليل,,الكاف,36.0774404,9.02118129999996,Feuil1
منبت السرس,دفلة,,الكاف,36.0774405,9.02118129999996,Feuil1
منبت السرس,ورد,,الكاف,36.0774406,9.02118129999996,Feuil1
منبت السرس,عرعار,,الكاف,36.0774407,9.02118129999996,Feuil1
منبت السرس,جرنيوم,,الكاف,36.0774408,9.02118129999996,Feuil1
منبت السرس,عطرشاء,,الكاف,36.0774409,9.02118129999996,Feuil1
منبت السرس,فينيفيارج,,الكاف,36.077441,9.02118129999996,Feuil1
منبت السرس,ست مريم,,الكاف,36.0774411,9.02118129999996,Feuil1
منبت السرس,يسامين (فل),,الكاف,36.0774412,9.02118129999996,Feuil1
منبت السرس,بوقنفيلي,,الكاف,36.0774413,9.02118129999996,Feuil1
منبت السرس,ميبروم,7500.0,الكاف,36.0774414,9.02118129999996,Feuil1
منبت السرس,الاكليل,,الكاف,36.0774415,9.02118129999996,Feuil1
منبت السرس,لنتنا,,الكاف,36.0774416,9.02118129999996,Feuil1
منبت السرس,الخزامة,,الكاف,36.0774417,9.02118129999996,Feuil1
منبت السرس,أم الروبيا,,الكاف,36.0774418,9.02118129999996,Feuil1
منبت القلعة الخصبة,الصنوبر الحلبي,37000.0,الكاف,35.657633,8.58858580000003,Feuil1
منبت القلعة الخصبة,الكلتوس,200.0,الكاف,35.657634,8.58858580000003,Feuil1
منبت القلعة الخصبة,السنط الازرق,58000.0,الكاف,35.657635,8.58858580000003,Feuil1
منبت القلعة الخصبة,فصة شجرية,100.0,الكاف,35.657636,8.58858580000003,Feuil1
منبت القلعة الخصبة,أكاسيا موليسيما,,الكاف,35.657637,8.58858580000003,Feuil1
منبت القلعة الخصبة,سرول,10000.0,الكاف,35.657638,8.58858580000003,Feuil1
منبت القلعة الخصبة,كازورينا,1400.0,الكاف,35.657639,8.58858580000003,Feuil1
منبت القلعة الخصبة,صفصاف,,الكاف,35.65764,8.58858580000003,Feuil1
منبت القلعة الخصبة,أكاسيا شوكية,6400.0,الكاف,35.657641,8.58858580000003,Feuil1
منبت القلعة الخصبة,خروب,,الكاف,35.657642,8.58858580000003,Feuil1
منبت القلعة الخصبة,نخيل,,الكاف,35.657643,8.58858580000003,Feuil1
منبت القلعة الخصبة,فيكيس نتدا,,الكاف,35.657644,8.58858580000003,Feuil1
منبت القلعة الخصبة,قليديشيا,,الكاف,35.657645,8.58858580000003,Feuil1
منبت القلعة الخصبة,سوفوراجابونكا,,الكاف,35.657646,8.58858580000003,Feuil1
منبت القلعة الخصبة,فلفل اكحل كاذب,,الكاف,35.657647,8.58858580000003,Feuil1
منبت القلعة الخصبة,ميليا,,الكاف,35.657648,8.58858580000003,Feuil1
منبت القلعة الخصبة,أرنج,,الكاف,35.657649,8.58858580000003,Feuil1
منبت القلعة الخصبة,مسك الليل,,الكاف,35.65765,8.58858580000003,Feuil1
منبت القلعة الخصبة,دفلة,,الكاف,35.657651,8.58858580000003,Feuil1
منبت القلعة الخصبة,ورد,,الكاف,35.657652,8.58858580000003,Feuil1
منبت القلعة الخصبة,عرعار,,الكاف,35.657653,8.58858580000003,Feuil1
منبت القلعة الخصبة,جرنيوم,,الكاف,35.657654,8.58858580000003,Feuil1
منبت القلعة الخصبة,عطرشاء,,الكاف,35.657655,8.58858580000003,Feuil1
منبت القلعة الخصبة,فينيفيارج,,الكاف,35.657656,8.58858580000003,Feuil1
منبت القلعة الخصبة,ست مريم,,الكاف,35.657657,8.58858580000003,Feuil1
منبت القلعة الخصبة,يسامين (فل),,الكاف,35.657658,8.58858580000003,Feuil1
منبت القلعة الخصبة,بوقنفيلي,,الكاف,35.657659,8.58858580000003,Feuil1
منبت القلعة الخصبة,ميبروم,,الكاف,35.65766,8.58858580000003,Feuil1
منبت القلعة الخصبة,الاكليل,,الكاف,35.657661,8.58858580000003,Feuil1
منبت القلعة الخصبة,لنتنا,,الكاف,35.657662,8.58858580000003,Feuil1
منبت القلعة الخصبة,الخزامة,,الكاف,35.657663,8.58858580000003,Feuil1
منبت القلعة الخصبة,أم الروبيا,,الكاف,35.657664,8.58858580000003,Feuil1
منبت القصرين,الصنوبر الحلبي,304000.0,القصرين,35.0809148,8.66005859999995,Feuil1
منبت القصرين,الكلتوس,,القصرين,35.0809149,8.66005859999995,Feuil1
منبت القصرين,السنط الازرق,30000.0,القصرين,35.080915,8.66005859999995,Feuil1
منبت القصرين,قطف نميلاريا,6400.0,القصرين,35.0809151,8.66005859999995,Feuil1
منبت القصرين,سرول,180000.0,القصرين,35.0809152,8.66005859999995,Feuil1
منبت القصرين,كازورينا,2000.0,القصرين,35.0809153,8.66005859999995,Feuil1
منبت القصرين,أكاسيا شوكية,60000.0,القصرين,35.0809154,8.66005859999995,Feuil1
منبت القصرين,خروب,20700.0,القصرين,35.0809155,8.66005859999995,Feuil1
منبت القصرين,اروكاربا,,القصرين,35.0809156,8.66005859999995,Feuil1
منبت القصرين,واشنطونيا,17500.0,القصرين,35.0809157,8.66005859999995,Feuil1
منبت القصرين,فيكيس,2000.0,القصرين,35.0809158,8.66005859999995,Feuil1
منبت القصرين,فلفل اكحل كاذب,17500.0,القصرين,35.0809159,8.66005859999995,Feuil1
منبت القصرين,ميليا,4000.0,القصرين,35.080916,8.66005859999995,Feuil1
منبت القصرين,أنواع أخرى,1000.0,القصرين,35.0809161,8.66005859999995,Feuil1
منبت القصرين,ابيسكيس,400.0,القصرين,35.0809162,8.66005859999995,Feuil1
منبت القصرين,دفلة,1500.0,القصرين,35.0809163,8.66005859999995,Feuil1
منبت القصرين,ورد,,القصرين,35.0809164,8.66005859999995,Feuil1
منبت القصرين,لكانيا,1000.0,القصرين,35.0809165,8.66005859999995,Feuil1
منبت القصرين,ألتيا,400.0,القصرين,35.0809166,8.66005859999995,Feuil1
منبت القصرين,جيستسيا,400.0,القصرين,35.0809167,8.66005859999995,Feuil1
منبت القصرين,جرنيوم,800.0,القصرين,35.0809168,8.66005859999995,Feuil1
منبت القصرين,مردقوش,2000.0,القصرين,35.0809169,8.66005859999995,Feuil1
منبت القصرين,أنواع أخرى,,القصرين,35.080917,8.66005859999995,Feuil1
منبت القصرين,ميبروم,10000.0,القصرين,35.0809171,8.66005859999995,Feuil1
منبت القصرين,الاكليل,1500.0,القصرين,35.0809172,8.66005859999995,Feuil1
منبت القصرين,لنتنا,400.0,القصرين,35.0809173,8.66005859999995,Feuil1
منبت تالة,الصنوبر الحلبي,70000.0,القصرين,35.5830379999999,8.667192,Feuil1
منبت تالة,الكلتوس,2000.0,القصرين,35.5830379999999,8.667193,Feuil1
منبت تالة,السنط الازرق,9000.0,القصرين,35.5830379999999,8.667194,Feuil1
منبت تالة,قطف نميلاريا,,القصرين,35.5830379999999,8.667195,Feuil1
منبت تالة,سرول,60000.0,القصرين,35.5830379999999,8.667196,Feuil1
منبت تالة,كازورينا,10000.0,القصرين,35.5830379999999,8.667197,Feuil1
منبت تالة,أكاسيا شوكية,20000.0,القصرين,35.5830379999999,8.667198,Feuil1
منبت تالة,خروب,,القصرين,35.5830379999999,8.667199,Feuil1
منبت تالة,اروكاربا,1000.0,القصرين,35.5830379999999,8.6672,Feuil1
منبت تالة,واشنطونيا,300.0,القصرين,35.5830379999999,8.667201,Feuil1
منبت تالة,فيكيس,,القصرين,35.5830379999999,8.667202,Feuil1
منبت تالة,فلفل اكحل كاذب,30000.0,القصرين,35.5830379999999,8.667203,Feuil1
منبت تالة,ميليا,2500.0,القصرين,35.5830379999999,8.667204,Feuil1
منبت تالة,أنواع أخرى,1500.0,القصرين,35.5830379999999,8.667205,Feuil1
منبت تالة,ابيسكيس,,القصرين,35.5830379999999,8.667206,Feuil1
منبت تالة,دفلة,2500.0,القصرين,35.5830379999999,8.667207,Feuil1
منبت تالة,ورد,7000.0,القصرين,35.5830379999999,8.667208,Feuil1
منبت تالة,لكانيا,,القصرين,35.5830379999999,8.667209,Feuil1
منبت تالة,ألتيا,,القصرين,35.5830379999999,8.66721,Feuil1
منبت تالة,جيستسيا,,القصرين,35.5830379999999,8.667211,Feuil1
منبت تالة,جرنيوم,,القصرين,35.5830379999999,8.667212,Feuil1
منبت تالة,مردقوش,,القصرين,35.5830379999999,8.667213,Feuil1
منبت تالة,أنواع أخرى,2000.0,القصرين,35.5830379999999,8.667214,Feuil1
منبت تالة,ميبروم,5000.0,القصرين,35.5830379999999,8.667215,Feuil1
منبت تالة,الاكليل,,القصرين,35.5830379999999,8.667216,Feuil1
منبت تالة,لنتنا,,القصرين,35.5830379999999,8.667217,Feuil1
منبت فريانة,الصنوبر الحلبي,150000.0,القصرين,34.9399447,8.56660769999996,Feuil1
منبت فريانة,الكلتوس,8000.0,القصرين,34.9399448,8.56660769999996,Feuil1
منبت فريانة,السنط الازرق,50000.0,القصرين,34.9399449,8.56660769999996,Feuil1
منبت فريانة,قطف نميلاريا,,القصرين,34.939945,8.56660769999996,Feuil1
منبت فريانة,سرول,120000.0,القصرين,34.9399451,8.56660769999996,Feuil1
منبت فريانة,كازورينا,6500.0,القصرين,34.9399452,8.56660769999996,Feuil1
منبت فريانة,أكاسيا شوكية,50000.0,القصرين,34.9399453,8.56660769999996,Feuil1
منبت فريانة,خروب,5000.0,القصرين,34.9399454,8.56660769999996,Feuil1
منبت فريانة,اروكاربا,,القصرين,34.9399455,8.56660769999996,Feuil1
منبت فريانة,واشنطونيا,2000.0,القصرين,34.9399456,8.56660769999996,Feuil1
منبت فريانة,فيكيس,,القصرين,34.9399457,8.56660769999996,Feuil1
منبت فريانة,فلفل اكحل كاذب,1500.0,القصرين,34.9399458,8.56660769999996,Feuil1
منبت فريانة,ميليا,,القصرين,34.9399459,8.56660769999996,Feuil1
منبت فريانة,أنواع أخرى,,القصرين,34.939946,8.56660769999996,Feuil1
منبت فريانة,ابيسكيس,,القصرين,34.9399461,8.56660769999996,Feuil1
منبت فريانة,دفلة,3000.0,القصرين,34.9399462,8.56660769999996,Feuil1
منبت فريانة,ورد,200.0,القصرين,34.9399463,8.56660769999996,Feuil1
منبت فريانة,لكانيا,,القصرين,34.9399464,8.56660769999996,Feuil1
منبت فريانة,ألتيا,,القصرين,34.9399465,8.56660769999996,Feuil1
منبت فريانة,جيستسيا,,القصرين,34.9399466,8.56660769999996,Feuil1
منبت فريانة,جرنيوم,3000.0,القصرين,34.9399467,8.56660769999996,Feuil1
منبت فريانة,مردقوش,,القصرين,34.9399468,8.56660769999996,Feuil1
منبت فريانة,أنواع أخرى,,القصرين,34.9399469,8.56660769999996,Feuil1
منبت فريانة,ميبروم,,القصرين,34.939947,8.56660769999996,Feuil1
منبت فريانة,الاكليل,3000.0,القصرين,34.9399471,8.56660769999996,Feuil1
منبت فريانة,لنتنا,,القصرين,34.9399472,8.56660769999996,Feuil1
منبت ضيعة 19,الصنوبر الحلبي,66870.0,سيدي بوزيد,34.9338651,9.45615499999996,Feuil1
منبت ضيعة 19,الكلتوس,57000.0,سيدي بوزيد,34.9338652,9.45615499999996,Feuil1
منبت ضيعة 19,السنط الازرق,167400.0,سيدي بوزيد,34.9338653,9.45615499999996,Feuil1
منبت ضيعة 19,حلاب,1200.0,سيدي بوزيد,34.9338654,9.45615499999996,Feuil1
منبت ضيعة 19,رتم,,سيدي بوزيد,34.9338655,9.45615499999996,Feuil1
منبت ضيعة 19,جداري,,سيدي بوزيد,34.9338656,9.45615499999996,Feuil1
منبت ضيعة 19,بروزوبيس,,سيدي بوزيد,34.9338657,9.45615499999996,Feuil1
منبت ضيعة 19,سرول,52060.0,سيدي بوزيد,34.9338658,9.45615499999996,Feuil1
منبت ضيعة 19,كازورينا,43300.0,سيدي بوزيد,34.9338659,9.45615499999996,Feuil1
منبت ضيعة 19,أكاسيا شوكية,1200.0,سيدي بوزيد,34.933866,9.45615499999996,Feuil1
منبت ضيعة 19,خروب,,سيدي بوزيد,34.9338661,9.45615499999996,Feuil1
منبت ضيعة 19,توت,123.0,سيدي بوزيد,34.9338662,9.45615499999996,Feuil1
منبت ضيعة 19,بطوم,,سيدي بوزيد,34.9338663,9.45615499999996,Feuil1
منبت ضيعة 19,واشنطونيا,7500.0,سيدي بوزيد,34.9338664,9.45615499999996,Feuil1
منبت ضيعة 19,فيكيس,700.0,سيدي بوزيد,34.9338665,9.45615499999996,Feuil1
منبت ضيعة 19,سيدركسلون,750.0,سيدي بوزيد,34.9338666,9.45615499999996,Feuil1
منبت ضيعة 19,قزانيا,11628.0,سيدي بوزيد,34.9338667,9.45615499999996,Feuil1
منبت ضيعة 19,فلفل اكحل كاذب,5000.0,سيدي بوزيد,34.9338668,9.45615499999996,Feuil1
منبت ضيعة 19,ميليا,6000.0,سيدي بوزيد,34.9338669,9.45615499999996,Feuil1
منبت ضيعة 19,شافر فاي,140.0,سيدي بوزيد,34.933867,9.45615499999996,Feuil1
منبت ضيعة 19,فوتويا,85.0,سيدي بوزيد,34.9338671,9.45615499999996,Feuil1
منبت ضيعة 19,مسك الليل,200.0,سيدي بوزيد,34.9338672,9.45615499999996,Feuil1
منبت ضيعة 19,ابيسكيس,344.0,سيدي بوزيد,34.9338673,9.45615499999996,Feuil1
منبت ضيعة 19,تكوما,820.0,سيدي بوزيد,34.9338674,9.45615499999996,Feuil1
منبت ضيعة 19,دفلة,4345.0,سيدي بوزيد,34.9338675,9.45615499999996,Feuil1
منبت ضيعة 19,ورد,20.0,سيدي بوزيد,34.9338676,9.45615499999996,Feuil1
منبت ضيعة 19,زيزفون,90.0,سيدي بوزيد,34.9338677,9.45615499999996,Feuil1
منبت ضيعة 19,لكانيا,2200.0,سيدي بوزيد,34.9338678,9.45615499999996,Feuil1
منبت ضيعة 19,بدليا,550.0,سيدي بوزيد,34.9338679,9.45615499999996,Feuil1
منبت ضيعة 19,جرنيوم,2200.0,سيدي بوزيد,34.933868,9.45615499999996,Feuil1
منبت ضيعة 19,عطرشاء,245.0,سيدي بوزيد,34.9338681,9.45615499999996,Feuil1
منبت ضيعة 19,عنبر,30.0,سيدي بوزيد,34.9338682,9.45615499999996,Feuil1
منبت ضيعة 19,كريزنتام,8800.0,سيدي بوزيد,34.9338683,9.45615499999996,Feuil1
منبت ضيعة 19,سامين (فل),30.0,سيدي بوزيد,34.9338684,9.45615499999996,Feuil1
منبت ضيعة 19,بوقنفيلي,470.0,سيدي بوزيد,34.9338685,9.45615499999996,Feuil1
منبت ضيعة 19,ست مريم,400.0,سيدي بوزيد,34.9338686,9.45615499999996,Feuil1
منبت ضيعة 19,ميبروم,27930.0,سيدي بوزيد,34.9338687,9.45615499999996,Feuil1
منبت ضيعة 19,الاكليل,2940.0,سيدي بوزيد,34.9338688,9.45615499999996,Feuil1
منبت ضيعة 19,لنتنا,1386.0,سيدي بوزيد,34.9338689,9.45615499999996,Feuil1
منبت ضيعة 19,الصوجا,650.0,سيدي بوزيد,34.933869,9.45615499999996,Feuil1
منبت ضيعة 19,ليار,560.0,سيدي بوزيد,34.9338691,9.45615499999996,Feuil1
منبت الاسودة,الصنوبر الحلبي,12950.0,سيدي بوزيد,35.0915034,9.53397440000003,Feuil1
منبت الاسودة,الكلتوس,11300.0,سيدي بوزيد,35.0915035,9.53397440000003,Feuil1
منبت الاسودة,السنط الازرق,326474.0,سيدي بوزيد,35.0915036,9.53397440000003,Feuil1
منبت الاسودة,حلاب,2000.0,سيدي بوزيد,35.0915037,9.53397440000003,Feuil1
منبت الاسودة,رتم,3660.0,سيدي بوزيد,35.0915038,9.53397440000003,Feuil1
منبت الاسودة,جداري,3300.0,سيدي بوزيد,35.0915039,9.53397440000003,Feuil1
منبت الاسودة,بروزوبيس,13900.0,سيدي بوزيد,35.091504,9.53397440000003,Feuil1
منبت الاسودة,سرول,6790.0,سيدي بوزيد,35.0915041,9.53397440000003,Feuil1
منبت الاسودة,كازورينا,3750.0,سيدي بوزيد,35.0915042,9.53397440000003,Feuil1
منبت الاسودة,أكاسيا شوكية,26340.0,سيدي بوزيد,35.0915043,9.53397440000003,Feuil1
منبت الاسودة,خروب,1400.0,سيدي بوزيد,35.0915044,9.53397440000003,Feuil1
منبت الاسودة,توت,,سيدي بوزيد,35.0915045,9.53397440000003,Feuil1
منبت الاسودة,بطوم,500.0,سيدي بوزيد,35.0915046,9.53397440000003,Feuil1
منبت الاسودة,واشنطونيا,1500.0,سيدي بوزيد,35.0915047,9.53397440000003,Feuil1
منبت الاسودة,فيكيس,,سيدي بوزيد,35.0915048,9.53397440000003,Feuil1
منبت الاسودة,سيدركسلون,,سيدي بوزيد,35.0915049,9.53397440000003,Feuil1
منبت الاسودة,قزانيا,,سيدي بوزيد,35.091505,9.53397440000003,Feuil1
منبت الاسودة,فلفل اكحل كاذب,2560.0,سيدي بوزيد,35.0915051,9.53397440000003,Feuil1
منبت الاسودة,ميليا,,سيدي بوزيد,35.0915052,9.53397440000003,Feuil1
منبت الاسودة,شافر فاي,,سيدي بوزيد,35.0915053,9.53397440000003,Feuil1
منبت الاسودة,فوتويا,905.0,سيدي بوزيد,35.0915054,9.53397440000003,Feuil1
منبت الاسودة,مسك الليل,,سيدي بوزيد,35.0915055,9.53397440000003,Feuil1
منبت الاسودة,ابيسكيس,,سيدي بوزيد,35.0915056,9.53397440000003,Feuil1
منبت الاسودة,تكوما,,سيدي بوزيد,35.0915057,9.53397440000003,Feuil1
منبت الاسودة,دفلة,4650.0,سيدي بوزيد,35.0915058,9.53397440000003,Feuil1
منبت الاسودة,ورد,,سيدي بوزيد,35.0915059,9.53397440000003,Feuil1
منبت الاسودة,زيزفون,,سيدي بوزيد,35.091506,9.53397440000003,Feuil1
منبت الاسودة,لكانيا,1540.0,سيدي بوزيد,35.0915061,9.53397440000003,Feuil1
منبت الاسودة,بدليا,,سيدي بوزيد,35.0915062,9.53397440000003,Feuil1
منبت الاسودة,جرنيوم,,سيدي بوزيد,35.0915063,9.53397440000003,Feuil1
منبت الاسودة,عطرشاء,,سيدي بوزيد,35.0915064,9.53397440000003,Feuil1
منبت الاسودة,عنبر,,سيدي بوزيد,35.0915065,9.53397440000003,Feuil1
منبت الاسودة,كريزنتام,,سيدي بوزيد,35.0915066,9.53397440000003,Feuil1
منبت الاسودة,سامين (فل),,سيدي بوزيد,35.0915067,9.53397440000003,Feuil1
منبت الاسودة,بوقنفيلي,,سيدي بوزيد,35.0915068,9.53397440000003,Feuil1
منبت الاسودة,ست مريم,,سيدي بوزيد,35.0915069,9.53397440000003,Feuil1
منبت الاسودة,ميبروم,11680.0,سيدي بوزيد,35.091507,9.53397440000003,Feuil1
منبت الاسودة,الاكليل,,سيدي بوزيد,35.0915071,9.53397440000003,Feuil1
منبت الاسودة,لنتنا,,سيدي بوزيد,35.0915072,9.53397440000003,Feuil1
منبت الاسودة,الصوجا,,سيدي بوزيد,35.0915073,9.53397440000003,Feuil1
منبت الاسودة,ليار,,سيدي بوزيد,35.0915074,9.53397440000003,Feuil1
منبت المكناسي,الصنوبر الحلبي,35000.0,سيدي بوزيد,34.606659,9.60705299999995,Feuil1
منبت المكناسي,الكلتوس,2100.0,سيدي بوزيد,34.60666,9.60705299999995,Feuil1
منبت المكناسي,السنط الازرق,9130.0,سيدي بوزيد,34.606661,9.60705299999995,Feuil1
منبت المكناسي,حلاب,2396.0,سيدي بوزيد,34.606662,9.60705299999995,Feuil1
منبت المكناسي,رتم,2230.0,سيدي بوزيد,34.606663,9.60705299999995,Feuil1
منبت المكناسي,جداري,,سيدي بوزيد,34.606664,9.60705299999995,Feuil1
منبت المكناسي,بروزوبيس,,سيدي بوزيد,34.606665,9.60705299999995,Feuil1
منبت المكناسي,سرول,5986.0,سيدي بوزيد,34.606666,9.60705299999995,Feuil1
منبت المكناسي,كازورينا,2500.0,سيدي بوزيد,34.606667,9.60705299999995,Feuil1
منبت المكناسي,أكاسيا شوكية,300.0,سيدي بوزيد,34.606668,9.60705299999995,Feuil1
منبت المكناسي,خروب,1500.0,سيدي بوزيد,34.606669,9.60705299999995,Feuil1
منبت المكناسي,توت,,سيدي بوزيد,34.60667,9.60705299999995,Feuil1
منبت المكناسي,بطوم,,سيدي بوزيد,34.606671,9.60705299999995,Feuil1
منبت المكناسي,واشنطونيا,,سيدي بوزيد,34.606672,9.60705299999995,Feuil1
منبت المكناسي,فيكيس,1100.0,سيدي بوزيد,34.606673,9.60705299999995,Feuil1
منبت المكناسي,سيدركسلون,,سيدي بوزيد,34.606674,9.60705299999995,Feuil1
منبت المكناسي,قزانيا,,سيدي بوزيد,34.606675,9.60705299999995,Feuil1
منبت المكناسي,فلفل اكحل كاذب,,سيدي بوزيد,34.606676,9.60705299999995,Feuil1
منبت المكناسي,ميليا,,سيدي بوزيد,34.606677,9.60705299999995,Feuil1
منبت المكناسي,شافر فاي,,سيدي بوزيد,34.606678,9.60705299999995,Feuil1
منبت المكناسي,فوتويا,,سيدي بوزيد,34.606679,9.60705299999995,Feuil1
منبت المكناسي,مسك الليل,,سيدي بوزيد,34.60668,9.60705299999995,Feuil1
منبت المكناسي,ابيسكيس,,سيدي بوزيد,34.606681,9.60705299999995,Feuil1
منبت المكناسي,تكوما,,سيدي بوزيد,34.606682,9.60705299999995,Feuil1
منبت المكناسي,دفلة,,سيدي بوزيد,34.606683,9.60705299999995,Feuil1
منبت المكناسي,ورد,,سيدي بوزيد,34.606684,9.60705299999995,Feuil1
منبت المكناسي,زيزفون,,سيدي بوزيد,34.606685,9.60705299999995,Feuil1
منبت المكناسي,لكانيا,,سيدي بوزيد,34.606686,9.60705299999995,Feuil1
منبت المكناسي,بدليا,,سيدي بوزيد,34.606687,9.60705299999995,Feuil1
منبت المكناسي,جرنيوم,,سيدي بوزيد,34.606688,9.60705299999995,Feuil1
منبت المكناسي,عطرشاء,,سيدي بوزيد,34.606689,9.60705299999995,Feuil1
منبت المكناسي,عنبر,,سيدي بوزيد,34.60669,9.60705299999995,Feuil1
منبت المكناسي,كريزنتام,,سيدي بوزيد,34.606691,9.60705299999995,Feuil1
منبت المكناسي,سامين (فل),,سيدي بوزيد,34.606692,9.60705299999995,Feuil1
منبت المكناسي,بوقنفيلي,,سيدي بوزيد,34.606693,9.60705299999995,Feuil1
منبت المكناسي,ست مريم,,سيدي بوزيد,34.606694,9.60705299999995,Feuil1
منبت المكناسي,ميبروم,2500.0,سيدي بوزيد,34.606695,9.60705299999995,Feuil1
منبت المكناسي,الاكليل,3500.0,سيدي بوزيد,34.606696,9.60705299999995,Feuil1
منبت المكناسي,لنتنا,,سيدي بوزيد,34.606697,9.60705299999995,Feuil1
منبت المكناسي,الصوجا,,سيدي بوزيد,34.606698,9.60705299999995,Feuil1
منبت المكناسي,ليار,,سيدي بوزيد,34.606699,9.60705299999995,Feuil1
منبت القصر,الصنوبر الحلبي,33613.0,قفصة,34.3976044,8.80443769999999,Feuil1
منبت القصر,الكلتوس,15000.0,قفصة,34.3976045,8.80443769999999,Feuil1
منبت القصر,السنط الازرق,74000.0,قفصة,34.3976046,8.80443769999999,Feuil1
منبت القصر,سرول,111075.0,قفصة,34.3976047,8.80443769999999,Feuil1
منبت القصر,كازورينا,66000.0,قفصة,34.3976048,8.80443769999999,Feuil1
منبت القصر,أكاسيا شوكية,200.0,قفصة,34.3976049,8.80443769999999,Feuil1
منبت القصر,خروب,472.0,قفصة,34.397605,8.80443769999999,Feuil1
منبت القصر,واشنطونيا,4553.0,قفصة,34.3976051,8.80443769999999,Feuil1
منبت القصر,فيكيس نتدا,1057.0,قفصة,34.3976052,8.80443769999999,Feuil1
منبت القصر,فلفل اكحل كاذب,7200.0,قفصة,34.3976053,8.80443769999999,Feuil1
منبت القصر,زيزفون,1524.0,قفصة,34.3976054,8.80443769999999,Feuil1
منبت القصر,مسك الليل,200.0,قفصة,34.3976055,8.80443769999999,Feuil1
منبت القصر,هبيسكيس,455.0,قفصة,34.3976056,8.80443769999999,Feuil1
منبت القصر,دفلة,5000.0,قفصة,34.3976057,8.80443769999999,Feuil1
منبت القصر,لوكانيا,,قفصة,34.3976058,8.80443769999999,Feuil1
منبت القصر,جرنيوم,50.0,قفصة,34.3976059,8.80443769999999,Feuil1
منبت القصر,عنبر,160.0,قفصة,34.397606,8.80443769999999,Feuil1
منبت القصر,ست مريم,500.0,قفصة,34.3976061,8.80443769999999,Feuil1
منبت القصر,بوقنفيلي,50.0,قفصة,34.3976062,8.80443769999999,Feuil1
منبت القصر,ميبروم,800.0,قفصة,34.3976063,8.80443769999999,Feuil1
منبت القصر,الاكليل,30.0,قفصة,34.3976064,8.80443769999999,Feuil1
منبت القصر,لنتنا,138.0,قفصة,34.3976065,8.80443769999999,Feuil1
منبت عبد الصادق,الصنوبر الحلبي,7000.0,قفصة,34.4311398,8.77565559999993,Feuil1
منبت عبد الصادق,الكلتوس,,قفصة,34.4311399,8.77565559999993,Feuil1
منبت عبد الصادق,السنط الازرق,15000.0,قفصة,34.43114,8.77565559999993,Feuil1
منبت عبد الصادق,سرول,,قفصة,34.4311401,8.77565559999993,Feuil1
منبت عبد الصادق,كازورينا,3500.0,قفصة,34.4311402,8.77565559999993,Feuil1
منبت عبد الصادق,أكاسيا شوكية,,قفصة,34.4311403,8.77565559999993,Feuil1
منبت عبد الصادق,خروب,,قفصة,34.4311404,8.77565559999993,Feuil1
منبت عبد الصادق,واشنطونيا,,قفصة,34.4311405,8.77565559999993,Feuil1
منبت عبد الصادق,فيكيس نتدا,,قفصة,34.4311406,8.77565559999993,Feuil1
منبت عبد الصادق,فلفل اكحل كاذب,,قفصة,34.4311407,8.77565559999993,Feuil1
منبت عبد الصادق,زيزفون,,قفصة,34.4311408,8.77565559999993,Feuil1
منبت عبد الصادق,مسك الليل,,قفصة,34.4311409,8.77565559999993,Feuil1
منبت عبد الصادق,هبيسكيس,,قفصة,34.431141,8.77565559999993,Feuil1
منبت عبد الصادق,دفلة,,قفصة,34.4311411,8.77565559999993,Feuil1
منبت عبد الصادق,لوكانيا,,قفصة,34.4311412,8.77565559999993,Feuil1
منبت عبد الصادق,جرنيوم,,قفصة,34.4311413,8.77565559999993,Feuil1
منبت عبد الصادق,عنبر,,قفصة,34.4311414,8.77565559999993,Feuil1
منبت عبد الصادق,ست مريم,,قفصة,34.4311415,8.77565559999993,Feuil1
منبت عبد الصادق,بوقنفيلي,,قفصة,34.4311416,8.77565559999993,Feuil1
منبت عبد الصادق,ميبروم,,قفصة,34.4311417,8.77565559999993,Feuil1
منبت عبد الصادق,الاكليل,,قفصة,34.4311418,8.77565559999993,Feuil1
منبت عبد الصادق,لنتنا,,قفصة,34.4311419,8.77565559999993,Feuil1
منبت توزر,طرفة,,توزر,33.918534,8.12293290000002,Feuil1
منبت توزر,الكلتوس,13781.0,توزر,33.918535,8.12293290000002,Feuil1
منبت توزر,أكاسيا تورتليس,3438.0,توزر,33.918536,8.12293290000002,Feuil1
منبت توزر,قطف نميلاريا,,توزر,33.918537,8.12293290000002,Feuil1
منبت توزر,حلاب,2450.0,توزر,33.918538,8.12293290000002,Feuil1
منبت توزر,بروزوبيس,26472.0,توزر,33.918539,8.12293290000002,Feuil1
منبت توزر,اكاسيا سليسنا,71463.0,توزر,33.91854,8.12293290000002,Feuil1
منبت توزر,باركنسونيا,1600.0,توزر,33.918541,8.12293290000002,Feuil1
منبت توزر,اكاسيا فرنيزينا,20934.0,توزر,33.918542,8.12293290000002,Feuil1
منبت توزر,أرطا,,توزر,33.918543,8.12293290000002,Feuil1
منبت توزر,سرول,2220.0,توزر,33.918544,8.12293290000002,Feuil1
منبت توزر,كازورينا,7210.0,توزر,33.918545,8.12293290000002,Feuil1
منبت توزر,أكاسيا شوكية,1880.0,توزر,33.918546,8.12293290000002,Feuil1
منبت توزر,جوجوبا,,توزر,33.918547,8.12293290000002,Feuil1
