code,produits,annee_1999,annee_2000,annee_2001,annee_2002,annee_2003,annee_2004,annee_2005,annee_2006,annee_2007,annee_2008,annee_2009,annee_2010,annee_2011,annee_2012,annee_2013,annee_2014,annee_2015,annee_2016,annee_2017,feuille
60491,"Feuillage ,feuille,rameaux et autres parties de plantes ,sans fleurs ni boutons de fleurs,et herbes;mousses et lichens;pour bouquets ou pour ornement,",0,601,1950,0,0,0,3596,0,2653,0,0,0,0,0,0,0,0,0,0,Feuil1
60499,"Feuillage,feuille,rameaux et autres parties de plantes ,sans fleurs ni boutons de fleurs et herbes,mousses et lichens,pour bouquets ou pour ornement,f",3865,4110,3250,1923,3139,22250,22703,8024,20877,125839,5812,23895,5261,290,0,0,0,0,0,Feuil1
70110,"Pommes de terre ,a l'état frais ou réfrigèré:de semences*",12587692,13877438,16770849,16337951,16381225,15448109,20690166,12891449,26948001,19291873,28638518,19856890,31028988,30440242,36251485,31126549,25593061,34007852,36766545,Feuil1
70190,"Pommes de terre,a l'état frais ou réfrigèré:autres*",65706,2385667,2193246,9253424,4438966,10426571,3882458,5958885,39162038,426924,21509035,669582,2447531,3050149,2711316,129507,7341885,5250887,6881418,Feuil1
70200,"Tomates,a l'état frais ou réfrigèré*",755,0,0,2008,21963,125,20803,5223,65586,0,40411,38180,163105,35799,57146,0,0,184401,899744,Feuil1
70310,"Oignons,échalotes,aulx,poireaux et autres légumes alliasses a l'état frais ou réfrigèré*",263114,67534,442,180,204009,772797,722578,417154,425883,394875,99120,82042,184089,1011554,1378653,1971716,2772379,1258371,2055992,Feuil1
70320,"Oignons,échalotes,aulx,poireaux et autres légumes alliasses a l'état frais ou réfrigèré:aulx*",712479,1390518,716265,431798,311863,1050491,1880845,1970781,1546050,1350422,2448579,3386291,4670428,3042021,3311448,3790586,5960779,6888456,14173425,Feuil1
70390,"Oignons,échalotes,aulx,poireaux et autres légumes alliasses a l'état frais ou réfrigèré:poireaux et autres légumes alliasses*",0,0,0,0,0,0,0,0,0,0,0,0,63568,10386,9442,22782,14852,1995,0,Feuil1
70410,"Choux,choux0fleurs,choux frises,choux0raves et produits comestibles similaires du genre brassica,a l'état frais ou réfrigèré*",0,3146,0,0,0,0,0,0,6204,8660,8553,16672,0,0,0,260,46919,23899,31041,Feuil1
70420,"Choux,choux0fleurs,choux frises,choux0raves et produits comestibles similaires du genre brassica,a l'état frais ou réfrigèré:choux de bruxelles*",0,2680,822,0,0,0,0,743,0,0,0,1792,0,0,0,0,0,1287,0,Feuil1
70490,"Choux,choux0fleurs,choux frises,choux raves et produits comestibles similaires du genre brassica,a l'état frais ou réfrigèré:autres",0,0,0,0,0,0,0,0,675,0,0,0,0,0,0,0,0,0,0,Feuil1
70519,Laitues(lactuca sativa)et chicorées(cicorium spp)a l'état frais ou réfrigèré:autres*,0,0,0,0,0,0,0,0,0,0,0,54946,0,0,7876,27590,2182,0,1581,Feuil1
70529,Laitues(lactuca sativa)et chicorées(cicorium spp)a l'état frais ou réfrigèré: autres*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14762,3305,Feuil1
70610,"Carottes,navets,betterave a salade,salsifis,céleris0raves,radis et racines comestibles similaires,a l'état frais ou réfrigèré*",4383,6441,4716,1904,10704,3765,0,0,0,0,879,114,0,3303,5807,18541,17092,21087,17908,Feuil1
70690,"Carottes,navets,betterave a salade,salsifis,",0,0,0,84,0,47,0,0,81,0,0,0,0,0,0,0,0,0,2579,Feuil1
70700,Concombres et cornichons a l'état frais ou réfrigèré*,0,0,0,0,0,0,0,0,1654,0,0,598,0,0,0,0,0,385,15162,Feuil1
70810,"Légumes a cosses,écosses ou non,a l'état frais ou réfrigèré*",95471,83142,111084,0,0,0,0,1359,0,0,0,12469,0,0,0,0,10702,0,32039,Feuil1
70820,"Légumes a cosses,écosses ou non,a l'état frais ou réfrigèré",23500,47395,49308,14040,0,0,0,0,17795,3778,0,0,0,0,567,0,0,0,47726,Feuil1
70890,"Légumes a cosse,écosses ou non ,a l'état frais ou réfrigèré:autres légumes a cosse*",157,17482,18262,0,0,0,0,0,0,0,0,0,0,0,0,46874,4322,0,4926,Feuil1
70910,Autres légumes a l'état frais ou réfrigère:artichauts*,1560,0,0,0,243,0,29800,0,0,0,0,0,0,0,0,0,0,0,0,Feuil1
70920,"Autres légumes,a l'état frais ou réfrigère:asperges*",0,0,0,0,9142,0,0,0,0,0,0,0,382921,401937,238566,1388,0,0,47275,Feuil1
70930,"Autres légumes,a l'état frais ou réfrigère:aubergines*",0,0,0,802,1291,0,0,0,253,0,0,337,0,0,21371,0,0,0,12528,Feuil1
70940,"Autres légumes ,a l'état frais ou réfrigère:céleris autres que les céleris0raves*",0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,187,0,0,0,Feuil1
70951,"Autres légumes ,a l'état frais ou réfrigèré:champignons et truffes *",697,0,2385,114,0,0,0,0,539,26662,0,0,0,0,0,0,0,0,0,Feuil1
70952,"Autres légumes,a l'état frais ou refrigeré:truffes",0,0,0,0,0,0,0,0,1887,0,0,0,0,0,0,0,0,0,0,Feuil1
70959,"Autres légumes,a l'état frais ou réfrigèré*",0,0,0,0,0,3080,1029,875,0,0,0,0,0,0,3559,82620,0,0,0,Feuil1
70960,Autres légumes a l'état frais ou réfrigèré:piments du genre capsicum ou du genre pimenta*,1044,530,16459,1317,0,296,0,0,6882,801,0,519,0,14642,1514,3302,8917,54424,91289,Feuil1
70970,"Autres légumes a l'état frais ou réfrigèré:épinards,tétragones(épinards de nouvelle0zelande)et arroches (épinards géant)*",0,0,0,0,0,0,447,0,0,0,0,0,0,0,0,0,0,0,0,Feuil1
70990,"Autres légumes,a l'état frais ou réfrigèré:autres",6167,20540,4388,346,12273,28620,115705,49024,52375,78143,45670,29204,94256,361054,0,0,0,0,0,Feuil1
70991,Artichauts,0,0,0,0,0,0,0,0,0,0,0,0,0,190745,368823,3371,15345,293374,42974,Feuil1
70992,Olives,0,0,0,0,0,0,0,0,0,0,0,0,0,1234281,134208,0,465793,1452690,86924,Feuil1
70993,"Citrouilles,courges et calebasses",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,0,65681,Feuil1
70999,Autres légumes à l'état frais ou réfrigéré,0,0,0,0,0,0,0,0,0,0,0,0,0,13772,3236,10388,105779,110451,82526,Feuil1
71010,"Légumes,non cuits ou cuits a l'eau ou a la vapeur,congelées;pommes de terre",38576,91671,120486,129167,134674,260957,302339,337104,532513,938797,656889,108280,110342,214601,58918,24023,34380,0,15805,Feuil1
71021,"Légumes,non cuits ou cuits a l'eau ou a la vapeur,congelées;pois(pisum sativum)",22114,19443,25263,50482,39221,137961,167421,200507,205171,254763,328279,383280,257146,529872,543963,558408,620518,659892,946551,Feuil1
71022,"Légumes,non cuits ou cuits a l'eau ou a la vapeur,congelées;pois(pisum sativum)",11311,10260,21518,22671,57259,139095,185551,138040,162607,275105,239288,312902,143139,265886,269064,276559,129288,165214,253950,Feuil1
71029,"Légumes,non cuits ou cuits a l'eau ou a la vapeur,congeles;autres",595,2927,743,0,16966,0,0,0,0,6172,15531,27915,26345,14743,29647,1370,29272,13062,32225,Feuil1
71030,"Légumes,non cuits ou cuits a l'eaux ou a la vapeur congelées:épinards,tétragone(épinards de nouvelle0zelande)et arroche(épinards géant)*",10472,13421,11320,4844,10535,12310,0,4365,23708,4724,1213,3886,5612,8092,5642,4082,4341,5659,8132,Feuil1
71040,"Légumes,non cuits ou cuit a l'eaux ou a la vapeur congelées:mais doux *",11013,1345,3799,22803,17694,30455,47283,49510,59611,96274,105364,125218,55128,149010,98951,137297,94811,136224,235618,Feuil1
71080,"Légumes,non cuits ou cuit a l'eaux ou a la vapeur congelées:autres légumes*",64781,69478,84393,80370,111183,204139,565974,484863,278155,479581,534933,893832,363581,693185,765661,642352,380439,459191,632769,Feuil1
71090,"Légumes,non cuits ou cuits a l'eaux ou a la vapeur congelées: mélanges de légumes",23834,28008,22725,28997,71013,127947,98688,102190,204737,235440,133691,212528,114786,258107,240254,276823,224059,354138,321618,Feuil1
71120,"Légumes conserves provisoirement(au moyen de gaz sulfureux ou dans de l'eau salée,soufrée ou additionnée d'autres substances servant a assurer leur co",0,0,0,0,0,0,37,0,0,0,0,0,7798,0,0,84428,106067,0,25827,Feuil1
71140,"Légumes conserves provisoire(au moyen de gaz sulfureux ou dans de l'eau salée,soufrée ou additionne d'autres substances servant a assurer leurs conser",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32469,Feuil1
71190,"Légumes conserves provisoire(au moyen de gaz sulfureux ou dans de l'eau salée,soufrée ou aditionnée d'autres substances servant a assurer leur conserva",2127,0,261,2821,8216,1179,149827,3562,6298,6194,5556,0,469178,0,3240,53328,51887,96143,40174,Feuil1
71220,"Légumes secs,même coupes en morceaux ou en tranches ou bien broyés ou pulvérisés,mais non autrement prépares: oignons*",9287,6760,9431,14196,33400,12349,15767,31450,38703,26484,11516,0,1367,3408,6093,4811,12162,17175,21580,Feuil1
71230,"Légumes secs,même coupes en morceaux ou en tranches ou bien broyés ou pulvérisés,mais non autrement prépares:champignons et truffes*",5093,3266,6166,2042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feuil1
71231,"Champignons du genre ''Agaricus'', séchés, même coupés en morceaux ou en tranches ou bien broyés ou pulvérisés, mais non autrement préparés",0,0,0,0,2503,701,2130,0,4301,0,0,0,0,0,0,0,0,0,0,Feuil1
71232,"Legumes secs,meme coupes en morceaux ou en tranches ou bien broyes ou pulverses,mais non autrement prepares: oreilles de judas*",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3044,Feuil1
71233,"Trémelles ''Tremella spp.'', séchées, même coupées en morceaux ou en tranches ou bien broyées ou pulvérisées, mais non autrement préparées",0,0,0,0,0,0,0,0,701,0,0,0,0,0,0,0,0,0,1131,Feuil1
71239,"Autres légumes secs,même coupes en morceaux ou en tranches ou bien broyés ou pulvérisés,mais non autrement prépares*",0,0,0,2902,8113,13916,3646,3967,5301,15415,4176,3233,2430,5527,2515,9761,1880,783,11658,Feuil1
71290,"Légumes secs,même coupes en morceaux ou en tranches ou bien broyés ou pulvérisés,mais non autrement prépares:autres légumes;mélanges de légumes*",187531,120730,30504,59748,38344,23559,13215,381410,235185,106657,157415,132693,227024,24453,65580,222421,57783,146990,164066,Feuil1
71310,"Légumes a cosses secs,écosses,même décortiques ou casses:pois(pisum sativum)*",651824,940455,433928,1159556,1096405,1948708,1113414,1217302,677443,978585,2114014,3723873,2938345,2020293,709200,1643163,1993375,2781562,5174976,Feuil1
71320,"Légumes a cosses secs,écosses,même décortiques ou casses: pois chiche*",5942789,5495741,6354639,5000256,3792798,4135066,3526068,3950977,3161237,2362448,3688550,3354218,1375605,3001456,2280141,2939687,4547051,4529261,7855836,Feuil1
71331,"Légumes a cosses secs,écosses,même décortiques ou casses: haricots('vigna spp.phaselous spp)*",30263,17088,3419,23604,28405,22604,31157,20102,36409,43579,83479,15306,76714,0,6129,0,4431,5569,720,Feuil1
71332,"Légumes a cosses secs,écosses,même décortiques ou casses:haricots""petit rouge""(haricots adzuki)(phaselous ou vigna angularis)*",0,0,0,0,0,0,0,0,0,10029,9227,1193,0,0,0,0,0,0,74781,Feuil1
71333,"Légumes a cosses secs,écosses,même décortiques ou casses:haricots communs(phaseolous vulgaris)*",147163,116707,220388,118595,12295,52857,120966,64927,15452,6637,28421,33693,27119,37483,5056,72820,220277,1148539,1528689,Feuil1
71339,"Autres légumes a casses secs,écosses,même décortiques ou casse*",1988107,1692824,2006832,2166617,3786414,2852889,3554265,3808371,4195542,3976815,4302653,3352338,5284979,390035,509767,3279919,4226245,1811501,4400774,Feuil1
71340,"Légumes a casses secs ,écosses,même décortiques ou cassées :lentille*",509855,695012,1054590,1028091,1464638,638633,2532083,2126506,2318739,1918852,2219766,2570525,1910879,574206,465967,1225910,2930842,3029064,4488817,Feuil1
71350,"Légumes a casses secs,écosses,même décortiques ou cassées:fèves(vicia faba var.major)et féveroles(vicia faba var.equina,vicia faba var.minor)*",1642,131,128072,383344,190689,257967,264347,191491,141493,398101,337484,140562,353489,160742,66322,78284,12059,112403,19367,Feuil1
71360,Pois d’Ambrevade ou Pois d’Angole,0,0,0,0,0,0,0,0,0,0,0,0,0,1622,0,0,0,0,0,Feuil1
71390,"Autres légumes a casses secs,écosses,même décortiques ou cassée:autres",7454,0,5010,0,0,0,0,17858,33272,430,0,2964,9286,99,15592,0,0,0,0,Feuil1
71410,"Racines de manioc,d'arrow0root ou de salep,topinambours,patates douces,racines,tubercules similaires a haute teneur en fécules ou en inuline frais,refr",0,0,0,0,0,0,0,0,0,492,0,0,3644,0,1714,0,0,1466,0,Feuil1
71420,"Racines de manioc,topinambours et racine tubercules similaires a haute teneur;patates douces",0,0,0,832,0,0,0,0,30367,750,0,0,0,40273,0,0,0,0,0,Feuil1
71430,Ignames,0,0,0,0,0,0,0,0,0,0,0,0,0,618,2030,0,0,0,0,Feuil1
71490,"Racines de manioc,topinambours et racine tubercules similaires;autres",0,0,0,68,0,0,0,17238,0,277,0,325,0,0,0,0,0,0,0,Feuil1
80111,"Noix de coco,noix du brésil et noix de cajou,fraîches ou sèches,même sans leurs coques ou décortquées:noix de coco desséchées*",86465,39955,21023,8721,51837,20954,48746,26802,14280,27549,68155,92314,387943,281986,187729,166960,215134,235364,372003,Feuil1
80119,"Autres noix de coco,noix du brésil et noix de cajou,fraîches ou sèches,même sans leurs coques ou décortiquées*",7307,16453,24784,28247,48111,22750,20265,7406,53329,6243,9968,35680,14062,56344,0,19784,9375,2649,18354,Feuil1
80121,"Noix de coco,noix de brésil et noix de cajou,fraîche ou sèches,même sans leurs coques ou décortiquées :noix de brésil en coques*",1172,2571,37267,21018,5650,21288,50975,19042,30908,15909,86382,282529,305606,1214772,635932,337195,1268458,1681466,1852385,Feuil1
80122,"Noix de coco,noix de brésil et noix de cajou,fraîche ou sèches,même sans leurs coques ou décortique : sans coques",7960,0,3195,3344,2030,0,6067,3897,72736,0,51781,0,5102,29554,11826,30489,10007,36993,0,Feuil1
80131,"Noix de coco,noix de brésil et noix de cajou,fraîche ou sèches,même sans leurs coques ou décortique: noix de cajou :en coques*",17463,0,0,5584,0,0,22431,0,0,0,0,568487,120382,0,189,0,0,0,0,Feuil1
80132,"Noix de coco,noix de brésil et noix de cajou,fraîche ou sèche:noix de cajou,fraîches ou sèches ,en coques*",2923,64069,57648,134870,248088,206618,458018,254926,300577,370289,390786,866928,1127613,1322776,750396,1401815,1935308,2126820,1698733,Feuil1
80211,"Autres fruits a coques,frais ou secs,même sans leurs coques ou décortiques:amandes *",7698,12678,9652,0,25683,55365,42521,0,0,14163,499939,2042903,132756,15601,73915,24816,15279,33215,15443,Feuil1
80212,"Houilles;briquettes,boulets et combustibles solides similaires obtenus a partir de la houille *",215039,299774,1278368,1772806,2326767,984927,307898,1054828,54416,565769,3121995,2314278,4734105,3457789,3464268,2874988,2467764,7666755,2789462,Feuil1
80221,"Autres fruits a coques,frais ou secs,même sans leurs coques ou décortique:noisette en coques*",123780,16962,111085,106689,63248,87194,99783,220722,162345,68647,904252,947746,132339,148482,62483,188967,94362,120918,119045,Feuil1
80222,"Autres fruits a coques,frais ou secs,même sans leurs coques ou décortique:noisette sans coques",896891,927827,1210989,1524253,2088294,4811391,7643255,4211794,4382991,5681038,3994833,5398681,4148479,7232770,4091288,6685084,5537680,8391852,9047817,Feuil1
80231,"Autres fruits a coques,frais ou secs,même sans leurs coques ou décortique:noix commune;en coques*",116579,96055,134573,73326,90493,163004,159830,128450,140833,239600,220760,188511,180972,197713,325844,157760,254879,322706,289080,Feuil1
80232,"Autres fruits a coques,frais ou secs,même sans leurs coques ou décortique:noix commune:sans coques*",107266,109302,177476,129658,347944,122834,248658,181918,160463,111638,115635,189557,472260,637808,515950,660622,657638,896337,1076510,Feuil1
80240,"Autres fruits a coques,frais ou secs,même sans leurs coques ou décortiqué:châtaignes et marrons(castanea spp)",22257,13525,9546,2536,11453,24085,8430,26432,11681,9140,13704,658,993,0,0,0,0,0,0,Feuil1
80241,Châtaignes et marrons en coques,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32410,13420,4497,15752,33432,Feuil1
80242,Châtaignes et marrons sans coques,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22421,0,1859,37204,0,Feuil1
80250,"Autres fruits a coques,frais ou secs,même sans leurs coques ou décortique:pistaches*",367601,296341,504089,787616,649156,355732,708908,773507,1550931,1016725,1544866,2113923,1990442,1830598,0,0,0,0,0,Feuil1
80251,Pistaches en coques,0,0,0,0,0,0,0,0,0,0,0,0,0,1020470,754305,1080838,1252806,1600273,1775006,Feuil1
80252,Pistaches sans coques,0,0,0,0,0,0,0,0,0,0,0,0,0,280108,389927,324820,823582,441145,911963,Feuil1
80260,Noix macadamia,0,0,0,0,0,0,0,0,0,17474,0,0,0,0,0,0,0,0,0,Feuil1
80290,"Autres fruits a coques,frais ou secs,même sans leurs coques ou décortique:autres*",179536,157176,254390,199101,337186,503995,411337,357780,678417,383978,543090,343246,623501,352571,553210,697513,361372,683572,2139711,Feuil1
80300,"Autres fruits a coques,frais ou secs,même sans leurs coques ou décortique:bananes,y compris les plantains,fraîches ou sèches*",4273774,4481428,4585090,7061871,4995429,18608540,7454412,7358939,14666033,11385840,13758887,7320981,16691738,617713,1290024,0,0,0,0,Feuil1
80310,Plantains,0,0,0,0,0,0,0,0,0,0,0,0,0,2607,4709,0,0,0,0,Feuil1
80390,"Autres bananes,y compris les plantains fraiches ou séches",0,0,0,0,0,0,0,0,0,0,0,0,0,2514337,7604520,16337509,29504505,33329612,46282417,Feuil1
80410,"Dattes,figues,ananas,avocats,goyaves,mangues et mangoustans,frais ou secs:dattes*",205244,125343,220885,461351,635834,717520,141710,398405,210115,158961,183469,1740465,562404,995826,1055818,1903948,1516117,4124818,3017649,Feuil1
80420,"Dattes,figues,ananas,avocats,goyaves,mangues et mangoustans,frais ou secs:figues*",203625,29732,69410,218604,100552,130879,261729,278440,145809,223985,271998,324359,233926,76310,147842,95294,51870,25106,48950,Feuil1
80430,"Dattes,figues,ananas,avocats,goyaves,mangues et mangoustans,frais ou secs:ananas*",26703,16674,29584,33118,39282,36499,49086,44001,16273,56502,59946,62019,62110,64490,236588,257618,373187,435439,1006872,Feuil1
80440,"Dattes,figues,ananas,avocats,goyaves,mangues et mangoustans,frais ou secs:avocats*",962,1023,5531,3749,7931,10930,11565,9367,11577,16824,20452,35155,30109,46668,53849,32450,116833,54682,89677,Feuil1
80450,"Dattes,figues,ananas,avocats,goyaves,mangues et mangoustans,frais ou secs:goyaves,mangues et mangoustans*",1241,915,3686,970,0,204,604,0,0,562,2551,490,453,3867,4422,2620,7158,923,24746,Feuil1
80510,"Agrumes,frais ou secs:oranges",14171,0,9317,0,16637,24364,1476,0,0,600,0,10420,4000,0,37636,83048,34853,0,107045,Feuil1
80520,"Mandarine(y compris les tangerines et satsumas);clémentines,wilkings et hybrides similaires d'agrumes*",0,1143,2854,6106,12688,2272,0,0,232,0,0,0,0,0,0,0,44160,0,0,Feuil1
80530,"Citrons(citrus limon,citrus limonus)et limes(citrus aurantifolia)*",0,0,1220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feuil1
80540,"Mandarines(y compris les tangerines et satumas);clémentines,wilkings et hybrides similaires d'agrumes:pamplemousses et pomelos*",0,681,0,0,0,1381,7311,1695,2298,4602,0,2905,0,0,0,0,0,0,830,Feuil1
80550,"Citrons (citrus limon,citrus limon us)et limes (citrus aurantifolia)*",0,0,0,0,0,0,0,1178,0,32792,335281,149992,0,0,0,0,4673,86047,2704,Feuil1
80590,"Mandarines(y compris les tangerines et satumas);clémentines,wilkings et hybrides similaires d'agrumes :autres",0,0,3634,0,0,0,0,0,0,0,0,0,0,0,2394,0,0,0,0,Feuil1
80610,"Raisins,frais ou secs:frais*",0,0,0,0,0,0,0,0,0,0,10193,7272,76653,93165,14218,21545,48982,101341,34275,Feuil1
80620,"Raisins,frais ou secs:*",245446,460963,301503,246327,492009,305462,376697,548797,429380,401663,599923,609941,402230,648267,642895,692254,699784,794172,856634,Feuil1
80711,"Melons(y compris les pastèques) et papayes,frais :melons y compris les pastèques:",0,0,0,0,0,0,0,13133,104606,21448,84764,27377,0,0,49631,26679,52444,106970,34489,Feuil1
80719,"Melons(y compris les pastèques)et papayes,frais:melons y compris les pastèques:autres",0,0,0,0,0,0,0,6050,13496,12067,9120,12378,0,0,0,0,0,6980,16665,Feuil1
80720,"Melons(y compris les pastèques)et papayes,frais:melons y compris les pastèques:papayes*",0,2284,5063,0,0,121,0,0,0,0,0,0,0,0,3901,0,0,0,0,Feuil1
80810,"Pommes,poires et coings,frais:pommes",0,0,0,0,0,9060,0,0,0,0,0,55073,316297,148251,0,0,34623,0,0,Feuil1
80820,"Pommes,poires et coings,frais:poires et coings*",0,3066,8848,0,30200,226,0,2436,0,0,0,415,1142,0,0,0,0,0,0,Feuil1
80910,"Abricots,cerises,pêches(y compris les brugnons et nectarines),prunes et prunelles,frais:abricots*",0,16220,0,0,0,0,6202,21061,0,0,0,412080,999321,1024758,6823,660514,413369,0,341181,Feuil1
80920,Abricots cerises pêches prunes et prunelles frais;cerises,451,389,0,0,0,0,0,0,4129,0,4669,44135,33321,26263,0,0,0,0,0,Feuil1
80929,"Autres abricots,cerises,péches,prunes et prunelles, frais",0,0,0,0,0,0,0,0,0,0,0,0,0,5397,0,42577,12233,0,0,Feuil1
80930,Autres pêches y compris les brugnons et nectarines*,0,0,0,0,0,0,0,2739,0,13296,14400,2180,2235,18546,0,20893,0,2016,0,Feuil1
80940,"Abricots,cerises,pêches(y compris les bugnons et nectarines):prunes et prunelles*",0,4861,0,0,0,0,0,0,0,0,3776,830,0,59083,3277,8948,0,25912,11307,Feuil1
81010,"Autres fruits ,frais:fraises",0,0,0,0,0,0,0,0,0,0,0,2545,0,113500,0,0,0,0,9026,Feuil1
81020,"Autres fruits,frais:framboises,mures de ronce ou de mûrier et mures framboises*",0,0,0,0,0,0,0,0,0,0,0,2774,7034,489,0,0,0,0,0,Feuil1
81050,"Groseilles a grappes,y compris les cassis,et groseilles a maquereau:kiwis",1885,2455,5430,2528,733,7163,24844,13807,34903,42798,197104,393761,195877,281584,554213,624975,1441126,4115365,4301482,Feuil1
81070,Kakis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3225,5200,13883,Feuil1
81090,"Autres fruits ,frais:autres",0,0,0,0,0,6000,0,1177,0,84849,219894,97925,2141,1082,3272,1883,466,43528,33326,Feuil1
81110,"Fruits,non cuits ou cuits a l'eau a la vapeur,congelées,même additionnes de sucre ou d'autres édulcorant *",0,0,35377,0,62754,17157,196828,130267,2437,26771,179245,35254,165893,275163,1037945,549553,415789,440752,1082517,Feuil1
81120,"Framboises,mures de ronce ou de mûrier,mures framboises et groseilles a grappes ou a maquereaux*",0,0,0,23939,11668,15605,27505,54234,0,0,4283,34169,28284,48230,70024,99606,96400,123333,116417,Feuil1
81190,"Autres fruits non cuits ou cuits a l'eaux ou a la vapeur,congelées,même additionnées de sucre ou d'autres édulcorants*",272,6008,73003,106944,91893,47157,319823,282150,94945,53826,256103,367343,174141,11442,393519,83223,220204,657804,904766,Feuil1
81210,"Fruits conserves provisoirement(au moyen de gaz sulfureux ou dans l'eau salée,soufrée ou additionnée d'autres substances servant a assurer provisoire",5586,0,15528,2527,0,0,0,752,0,10241,0,0,26402,0,0,0,0,0,0,Feuil1
81220,"Fruits conserves provisoirement(au moyen de gaz sulfureux ou dans l'eau salée,soufrée ou additionnée d'autres substances servant a assurer provisoire",0,0,23452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feuil1
81290,"Fruits conserves provisoire(au moyen de gaz sulfureux ou dans l'eau salée,soufrée ou additionnée d'autres substances servant a assurer provisoire",99,160902,52286,31667,0,4788,33901,0,63212,2179,1260,9466,2912,1559,20090,0,0,58057,11542,Feuil1
81310,"Fruits sèches autres que ceux des n° 08.01 a 08.06 inclus,mélanges de fruits sèches ou de fruits a coques du présent chapitre:abricots*",159438,116950,191817,380664,417500,712166,912110,1282708,189717,317726,362679,546732,486038,313353,450670,102767,59818,21832,69840,Feuil1
81320,"Fruits sèches autres que ceux des n° 08.01 a 08.06 inclus,mélanges de fruits sèches ou de fruit a coques du présent chapitre:pruneaux *",57835,62656,1273845,2587395,1438569,4645672,3225713,2377227,1663849,62920,146006,210368,62578,94337,63633,180042,41005,31559,256659,Feuil1
81330,"Fruits sèches autres que ceux des n° 08.01 a 08.06 inclus,mélanges de fruits sèches ou de fruits a coques du présent chapitres:pommes",0,1361,382,3609,4584,7254,4542,4772,3471,3668,4661,3082,2578,5847,5426,1562,0,0,2085,Feuil1
81340,Fruits sèches autres que ceux des n° 08.01 a 08.06 inclus mélanges des fruits sèches ou de fruits a coques du présent;autres fruits,38461,68430,18101,52729,49154,45172,146229,86126,64017,68415,55144,107758,88031,150350,175482,57486,4392,12050,42464,Feuil1
81350,"Fruits sèches autres que ceux des n°s 08.01 a 08.06 inclus,mélanges de fruits sèches ou de fruits a coques du présent chapitre:mélanges de fruits sèche",27943,115,14,592956,431725,7977,0,13664,0,0,2039,232,2779,64956,0,0,0,0,13657,Feuil1
81400,"Ecorces d'agrumes ou de melons (y compris de pastèques)fraîche;congelées,présentées dans l'eau sellée,soufrée ou additionne d'autres substances servant",0,0,66,0,0,0,0,12268,8286,0,2001,0,0,0,0,0,0,0,1661,Feuil1
90111,"Café,même torréfie ou décaféine;coques et pellicules de café;succédanés du café contenant du café,quelques que soient les proportions du mélange *",18257432,18692319,21013580,14850533,5860491,16691989,14583404,21955191,31087766,52153202,35784565,40053137,89306218,97026564,87608921,83244660,102190459,94222177,160304286,Feuil1
90112,"Café,même torréfie ou decafine ;coques et pellicules de café;succédanés du café contenant du café,quelques soient les proportions du mélange*",0,32301,0,0,13928,9042,20541,41700,61449,50595,6006,61107,0,54152,13498,54620,62679,1302,59233,Feuil1
90121,"Café,même torréfie ou decafine;coques et pellicules de café;succédanés du café contenant du café;quelques soient les proportions du mélange: café torr",318277,0,16189,374814,0,667187,77401,141903,163632,87420,230623,1066949,2364803,2635783,2863758,2798017,2898102,3918385,4961304,Feuil1
90122,"Café,même torréfie ou decafine;coques et pellicules de café;succédanés du café contenant du café,quelles que soient les proportions du mélange*",15627,17118,1002,1309,42,13618,28175,260,73031,324499,404698,366437,57185,14374,9503,26728,24996,71292,31537,Feuil1
90190,"Café,même torréfie ou decafine ;coques et pellicules de café;succédanés du café contenant du café,quelles que soient les proportions du mélange: autres",4626,0,7212,0,13669,4433,7489,30156,34171,25505,44348,65115,33626,25556,51248,43553,132568,25051,38075,Feuil1
90210,"Thé,même aromatise:thé vert(non fermente)présente en emballages immédiats d'un contenu n'excédant pas 3kg*",4626,0,2958,12670,0,0,39824,6995,33776,110031,69557,75359,201671,211821,72363,196573,28310,133307,93143,Feuil1
90220,"Thé,même aromatise :thé vert((non fermente)présente en emballages immédiats d'un contenu n'excédant",3583267,3368047,5896359,2370877,2810009,2762411,2675889,2861327,2725418,3108516,2385662,2903609,5091586,6761583,8047694,7703037,8181931,7409076,9051796,Feuil1
90230,"Thé noir(fermente)et thé partiellement fermement,présentes en emballages immédiats d'un contenu n'excédant pas 3kg",7449,8704,0,0,0,0,19590,2249,1530,236830,31400,162106,86989,209662,94085,235548,100602,141822,51204,Feuil1
90240,"Thé noir(fermente)et thé partiellement fermente,présentes autrement*",18268830,21663022,22596164,18239823,11797487,11610678,15481303,19013560,15220708,20345377,21708466,21994714,13514644,17153635,12152870,11587851,8674897,8207291,25771611,Feuil1
