annee,gouvernorat,type_de_la_population,desserte_en_eau_milliers_dhabitants,feuille
2012,Tataouine,Population-non-Communal-desservie-par-genie-rurale,8.016874338245337,Feuil1
2013,Tunis,Effectif-population-Communal,1054.904288424266,Feuil1
2013,Tunis,Effectif-population-non- Communal,0.0,Feuil1
2013,Tunis,Population-Communal-desservie-par-sonede,1054.904288424266,Feuil1
2013,Tunis,Population-non-Communal-desservie-par-sonede,0.0,Feuil1
2013,Tunis,Population-non-Communal-desservie-par-genie-rurale,0.0,Feuil1
2013,Ariana,Effectif-population-Communal,505.4258209338497,Feuil1
2013,Ariana,Effectif-population-non- Communal,63.64855600009847,Feuil1
2013,Ariana,Population-Communal-desservie-par-sonede,505.4258209338497,Feuil1
2013,Ariana,Population-non-Communal-desservie-par-sonede,60.12987508905285,Feuil1
2013,Ariana,Population-non-Communal-desservie-par-genie-rurale,3.2561841559503644,Feuil1
2013,Ben Arous,Effectif-population-Communal,568.8539859522297,Feuil1
2013,Ben Arous,Effectif-population-non- Communal,57.63777331379359,Feuil1
2013,Ben Arous,Population-Communal-desservie-par-sonede,568.8539859522297,Feuil1
2013,Ben Arous,Population-non-Communal-desservie-par-sonede,47.48488279993662,Feuil1
2013,Ben Arous,Population-non-Communal-desservie-par-genie-rurale,9.398396722246648,Feuil1
2013,Manouba,Effectif-population-Communal,287.086821751806,Feuil1
2013,Manouba,Effectif-population-non- Communal,90.98364807532606,Feuil1
2013,Manouba,Population-Communal-desservie-par-sonede,287.086821751806,Feuil1
2013,Manouba,Population-non-Communal-desservie-par-sonede,77.18596759156598,Feuil1
2013,Manouba,Population-non-Communal-desservie-par-genie-rurale,13.730906244536344,Feuil1
2013,Nabeul,Effectif-population-Communal,533.7955191419655,Feuil1
2013,Nabeul,Effectif-population-non- Communal,250.9278150788655,Feuil1
2013,Nabeul,Population-Communal-desservie-par-sonede,533.7955191419655,Feuil1
2013,Nabeul,Population-non-Communal-desservie-par-sonede,148.4977510811107,Feuil1
2013,Nabeul,Population-non-Communal-desservie-par-genie-rurale,93.15768554487246,Feuil1
2013,Zaghouan,Effectif-population-Communal,77.2031827011854,Feuil1
2013,Zaghouan,Effectif-population-non- Communal,99.30555393293632,Feuil1
2013,Zaghouan,Population-Communal-desservie-par-sonede,77.2031827011854,Feuil1
2013,Zaghouan,Population-non-Communal-desservie-par-sonede,46.67180052169281,Feuil1
2013,Zaghouan,Population-non-Communal-desservie-par-genie-rurale,47.99993477351919,Feuil1
2013,Bizerte,Effectif-population-Communal,370.10232189149673,Feuil1
2013,Bizerte,Effectif-population-non- Communal,197.11332405143645,Feuil1
2013,Bizerte,Population-Communal-desservie-par-sonede,370.10232189149673,Feuil1
2013,Bizerte,Population-non-Communal-desservie-par-sonede,92.7857228767334,Feuil1
2013,Bizerte,Population-non-Communal-desservie-par-genie-rurale,80.30317161809043,Feuil1
2013,Beja,Effectif-population-Communal,134.59958775412383,Feuil1
2013,Beja,Effectif-population-non- Communal,169.26904179915937,Feuil1
2013,Beja,Population-Communal-desservie-par-sonede,134.59958775412383,Feuil1
2013,Beja,Population-non-Communal-desservie-par-sonede,70.35210532262636,Feuil1
2013,Beja,Population-non-Communal-desservie-par-genie-rurale,83.15866670496935,Feuil1
2013,Jendouba,Effectif-population-Communal,123.55675018734098,Feuil1
2013,Jendouba,Effectif-population-non- Communal,279.7506207431209,Feuil1
2013,Jendouba,Population-Communal-desservie-par-sonede,123.55675018734098,Feuil1
2013,Jendouba,Population-non-Communal-desservie-par-sonede,101.20822850934404,Feuil1
2013,Jendouba,Population-non-Communal-desservie-par-genie-rurale,145.34180401832836,Feuil1
2013,Le Kef,Effectif-population-Communal,138.11723112707045,Feuil1
2013,Le Kef,Effectif-population-non- Communal,106.50388805082976,Feuil1
2013,Le Kef,Population-Communal-desservie-par-sonede,138.11723112707045,Feuil1
2013,Le Kef,Population-non-Communal-desservie-par-sonede,29.76820129678257,Feuil1
2013,Le Kef,Population-non-Communal-desservie-par-genie-rurale,59.6093157812839,Feuil1
2013,Siliana,Effectif-population-Communal,95.04045182973704,Feuil1
2013,Siliana,Effectif-population-non- Communal,129.20137826556143,Feuil1
2013,Siliana,Population-Communal-desservie-par-sonede,95.04045182973704,Feuil1
2013,Siliana,Population-non-Communal-desservie-par-sonede,44.58936375394772,Feuil1
2013,Siliana,Population-non-Communal-desservie-par-genie-rurale,71.87558602278463,Feuil1
2013,Kairouan,Effectif-population-Communal,201.56137142182047,Feuil1
2013,Kairouan,Effectif-population-non- Communal,369.0836138016065,Feuil1
2013,Kairouan,Population-Communal-desservie-par-sonede,201.56137142182047,Feuil1
2013,Kairouan,Population-non-Communal-desservie-par-sonede,119.5182290982988,Feuil1
2013,Kairouan,Population-non-Communal-desservie-par-genie-rurale,176.44525973025304,Feuil1
2013,Kasserine,Effectif-population-Communal,191.17695344328024,Feuil1
2013,Kasserine,Effectif-population-non- Communal,247.68257996924808,Feuil1
2013,Kasserine,Population-Communal-desservie-par-sonede,191.17695344328024,Feuil1
2013,Kasserine,Population-non-Communal-desservie-par-sonede,32.3,Feuil1
2013,Kasserine,Population-non-Communal-desservie-par-genie-rurale,203.05058570679867,Feuil1
2013,Sidi Bouzid,Effectif-population-Communal,116.20707191954826,Feuil1
2013,Sidi Bouzid,Effectif-population-non- Communal,312.889148088326,Feuil1
2013,Sidi Bouzid,Population-Communal-desservie-par-sonede,116.20707191954826,Feuil1
2013,Sidi Bouzid,Population-non-Communal-desservie-par-sonede,101.368,Feuil1
2013,Sidi Bouzid,Population-non-Communal-desservie-par-genie-rurale,179.5037485557739,Feuil1
2013,Sousse,Effectif-population-Communal,542.952843732044,Feuil1
2013,Sousse,Effectif-population-non- Communal,126.53092578814925,Feuil1
2013,Sousse,Population-Communal-desservie-par-sonede,542.952843732044,Feuil1
2013,Sousse,Population-non-Communal-desservie-par-sonede,100.999,Feuil1
2013,Sousse,Population-non-Communal-desservie-par-genie-rurale,25.171826054916604,Feuil1
2013,Monastir,Effectif-population-Communal,545.0765744388257,Feuil1
2013,Monastir,Effectif-population-non- Communal,0.0,Feuil1
2013,Monastir,Population-Communal-desservie-par-sonede,545.0765744388257,Feuil1
2013,Monastir,Population-non-Communal-desservie-par-sonede,0.0,Feuil1
2013,Monastir,Population-non-Communal-desservie-par-genie-rurale,0.0,Feuil1
2013,Mahdia,Effectif-population-Communal,187.44398282219035,Feuil1
2013,Mahdia,Effectif-population-non- Communal,222.58049733344964,Feuil1
2013,Mahdia,Population-Communal-desservie-par-sonede,187.44398282219035,Feuil1
2013,Mahdia,Population-non-Communal-desservie-par-sonede,164.303,Feuil1
2013,Mahdia,Population-non-Communal-desservie-par-genie-rurale,54.38042210645284,Feuil1
2013,Sfax,Effectif-population-Communal,593.7849861515261,Feuil1
2013,Sfax,Effectif-population-non- Communal,358.5198329167025,Feuil1
2013,Sfax,Population-Communal-desservie-par-sonede,593.7849861515261,Feuil1
2013,Sfax,Population-non-Communal-desservie-par-sonede,218.9,Feuil1
2013,Sfax,Population-non-Communal-desservie-par-genie-rurale,116.62733362333414,Feuil1
2013,Gafsa,Effectif-population-Communal,250.0812591345164,Feuil1
2013,Gafsa,Effectif-population-non- Communal,87.34318939237599,Feuil1
2013,Gafsa,Population-Communal-desservie-par-sonede,250.0812591345164,Feuil1
2013,Gafsa,Population-non-Communal-desservie-par-sonede,30.103,Feuil1
2013,Gafsa,Population-non-Communal-desservie-par-genie-rurale,54.716006449854575,Feuil1
2013,Tozeur,Effectif-population-Communal,75.47332942500948,Feuil1
2013,Tozeur,Effectif-population-non- Communal,32.1368697546381,Feuil1
2013,Tozeur,Population-Communal-desservie-par-sonede,75.47332942500948,Feuil1
2013,Tozeur,Population-non-Communal-desservie-par-sonede,29.357,Feuil1
2013,Tozeur,Population-non-Communal-desservie-par-genie-rurale,1.9932688325788868,Feuil1
2013,Kebili,Effectif-population-Communal,84.68242701592808,Feuil1
2013,Kebili,Effectif-population-non- Communal,71.91506384573499,Feuil1
2013,Kebili,Population-Communal-desservie-par-sonede,84.68242701592808,Feuil1
2013,Kebili,Population-non-Communal-desservie-par-sonede,69.839,Feuil1
2013,Kebili,Population-non-Communal-desservie-par-genie-rurale,1.780339496676996,Feuil1
2013,Gabes,Effectif-population-Communal,262.2042100726848,Feuil1
2013,Gabes,Effectif-population-non- Communal,111.288434968837,Feuil1
2013,Gabes,Population-Communal-desservie-par-sonede,262.2042100726848,Feuil1
2013,Gabes,Population-non-Communal-desservie-par-sonede,84.96584448004596,Feuil1
2013,Gabes,Population-non-Communal-desservie-par-genie-rurale,20.557464752517287,Feuil1
2013,Medenine,Effectif-population-Communal,376.147624937558,Feuil1
2013,Medenine,Effectif-population-non- Communal,101.98382748015617,Feuil1
2013,Medenine,Population-Communal-desservie-par-sonede,376.147624937558,Feuil1
2013,Medenine,Population-non-Communal-desservie-par-sonede,67.333,Feuil1
2013,Medenine,Population-non-Communal-desservie-par-genie-rurale,30.722120215958608,Feuil1
2013,Tataouine,Effectif-population-Communal,95.05993625025256,Feuil1
2013,Tataouine,Effectif-population-non- Communal,54.43857110428446,Feuil1
2013,Tataouine,Population-Communal-desservie-par-sonede,95.05993625025256,Feuil1
2013,Tataouine,Population-non-Communal-desservie-par-sonede,45.399,Feuil1
2013,Tataouine,Population-non-Communal-desservie-par-genie-rurale,7.835496553134953,Feuil1
2014,Tunis,Effectif-population-Communal,1061.8757646936372,Feuil1
2014,Tunis,Effectif-population-non- Communal,0.0,Feuil1
2014,Tunis,Population-Communal-desservie-par-sonede,1061.8757646936372,Feuil1
2014,Tunis,Population-non-Communal-desservie-par-sonede,0.0,Feuil1
2014,Tunis,Population-non-Communal-desservie-par-genie-rurale,0.0,Feuil1
2014,Ariana,Effectif-population-Communal,521.98469508676,Feuil1
2014,Ariana,Effectif-population-non- Communal,65.73382427324046,Feuil1
2014,Ariana,Population-Communal-desservie-par-sonede,521.98469508676,Feuil1
2014,Ariana,Population-non-Communal-desservie-par-sonede,62.09986354866531,Feuil1
2014,Ariana,Population-non-Communal-desservie-par-genie-rurale,3.362863991890404,Feuil1
2014,Ben Arous,Effectif-population-Communal,582.8758649808824,Feuil1
2014,Ben Arous,Effectif-population-non- Communal,59.05850676182261,Feuil1
2014,Ben Arous,Population-Communal-desservie-par-sonede,582.8758649808824,Feuil1
2014,Ben Arous,Population-non-Communal-desservie-par-sonede,48.655354131338015,Feuil1
2014,Ben Arous,Population-non-Communal-desservie-par-genie-rurale,9.630061059944904,Feuil1
2014,Manouba,Effectif-population-Communal,292.17560533703227,Feuil1
2014,Manouba,Effectif-population-non- Communal,92.59638700922964,Feuil1
2014,Manouba,Population-Communal-desservie-par-sonede,292.17560533703227,Feuil1
2014,Manouba,Population-non-Communal-desservie-par-sonede,78.55413448440017,Feuil1
2014,Manouba,Population-non-Communal-desservie-par-genie-rurale,13.898294672751598,Feuil1
2014,Nabeul,Effectif-population-Communal,542.8881155438731,Feuil1
2014,Nabeul,Effectif-population-non- Communal,255.2020835331831,Feuil1
2014,Nabeul,Population-Communal-desservie-par-sonede,542.8881155438731,Feuil1
2014,Nabeul,Population-non-Communal-desservie-par-sonede,151.02724049934682,Feuil1
2014,Nabeul,Population-non-Communal-desservie-par-genie-rurale,95.24452021474173,Feuil1
2014,Zaghouan,Effectif-population-Communal,78.17775563908852,Feuil1
2014,Zaghouan,Effectif-population-non- Communal,100.5591357421359,Feuil1
2014,Zaghouan,Population-Communal-desservie-par-sonede,78.17775563908852,Feuil1
2014,Zaghouan,Population-non-Communal-desservie-par-sonede,47.26096112570188,Feuil1
2014,Zaghouan,Population-non-Communal-desservie-par-genie-rurale,50.00786105550222,Feuil1
2014,Bizerte,Effectif-population-Communal,373.9208784298826,Feuil1
2014,Bizerte,Effectif-population-non- Communal,199.1470545303829,Feuil1
2014,Bizerte,Population-Communal-desservie-par-sonede,373.9208784298826,Feuil1
2014,Bizerte,Population-non-Communal-desservie-par-sonede,96.89810031990577,Feuil1
2014,Bizerte,Population-non-Communal-desservie-par-genie-rurale,68.47770519623232,Feuil1
2014,Beja,Effectif-population-Communal,134.9010027351928,Feuil1
2014,Beja,Effectif-population-non- Communal,169.64809366611348,Feuil1
2014,Beja,Population-Communal-desservie-par-sonede,134.9010027351928,Feuil1
2014,Beja,Population-non-Communal-desservie-par-sonede,71.08847927629347,Feuil1
2014,Beja,Population-non-Communal-desservie-par-genie-rurale,83.63488769099781,Feuil1
2014,Jendouba,Effectif-population-Communal,123.47498247316742,Feuil1
2014,Jendouba,Effectif-population-non- Communal,279.56548663460705,Feuil1
2014,Jendouba,Population-Communal-desservie-par-sonede,123.47498247316742,Feuil1
2014,Jendouba,Population-non-Communal-desservie-par-sonede,102.87436815018442,Feuil1
2014,Jendouba,Population-non-Communal-desservie-par-genie-rurale,145.2456193333927,Feuil1
2014,Le Kef,Effectif-population-Communal,138.1705170394743,Feuil1
2014,Le Kef,Effectif-population-non- Communal,106.54497747032534,Feuil1
2014,Le Kef,Population-Communal-desservie-par-sonede,138.1705170394743,Feuil1
2014,Le Kef,Population-non-Communal-desservie-par-sonede,31.6596330360388,Feuil1
2014,Le Kef,Population-non-Communal-desservie-par-genie-rurale,59.55931317815651,Feuil1
2014,Siliana,Effectif-population-Communal,95.02972785059414,Feuil1
2014,Siliana,Effectif-population-non- Communal,129.18679970602088,Feuil1
2014,Siliana,Population-Communal-desservie-par-sonede,95.02972785059414,Feuil1
2014,Siliana,Population-non-Communal-desservie-par-sonede,47.617210111004965,Feuil1
2014,Siliana,Population-non-Communal-desservie-par-genie-rurale,68.23947587315301,Feuil1
2014,Kairouan,Effectif-population-Communal,202.4857924502784,Feuil1
2014,Kairouan,Effectif-population-non- Communal,370.7763421823012,Feuil1
2014,Kairouan,Population-Communal-desservie-par-sonede,202.4857924502784,Feuil1
2014,Kairouan,Population-non-Communal-desservie-par-sonede,120.06637561805684,Feuil1
2014,Kairouan,Population-non-Communal-desservie-par-genie-rurale,177.53449072186515,Feuil1
2014,Kasserine,Effectif-population-Communal,192.65098204902048,Feuil1
2014,Kasserine,Effectif-population-non- Communal,249.5922830032308,Feuil1
2014,Kasserine,Population-Communal-desservie-par-sonede,192.65098204902048,Feuil1
2014,Kasserine,Population-non-Communal-desservie-par-sonede,32.39577932106202,Feuil1
2014,Kasserine,Population-non-Communal-desservie-par-genie-rurale,204.61616338942932,Feuil1
2014,Sidi Bouzid,Effectif-population-Communal,117.408488599214,Feuil1
2014,Sidi Bouzid,Effectif-population-non- Communal,316.1239791118628,Feuil1
2014,Sidi Bouzid,Population-Communal-desservie-par-sonede,117.408488599214,Feuil1
2014,Sidi Bouzid,Population-non-Communal-desservie-par-sonede,102.36788318249904,Feuil1
2014,Sidi Bouzid,Population-non-Communal-desservie-par-genie-rurale,182.3595633010825,Feuil1
2014,Sousse,Effectif-population-Communal,554.9275920508151,Feuil1
2014,Sousse,Effectif-population-non- Communal,129.32154749378282,Feuil1
2014,Sousse,Population-Communal-desservie-par-sonede,554.9275920508151,Feuil1
2014,Sousse,Population-non-Communal-desservie-par-sonede,103.1985949000387,Feuil1
2014,Sousse,Population-non-Communal-desservie-par-genie-rurale,25.72698712500073,Feuil1
2014,Monastir,Effectif-population-Communal,556.0241535737638,Feuil1
2014,Monastir,Effectif-population-non- Communal,0.0,Feuil1
2014,Monastir,Population-Communal-desservie-par-sonede,556.0241535737638,Feuil1
2014,Monastir,Population-non-Communal-desservie-par-sonede,0.0,Feuil1
2014,Monastir,Population-non-Communal-desservie-par-genie-rurale,0.0,Feuil1
2014,Mahdia,Effectif-population-Communal,189.8271674419576,Feuil1
2014,Mahdia,Effectif-population-non- Communal,225.41041168929436,Feuil1
2014,Mahdia,Population-Communal-desservie-par-sonede,189.8271674419576,Feuil1
2014,Mahdia,Population-non-Communal-desservie-par-sonede,166.80370465007783,Feuil1
2014,Mahdia,Population-non-Communal-desservie-par-genie-rurale,55.07182112406488,Feuil1
2014,Sfax,Effectif-population-Communal,601.8836558383242,Feuil1
2014,Sfax,Effectif-population-non- Communal,363.4097068115899,Feuil1
2014,Sfax,Population-Communal-desservie-par-sonede,601.8836558383242,Feuil1
2014,Sfax,Population-non-Communal-desservie-par-sonede,221.92600452809936,Feuil1
2014,Sfax,Population-non-Communal-desservie-par-genie-rurale,118.21802094870608,Feuil1
2014,Gafsa,Effectif-population-Communal,251.6166476988049,Feuil1
2014,Gafsa,Effectif-population-non- Communal,87.87943802862189,Feuil1
2014,Gafsa,Population-Communal-desservie-par-sonede,251.6166476988049,Feuil1
2014,Gafsa,Population-non-Communal-desservie-par-sonede,30.4816017758668,Feuil1
2014,Gafsa,Population-non-Communal-desservie-par-genie-rurale,55.3549385819839,Feuil1
2014,Tozeur,Effectif-population-Communal,76.39600010217448,Feuil1
2014,Tozeur,Effectif-population-non- Communal,32.52974691540969,Feuil1
2014,Tozeur,Population-Communal-desservie-par-sonede,76.39600010217448,Feuil1
2014,Tozeur,Population-non-Communal-desservie-par-sonede,29.71555588304049,Feuil1
2014,Tozeur,Population-non-Communal-desservie-par-genie-rurale,2.0176367876901677,Feuil1
2014,Kebili,Effectif-population-Communal,85.59527510593685,Feuil1
2014,Kebili,Effectif-population-non- Communal,72.69028405360751,Feuil1
2014,Kebili,Population-Communal-desservie-par-sonede,85.59527510593685,Feuil1
2014,Kebili,Population-non-Communal-desservie-par-sonede,70.5822658160529,Feuil1
2014,Kebili,Population-non-Communal-desservie-par-genie-rurale,1.7995309578381535,Feuil1
2014,Gabes,Effectif-population-Communal,265.4305618897756,Feuil1
2014,Gabes,Effectif-population-non- Communal,112.6578090314556,Feuil1
2014,Gabes,Population-Communal-desservie-par-sonede,265.4305618897756,Feuil1
2014,Gabes,Population-non-Communal-desservie-par-sonede,90.87757538517306,Feuil1
2014,Gabes,Population-non-Communal-desservie-par-genie-rurale,15.683418790672071,Feuil1
2014,Medenine,Effectif-population-Communal,381.280413854681,Feuil1
2014,Medenine,Effectif-population-non- Communal,103.37546582827234,Feuil1
2014,Medenine,Population-Communal-desservie-par-sonede,381.280413854681,Feuil1
2014,Medenine,Population-non-Communal-desservie-par-sonede,68.45170467698259,Feuil1
2014,Medenine,Population-non-Communal-desservie-par-genie-rurale,31.141344338884203,Feuil1
2014,Tataouine,Effectif-population-Communal,95.2260145063688,Feuil1
2014,Tataouine,Effectif-population-non- Communal,54.53368018294679,Feuil1
2014,Tataouine,Population-Communal-desservie-par-sonede,95.2260145063688,Feuil1
2014,Tataouine,Population-non-Communal-desservie-par-sonede,45.7230942775531,Feuil1
2014,Tataouine,Population-non-Communal-desservie-par-genie-rurale,7.849185870156205,Feuil1
2015,Tunis,Effectif-population-Communal,1065.2502519693844,Feuil1
2015,Tunis,Effectif-population-non- Communal,0.0,Feuil1
2015,Tunis,Population-Communal-desservie-par-sonede,1065.2502519693844,Feuil1
2015,Tunis,Population-non-Communal-desservie-par-sonede,0.0,Feuil1
2015,Tunis,Population-non-Communal-desservie-par-genie-rurale,0.0,Feuil1
2015,Ariana,Effectif-population-Communal,536.6703072326274,Feuil1
2015,Ariana,Effectif-population-non- Communal,67.58319161528675,Feuil1
2015,Ariana,Population-Communal-desservie-par-sonede,536.6703072326274,Feuil1
2015,Ariana,Population-non-Communal-desservie-par-sonede,63.846992380163776,Feuil1
2015,Ariana,Population-non-Communal-desservie-par-genie-rurale,2.12947541775989,Feuil1
2015,Ben Arous,Effectif-population-Communal,596.0964123360752,Feuil1
2015,Ben Arous,Effectif-population-non- Communal,60.39804718934954,Feuil1
2015,Ben Arous,Population-Communal-desservie-par-sonede,596.0964123360752,Feuil1
2015,Ben Arous,Population-non-Communal-desservie-par-sonede,49.758934588213,Feuil1
2015,Ben Arous,Population-non-Communal-desservie-par-genie-rurale,10.258486089913456,Feuil1
2015,Manouba,Effectif-population-Communal,297.59507608391004,Feuil1
2015,Manouba,Effectif-population-non- Communal,94.31392742498132,Feuil1
2015,Manouba,Population-Communal-desservie-par-sonede,297.59507608391004,Feuil1
2015,Manouba,Population-non-Communal-desservie-par-sonede,80.0112097025499,Feuil1
2015,Manouba,Population-non-Communal-desservie-par-genie-rurale,14.156089642744304,Feuil1
2015,Nabeul,Effectif-population-Communal,552.0742924412895,Feuil1
2015,Nabeul,Effectif-population-non- Communal,259.52034252026084,Feuil1
2015,Nabeul,Population-Communal-desservie-par-sonede,552.0742924412895,Feuil1
2015,Nabeul,Population-non-Communal-desservie-par-sonede,154.00076328172668,Feuil1
2015,Nabeul,Population-non-Communal-desservie-par-genie-rurale,96.00714696830518,Feuil1
2015,Zaghouan,Effectif-population-Communal,79.1683895330244,Feuil1
2015,Zaghouan,Effectif-population-non- Communal,101.83337657185407,Feuil1
2015,Zaghouan,Population-Communal-desservie-par-sonede,79.1683895330244,Feuil1
2015,Zaghouan,Population-non-Communal-desservie-par-sonede,47.85983109284757,Feuil1
2015,Zaghouan,Population-non-Communal-desservie-par-genie-rurale,50.82853852193547,Feuil1
2015,Bizerte,Effectif-population-Communal,377.2989457373868,Feuil1
2015,Bizerte,Effectif-population-non- Communal,200.94618422091983,Feuil1
2015,Bizerte,Population-Communal-desservie-par-sonede,377.2989457373868,Feuil1
2015,Bizerte,Population-non-Communal-desservie-par-sonede,98.77349488525984,Feuil1
2015,Bizerte,Population-non-Communal-desservie-par-genie-rurale,69.94534488863903,Feuil1
2015,Beja,Effectif-population-Communal,135.2596844893368,Feuil1
2015,Beja,Effectif-population-non- Communal,170.09916278042382,Feuil1
2015,Beja,Population-Communal-desservie-par-sonede,135.2596844893368,Feuil1
2015,Beja,Population-non-Communal-desservie-par-sonede,71.50249299694237,Feuil1
2015,Beja,Population-non-Communal-desservie-par-genie-rurale,87.67226045040216,Feuil1
2015,Jendouba,Effectif-population-Communal,123.61471636772374,Feuil1
2015,Jendouba,Effectif-population-non- Communal,279.881864685031,Feuil1
2015,Jendouba,Population-Communal-desservie-par-sonede,123.61471636772374,Feuil1
2015,Jendouba,Population-non-Communal-desservie-par-sonede,104.99078878717276,Feuil1
2015,Jendouba,Population-non-Communal-desservie-par-genie-rurale,145.40999057402937,Feuil1
2015,Le Kef,Effectif-population-Communal,138.6519506141749,Feuil1
2015,Le Kef,Effectif-population-non- Communal,106.91621679452408,Feuil1
2015,Le Kef,Population-Communal-desservie-par-sonede,138.6519506141749,Feuil1
2015,Le Kef,Population-non-Communal-desservie-par-sonede,32.41994607989816,Feuil1
2015,Le Kef,Population-non-Communal-desservie-par-genie-rurale,60.16683829758467,Feuil1
2015,Siliana,Effectif-population-Communal,95.58249403261972,Feuil1
2015,Siliana,Effectif-population-non- Communal,129.938249759144,Feuil1
2015,Siliana,Population-Communal-desservie-par-sonede,95.58249403261972,Feuil1
2015,Siliana,Population-non-Communal-desservie-par-sonede,49.59418852636099,Feuil1
2015,Siliana,Population-non-Communal-desservie-par-genie-rurale,69.41340928962177,Feuil1
2015,Kairouan,Effectif-population-Communal,204.37787769490168,Feuil1
2015,Kairouan,Effectif-population-non- Communal,374.2409825287136,Feuil1
2015,Kairouan,Population-Communal-desservie-par-sonede,204.37787769490168,Feuil1
2015,Kairouan,Population-non-Communal-desservie-par-sonede,121.18831022360752,Feuil1
2015,Kairouan,Population-non-Communal-desservie-par-genie-rurale,179.193423856095,Feuil1
2015,Kasserine,Effectif-population-Communal,194.4201654425136,Feuil1
2015,Kasserine,Effectif-population-non- Communal,251.88437888323523,Feuil1
2015,Kasserine,Population-Communal-desservie-par-sonede,194.4201654425136,Feuil1
2015,Kasserine,Population-non-Communal-desservie-par-sonede,32.69328143698433,Feuil1
2015,Kasserine,Population-non-Communal-desservie-par-genie-rurale,206.49522735504547,Feuil1
2015,Sidi Bouzid,Effectif-population-Communal,118.77906746897985,Feuil1
2015,Sidi Bouzid,Effectif-population-non- Communal,319.8142816714677,Feuil1
2015,Sidi Bouzid,Population-Communal-desservie-par-sonede,118.77906746897985,Feuil1
2015,Sidi Bouzid,Population-non-Communal-desservie-par-sonede,103.56288415139434,Feuil1
2015,Sidi Bouzid,Population-non-Communal-desservie-par-genie-rurale,186.01335455921196,Feuil1
2015,Sousse,Effectif-population-Communal,565.4153555405135,Feuil1
2015,Sousse,Effectif-population-non- Communal,131.76563898187095,Feuil1
2015,Sousse,Population-Communal-desservie-par-sonede,565.4153555405135,Feuil1
2015,Sousse,Population-non-Communal-desservie-par-sonede,105.14897990753305,Feuil1
2015,Sousse,Population-non-Communal-desservie-par-genie-rurale,26.21321012081966,Feuil1
2015,Monastir,Effectif-population-Communal,566.1322793206506,Feuil1
2015,Monastir,Effectif-population-non- Communal,0.0,Feuil1
2015,Monastir,Population-Communal-desservie-par-sonede,566.1322793206506,Feuil1
2015,Monastir,Population-non-Communal-desservie-par-sonede,0.0,Feuil1
2015,Monastir,Population-non-Communal-desservie-par-genie-rurale,0.0,Feuil1
2015,Mahdia,Effectif-population-Communal,192.7483469676069,Feuil1
2015,Mahdia,Effectif-population-non- Communal,228.87916849775425,Feuil1
2015,Mahdia,Population-Communal-desservie-par-sonede,192.7483469676069,Feuil1
2015,Mahdia,Population-non-Communal-desservie-par-sonede,169.37058468833814,Feuil1
2015,Mahdia,Population-non-Communal-desservie-par-genie-rurale,55.919300852471125,Feuil1
2015,Sfax,Effectif-population-Communal,609.3519901239621,Feuil1
2015,Sfax,Effectif-population-non- Communal,367.9189921972087,Feuil1
2015,Sfax,Population-Communal-desservie-par-sonede,609.3519901239621,Feuil1
2015,Sfax,Population-non-Communal-desservie-par-sonede,226.37972208200648,Feuil1
2015,Sfax,Population-non-Communal-desservie-par-genie-rurale,121.11190194882518,Feuil1
2015,Gafsa,Effectif-population-Communal,254.05717294966863,Feuil1
2015,Gafsa,Effectif-population-non- Communal,88.73181401209536,Feuil1
2015,Gafsa,Population-Communal-desservie-par-sonede,254.05717294966863,Feuil1
2015,Gafsa,Population-non-Communal-desservie-par-sonede,30.77725438669812,Feuil1
2015,Gafsa,Population-non-Communal-desservie-par-genie-rurale,55.89184711567941,Feuil1
2015,Tozeur,Effectif-population-Communal,77.38728297023968,Feuil1
2015,Tozeur,Effectif-population-non- Communal,32.9518394435082,Feuil1
2015,Tozeur,Population-Communal-desservie-par-sonede,77.38728297023968,Feuil1
2015,Tozeur,Population-non-Communal-desservie-par-sonede,30.10113263342657,Feuil1
2015,Tozeur,Population-non-Communal-desservie-par-genie-rurale,2.0678168073108325,Feuil1
2015,Kebili,Effectif-population-Communal,86.94245578321588,Feuil1
2015,Kebili,Effectif-population-non- Communal,73.8343535829331,Feuil1
2015,Kebili,Population-Communal-desservie-par-sonede,86.94245578321588,Feuil1
2015,Kebili,Population-non-Communal-desservie-par-sonede,71.69315732902805,Feuil1
2015,Kebili,Population-non-Communal-desservie-par-genie-rurale,2.034853704994052,Feuil1
2015,Gabes,Effectif-population-Communal,269.191999615169,Feuil1
2015,Gabes,Effectif-population-non- Communal,114.25429185518948,Feuil1
2015,Gabes,Population-Communal-desservie-par-sonede,269.191999615169,Feuil1
2015,Gabes,Population-non-Communal-desservie-par-sonede,92.1654087756174,Feuil1
2015,Gabes,Population-non-Communal-desservie-par-genie-rurale,14.934669772934138,Feuil1
2015,Medenine,Effectif-population-Communal,386.8393303738576,Feuil1
2015,Medenine,Effectif-population-non- Communal,104.8826389318175,Feuil1
2015,Medenine,Population-Communal-desservie-par-sonede,386.8393303738576,Feuil1
2015,Medenine,Population-non-Communal-desservie-par-sonede,70.84970325773239,Feuil1
2015,Medenine,Population-non-Communal-desservie-par-genie-rurale,30.68737273159562,Feuil1
2015,Tataouine,Effectif-population-Communal,95.42135966889984,Feuil1
2015,Tataouine,Effectif-population-non- Communal,54.645549724835874,Feuil1
2015,Tataouine,Population-Communal-desservie-par-sonede,95.42135966889984,Feuil1
