annee,usage,code_district,domestique_branche,domestique_non_branche,commerce,administration,municipal,industrie,tourisme,divers,feuille
2018,Bardo,17,11839.472,10.036000000000001,466.455,453.834,167.844,314.097,0.0,63.10399999999999,Consommation par usage
2018,Tunis Sud,19,6949.695000000001,17.709,156.75,486.677,132.453,412.642,2.457,42.370000000000005,Consommation par usage
2018,El Manar,20,5955.843,27.406,182.8,254.942,59.473,7.172,22.389,48.532,Consommation par usage
2018,Ariana,25,15560.267000000002,73.088,497.403,677.3050000000001,143.712,371.621,0.0,270.236,Consommation par usage
2018,Ben arous,16,12127.254,99.714,1303.914,444.48699999999997,137.292,1716.22,0.0,101.506,Consommation par usage
2018,Ezzahra,26,11909.456,121.836,517.925,552.268,239.15999999999997,1561.176,71.42099999999999,89.17,Consommation par usage
2018,El Omrane Supérieur,27,8687.054,46.06399999999999,254.247,181.908,79.14,112.285,0.0,0.913,Consommation par usage
2018,Manouba,54,12246.812999999998,866.2539999999999,337.63599999999997,800.655,1312.288,992.0419999999999,0.0,56.281000000000006,Consommation par usage
2019,Bizerte,45,12530.782000000001,190.397,266.548,1178.635,209.782,1068.2269999999999,110.34200000000001,43.516,Consommation par usage
2019,M. Bourguiba,46,5166.019,128.362,327.902,351.384,79.14,185.247,0.14,6.497,Consommation par usage
2019,Jendouba,5,7814.879999999999,537.415,227.073,703.738,198.197,232.0,342.417,45.743,Consommation par usage
2019,Le Kef,8,5229.513,622.827,190.03,490.96,198.029,75.204,13.749,23.131,Consommation par usage
2019,Siliana,24,4721.929,609.492,149.649,430.05199999999996,102.735,136.12199999999999,4.02,8.245,Consommation par usage
2019,Beja,1,7642.764999999999,996.897,283.026,665.627,109.696,819.6379999999999,13.123999999999999,85.541,Consommation par usage
2019,Nabeul,48,14221.028,542.111,556.903,555.146,173.597,808.758,3368.531,85.26700000000001,Consommation par usage
2019,M. Temime,49,6043.09,536.0409999999999,126.12500000000001,203.10700000000003,58.754000000000005,226.387,77.307,2.388,Consommation par usage
2019,Grombalia,52,6928.852,142.02100000000002,410.51000000000005,503.88200000000006,78.06500000000001,1915.977,32.867,6.197000000000001,Consommation par usage
2019,Zaghouan,13,4520.769,215.14499999999998,182.749,375.073,116.633,1206.277,0.084,18.37,Consommation par usage
2019,Sousse,36,16982.266,275.069,596.679,915.741,327.336,875.4879999999999,1086.917,54.309000000000005,Consommation par usage
2019,H. Sousse,37,10562.895,216.415,281.363,362.456,133.44400000000002,329.774,1283.149,38.367000000000004,Consommation par usage
2019,Moknine,42,8829.661,0.0,97.455,200.391,70.346,1218.712,5.094,11.758000000000001,Consommation par usage
2019,Monastir,44,11145.311,0.608,341.25600000000003,723.0980000000001,228.362,1644.2440000000001,1748.036,59.095,Consommation par usage
2019,Mahdia,22,15180.709000000003,2389.224,681.8249999999999,513.6120000000001,169.493,837.731,869.813,32.203,Consommation par usage
2019,Kairouan,6,10266.055,472.601,237.73399999999998,940.0440000000001,276.19599999999997,129.692,25.384,48.933,Consommation par usage
2019,Kasserine,7,7051.2339999999995,154.77100000000002,324.188,859.49,162.061,128.787,20.95,13.489,Consommation par usage
2019,Sfax,32,10874.376,21.137,380.26399999999995,1184.2849999999999,427.003,880.371,163.065,32.772,Consommation par usage
2019,Sfax Nord,33,12073.955,1237.921,208.25099999999998,221.968,79.09700000000001,554.6020000000001,0.0,14.953,Consommation par usage
2019,Sfax Sud,34,10267.997,1318.969,550.2860000000001,486.053,88.09899999999999,362.892,40.82,47.084,Consommation par usage
2019,Gafsa,4,9677.684,45.074000000000005,163.222,673.106,172.78900000000002,95.691,44.677,14.942,Consommation par usage
2019,Tozeur,31,4192.873,4.7379999999999995,131.22899999999998,326.19599999999997,107.62799999999999,58.730000000000004,58.376999999999995,8.408,Consommation par usage
2019,Sidi Bouzid,21,7418.861999999999,415.336,395.12300000000005,730.9390000000001,181.805,58.453,0.258,224.47999999999996,Consommation par usage
2019,Gabes,3,13167.295000000002,163.32299999999998,202.07299999999998,1008.826,302.01,1084.718,32.713,32.426,Consommation par usage
2019,Kebili,28,5847.642,0.0,92.452,342.25,108.303,34.365,29.83,10.346,Consommation par usage
2019,Medenine,9,11119.297,858.3910000000001,367.515,735.6320000000001,244.078,197.325,267.391,65.967,Consommation par usage
2019,Jerba,53,8793.338,0.97,356.286,354.37300000000005,172.939,32.572,3614.3579999999993,22.559,Consommation par usage
2019,Tataouine,29,3615.801,316.39300000000003,54.965,413.85699999999997,149.922,21.963,27.616999999999997,4.004,Consommation par usage
2019,Tunis,14,7583.974,2.243,1161.721,3442.313,699.184,1436.12,484.662,61.45700000000001,Consommation par usage
2019,La Marsa,15,13534.802,0.0,925.904,2037.7179999999998,273.697,216.10199999999998,1064.86,210.199,Consommation par usage
2019,Bardo,17,12330.072,10.234,500.713,516.099,164.09599999999998,329.699,0.0,57.858000000000004,Consommation par usage
2019,Tunis Sud,19,6940.589,53.529,161.788,501.668,152.034,462.98299999999995,2.353,42.358000000000004,Consommation par usage
2019,El Manar,20,5910.987999999999,2.915,195.698,286.782,61.717000000000006,6.373,36.831,52.406,Consommation par usage
2019,Ariana,25,15961.708999999999,81.42099999999999,540.1560000000001,677.214,182.53,324.34,0.0,220.565,Consommation par usage
2019,Ben arous,16,12443.405999999999,100.743,1707.441,435.993,128.159,1401.7479999999998,0.0,99.675,Consommation par usage
2019,Ezzahra,26,10914.264000000001,106.40899999999999,498.903,794.164,221.849,1673.403,122.482,82.719,Consommation par usage
2019,El Omrane Supérieur,27,8959.077000000001,47.391,254.13899999999998,181.846,74.88,117.188,0.0,1.405,Consommation par usage
2019,Manouba,54,13125.494999999999,920.229,360.529,948.2829999999999,1341.622,975.154,0.0,51.998,Consommation par usage
2020,Bizerte,45,12772.544000000002,193.872,227.40300000000002,1265.5080000000003,153.334,1042.49,85.01,46.789,Consommation par usage
2020,M. Bourguiba,46,5317.441,205.639,343.646,388.996,72.353,175.238,0.15,6.63,Consommation par usage
2020,Jendouba,5,8880.286,823.325,219.689,846.3309999999999,191.12,263.59299999999996,189.58100000000002,57.875,Consommation par usage
2020,Le Kef,8,5718.673000000001,774.077,171.308,622.772,108.889,71.165,13.086000000000002,19.943,Consommation par usage
2020,Siliana,24,5277.753,675.5880000000001,137.929,428.57500000000005,95.39599999999999,119.86500000000001,3.355,9.739,Consommation par usage
2020,Beja,1,8022.041,1300.245,260.697,599.244,84.135,751.6800000000001,11.553999999999998,73.65599999999999,Consommation par usage
2020,Nabeul,48,14769.218,612.524,469.0,555.937,158.545,751.097,1736.373,66.587,Consommation par usage
2020,M. Temime,49,6452.877,586.659,110.624,185.407,61.919000000000004,228.782,59.803,2.9299999999999997,Consommation par usage
2020,Grombalia,52,7432.298,122.767,375.06399999999996,497.15600000000006,66.038,1786.8419999999999,18.052,4.736000000000001,Consommation par usage
2020,Zaghouan,13,4691.473,228.88400000000001,188.09500000000003,376.98100000000005,137.901,1094.71,0.034,21.536,Consommation par usage
2020,Sousse,36,17653.614999999998,297.967,524.189,898.9860000000001,278.856,879.661,562.404,42.098,Consommation par usage
2020,H. Sousse,37,10944.769,304.354,312.74399999999997,259.424,108.99900000000001,312.47400000000005,513.626,25.509,Consommation par usage
2020,Moknine,42,9156.025999999998,0.0,89.999,195.889,63.219,881.5219999999999,6.584,18.872,Consommation par usage
2020,Monastir,44,11378.687000000002,1.345,271.376,589.259,196.90699999999998,1393.264,659.707,68.80499999999999,Consommation par usage
2020,Mahdia,22,14073.023000000001,2481.1269999999995,570.031,462.97400000000005,100.87699999999998,788.136,457.40399999999994,35.82599999999999,Consommation par usage
2020,Kairouan,6,10172.32,862.845,222.75599999999997,850.8,257.627,179.51200000000003,13.455,42.141999999999996,Consommation par usage
2020,Kasserine,7,7433.882,149.38,281.19,851.264,178.99,127.641,21.108,8.172,Consommation par usage
2020,Sfax,32,10521.525000000001,19.178,362.81600000000003,1043.539,427.20699999999994,811.216,119.75,33.128,Consommation par usage
2020,Sfax Nord,33,14166.04,1316.6580000000001,239.488,245.935,76.25399999999999,556.668,0.0,13.766,Consommation par usage
2020,Sfax Sud,34,11152.244999999999,1243.6859999999997,459.96900000000005,558.9960000000001,82.436,395.395,37.391999999999996,22.903,Consommation par usage
2020,Gafsa,4,9460.315999999999,63.437999999999995,129.191,674.194,174.786,104.71600000000001,41.122,5.669,Consommation par usage
2020,Tozeur,31,3960.491,6.164,97.10999999999999,293.677,94.132,57.038000000000004,52.866,3.988,Consommation par usage
2020,Sidi Bouzid,21,7392.918,278.4,371.718,623.0889999999999,168.415,59.477000000000004,0.35100000000000003,220.428,Consommation par usage
2020,Gabes,3,12681.970000000001,142.41,166.796,875.44,311.531,1346.3919999999998,17.973,31.91,Consommation par usage
2020,Kebili,28,6292.182,0.0,94.514,356.85,135.189,30.718,18.381,10.401,Consommation par usage
2020,Medenine,9,11162.733,879.847,420.847,692.3910000000001,204.89000000000001,162.91,135.65,77.176,Consommation par usage
2020,Jerba,53,8853.469,0.8800000000000001,297.69100000000003,308.217,129.72899999999998,30.651,1755.77,20.21,Consommation par usage
2020,Tataouine,29,3940.4700000000003,320.321,52.812999999999995,372.161,111.401,22.445,19.753999999999998,4.303,Consommation par usage
2020,Tunis,14,7623.656,0.7669999999999999,952.4010000000001,3087.3959999999997,636.53,1366.4109999999998,280.923,57.528,Consommation par usage
2020,La Marsa,15,14475.437999999998,0.0,839.837,1924.036,251.969,208.79199999999997,787.289,192.18899999999996,Consommation par usage
2020,Bardo,17,12834.965,9.488,474.226,434.26599999999996,138.81,309.57500000000005,0.0,35.037,Consommation par usage
2020,Tunis Sud,19,7316.684,31.182,143.69400000000002,533.1969999999999,131.726,432.444,1.352,38.425000000000004,Consommation par usage
2020,El Manar,20,6033.147,1.809,163.60299999999998,248.345,48.113,5.035,20.294999999999998,26.485,Consommation par usage
2020,Ariana,25,17213.422,101.273,498.985,638.521,107.67099999999999,309.688,0.0,251.48600000000002,Consommation par usage
2020,Ben arous,16,12514.517,89.83,1471.1840000000002,403.62800000000004,117.725,1292.921,0.0,78.645,Consommation par usage
2020,Ezzahra,26,12651.212,173.008,554.23,520.664,221.868,1649.1550000000002,77.43299999999999,59.778000000000006,Consommation par usage
2020,El Omrane Supérieur,27,9481.029,58.125,243.421,171.173,58.871,110.835,0.0,1.3730000000000002,Consommation par usage
2020,Manouba,54,14390.271999999999,926.4110000000001,353.66499999999996,893.2189999999999,1443.598,1016.611,0.0,37.08,Consommation par usage
2021,Bizerte,45,13160.385999999999,192.052,225.92999999999998,1270.5539999999999,130.45499999999998,1080.522,88.35900000000001,55.315999999999995,Consommation par usage
2021,M. Bourguiba,46,5507.201,223.265,332.398,476.056,83.14999999999999,182.293,0.018000000000000002,5.670999999999999,Consommation par usage
2021,Jendouba,5,8915.008,766.6379999999999,309.072,765.06,192.105,259.929,214.208,85.74799999999999,Consommation par usage
2021,Le Kef,8,5642.01,835.6039999999999,163.154,726.916,121.696,62.942,13.08,15.612000000000002,Consommation par usage
2021,Siliana,24,5071.014999999999,638.548,139.658,418.121,97.46600000000001,110.49400000000001,1.9060000000000001,6.827999999999999,Consommation par usage
2021,Beja,1,8259.881,1149.08,271.346,613.971,93.717,705.171,7.481,57.563,Consommation par usage
2021,Nabeul,48,14400.555,710.631,490.17600000000004,570.733,143.53900000000002,755.722,1969.2440000000001,67.635,Consommation par usage
2021,M. Temime,49,6290.652,591.463,124.086,202.135,48.226,225.47000000000003,51.758,2.7750000000000004,Consommation par usage
2021,Grombalia,52,7210.934,205.341,372.36899999999997,498.35299999999995,63.771,1815.759,16.767,27.151,Consommation par usage
2021,Zaghouan,13,4800.754,251.94199999999998,179.899,359.3709999999999,115.356,1224.3870000000002,2.479,23.798000000000002,Consommation par usage
2021,Sousse,36,17215.957,311.399,489.975,962.2379999999999,270.565,974.1580000000001,535.471,48.26,Consommation par usage
2021,H. Sousse,37,11094.682999999999,294.769,297.471,348.606,108.72900000000001,328.68699999999995,582.23,47.837,Consommation par usage
2021,Moknine,42,9339.5375,0.0,91.428,229.17399999999998,58.009,932.085,12.654,24.552,Consommation par usage
2021,Monastir,44,11312.193,0.526,292.876,644.602,236.55,1582.5190000000002,671.663,74.319,Consommation par usage
2021,Mahdia,22,14491.688,2608.315,575.518,527.961,113.381,789.3220000000001,546.482,42.05,Consommation par usage
2021,Kairouan,6,10381.436,902.627,228.0,920.632,309.75,195.77,15.022,43.488,Consommation par usage
2021,Kasserine,7,7662.814,141.631,288.923,862.1,201.666,117.824,23.917,10.804,Consommation par usage
2021,Sfax,32,10926.91,22.721,376.54400000000004,1042.01,439.442,845.215,120.228,37.77,Consommation par usage
2021,Sfax Nord,33,14224.412,1662.2640000000001,251.302,261.663,76.306,536.433,0.0,31.663,Consommation par usage
2021,Sfax Sud,34,11352.647,1428.266,409.22,515.749,75.63,341.135,29.302,25.623,Consommation par usage
2021,Gafsa,4,10009.649000000001,58.80200000000001,236.274,689.493,188.825,97.24799999999999,45.965,2.758,Consommation par usage
2021,Tozeur,31,4248.683,2.2089999999999996,113.415,302.027,103.088,61.19,70.146,5.45,Consommation par usage
2021,Sidi Bouzid,21,7657.063,292.212,380.393,651.97,176.23200000000003,58.095,0.254,229.13,Consommation par usage
2021,Gabes,3,13611.95,171.003,194.61,985.078,277.975,1993.078,25.247,128.36700000000002,Consommation par usage
2021,Kebili,28,6496.487,0.0,100.44200000000001,355.015,125.482,31.775,19.499,20.661,Consommation par usage
2021,Medenine,9,11487.4,918.673,368.237,757.505,223.18099999999998,165.856,134.183,99.598,Consommation par usage
2021,Jerba,53,9823.973,1.065,326.72,407.277,149.887,29.145000000000003,1869.851,38.998999999999995,Consommation par usage
2021,Tataouine,29,4365.965999999999,363.641,64.606,338.863,132.154,29.447000000000003,18.228,13.215,Consommation par usage
2021,Tunis,14,7484.112999999999,2.443,942.388,3021.385,638.604,1336.273,309.715,50.911,Consommation par usage
2021,La Marsa,15,14005.358,0.0,791.709,2029.9470000000001,252.966,209.233,802.601,190.60699999999997,Consommation par usage
2021,Bardo,17,12699.496000000001,8.16,463.64,452.592,127.0,335.741,0.0,57.579,Consommation par usage
2021,Tunis Sud,19,6967.018,63.957,139.05700000000002,547.189,130.298,498.81100000000004,1.659,36.734,Consommation par usage
2021,El Manar,20,5936.042,0.0,186.00900000000001,224.467,48.438,5.8,21.768,47.576,Consommation par usage
2021,Ariana,25,17555.279000000002,108.786,502.73199999999997,673.116,102.475,330.786,0.0,202.244,Consommation par usage
2021,Ben arous,16,12945.702000000001,110.181,1618.5680000000002,440.902,144.335,1461.3470000000002,0.0,96.976,Consommation par usage
2021,Ezzahra,26,13158.099600000001,154.76,561.236,560.1270000000001,260.54499999999996,1710.144,39.019,59.736000000000004,Consommation par usage
2021,El Omrane Supérieur,27,9259.105,51.875,238.24599999999998,177.936,67.866,115.47899999999998,0.0,1.1440000000000001,Consommation par usage
2021,Manouba,54,14085.234999999999,939.5550000000001,347.306,1177.107,2415.1059999999998,988.954,0.0,40.657999999999994,Consommation par usage
2022,Bizerte,45,12817.778,213.24699999999999,254.98399999999998,1172.312,157.069,1130.5510000000002,102.23,54.322,Consommation par usage
2022,M. Bourguiba,46,5375.153,241.803,355.09299999999996,450.419,97.67,184.853,0.044,10.28,Consommation par usage
2022,Jendouba,5,8663.335,1042.116,219.96999999999997,775.9570000000001,161.996,254.28300000000002,267.038,58.05,Consommation par usage
2022,Le Kef,8,5277.171,821.8960000000001,170.488,639.445,112.051,69.878,12.843,3.6959999999999997,Consommation par usage
2022,Siliana,24,4794.456999999999,747.848,144.80100000000002,464.30000000000007,108.375,115.279,2.2110000000000003,13.284,Consommation par usage
2022,Beja,1,7831.896000000001,1149.911,270.016,591.609,113.589,851.6949999999999,8.056000000000001,50.84,Consommation par usage
2022,Nabeul,48,14836.742,711.653,553.367,618.5450000000001,193.191,817.9259999999999,2738.592,90.579,Consommation par usage
2022,M. Temime,49,6279.396,604.98,130.12199999999999,223.139,58.809,224.989,77.245,1.7650000000000001,Consommation par usage
2022,Grombalia,52,7224.477,224.238,395.743,474.9870000000001,64.18,1750.263,11.405000000000001,28.201,Consommation par usage
2022,Zaghouan,13,4714.666,299.956,179.066,361.738,122.941,1162.838,2.7090000000000005,16.147,Consommation par usage
2022,Sousse,36,17356.024,317.551,573.3240000000001,960.536,263.29200000000003,864.0350000000001,862.4289999999999,38.214000000000006,Consommation par usage
2022,H. Sousse,37,11221.163999999999,287.68600000000004,317.195,363.02,111.536,384.632,961.051,34.172,Consommation par usage
2022,Moknine,42,9534.801000000001,0.0,103.487,228.409,69.103,831.97,14.32,18.015,Consommation par usage
2022,Monastir,44,11463.195,0.397,320.452,764.535,233.392,1720.608,1222.833,52.035,Consommation par usage
2022,Mahdia,22,15125.813,2825.0960000000005,600.6020000000001,504.774,140.00699999999998,747.325,719.604,35.617999999999995,Consommation par usage
2022,Kairouan,6,10398.125,1190.095,224.813,953.3820000000001,358.316,154.911,16.910999999999998,44.886,Consommation par usage
2022,Kasserine,7,7851.214999999999,138.506,291.955,950.962,247.714,103.962,20.137999999999998,14.218,Consommation par usage
2022,Sfax,32,10273.365,19.558,375.94999999999993,1001.4850000000001,453.012,896.7929999999999,142.48,24.486,Consommation par usage
2022,Sfax Nord,33,14128.229,1518.3300000000002,243.554,289.472,79.636,520.7639999999999,0.0,30.707,Consommation par usage
2022,Sfax Sud,34,11883.405999999999,1326.7630000000001,450.73199999999997,570.873,84.878,355.846,23.334,29.886,Consommation par usage
2022,Gafsa,4,10154.779,55.989999999999995,135.589,695.991,175.38599999999997,81.67,22.918,3.042,Consommation par usage
2022,Tozeur,31,4267.318,0.0,107.184,289.043,105.751,66.95400000000001,64.947,4.922,Consommation par usage
2022,Sidi Bouzid,21,7952.5419999999995,289.972,410.53,705.4659999999999,186.302,59.725,0.279,258.775,Consommation par usage
2022,Gabes,3,13974.814000000002,158.54,234.97299999999998,1220.065,355.293,1923.3629999999998,24.087,43.285000000000004,Consommation par usage
2022,Kebili,28,6413.252,0.0,105.169,389.421,112.245,31.596,18.864,19.886,Consommation par usage
2022,Medenine,9,10805.659,1014.0919999999999,392.73799999999994,804.298,226.867,141.374,128.545,105.793,Consommation par usage
2022,Jerba,53,10526.955,1.065,368.864,406.01200000000006,194.31799999999998,33.403,2940.6400000000003,37.217,Consommation par usage
2022,Tataouine,29,4439.349,407.471,65.581,416.601,139.591,24.004,16.525,5.837999999999999,Consommation par usage
2022,Tunis,14,7235.066,2.713,1051.895,3118.742,595.39,1246.298,406.395,43.773,Consommation par usage
2022,La Marsa,15,14000.208,0.0,920.754,2038.7420000000002,231.865,217.184,970.179,229.988,Consommation par usage
2022,Bardo,17,12461.557999999999,7.323,463.532,481.322,136.487,332.171,0.0,51.166,Consommation par usage
2022,Tunis Sud,19,6806.955,3.753,147.96699999999998,589.216,125.86,508.821,2.1310000000000002,40.561,Consommation par usage
2022,El Manar,20,5877.821999999999,0.868,200.119,260.84000000000003,60.721999999999994,4.856999999999999,26.788999999999998,40.337,Consommation par usage
2022,Ariana,25,18041.154,168.80699999999996,553.363,653.5319999999999,137.608,367.861,0.0,159.937,Consommation par usage
2022,Ben arous,16,12572.647,102.87899999999999,1339.864,409.395,166.181,1574.462,0.0,99.191,Consommation par usage
2022,Ezzahra,26,12750.008,208.36200000000002,574.1279999999999,632.2429999999999,185.593,1458.094,83.882,52.378,Consommation par usage
2022,El Omrane Supérieur,27,9049.169,62.474000000000004,239.08100000000002,175.391,74.864,140.154,0.0,1.785,Consommation par usage
2022,Manouba,54,13642.261999999999,1186.523,365.701,981.078,1744.0270000000003,1009.4780000000001,0.0,36.326,Consommation par usage
2023,Bizerte,45,12643.877,232.216,239.003,1158.238,155.968,997.5240000000001,97.298,50.83,Consommation par usage
2023,M. Bourguiba,46,5614.512,291.093,361.045,447.549,105.789,181.462,0.075,5.944000000000001,Consommation par usage
2023,Jendouba,5,8827.883999999998,1073.814,266.28999999999996,792.296,186.251,227.881,247.50500000000002,23.329,Consommation par usage
2023,Le Kef,8,5073.669,671.2049999999999,170.70100000000002,513.7779999999999,103.16399999999999,45.649,12.768,10.732,Consommation par usage
2023,Siliana,24,4691.334,609.461,140.491,496.471,94.53699999999999,116.703,1.5550000000000002,7.236,Consommation par usage
2023,Beja,1,7777.608000000001,1198.998,262.37600000000003,650.7769999999999,98.30799999999999,494.11600000000004,11.604,41.42399999999999,Consommation par usage
2023,Nabeul,48,14138.2995,671.309,532.648,620.319,183.086,751.077,2949.4179999999997,78.729,Consommation par usage
2023,M. Temime,49,5955.1545,717.8499999999999,120.184,205.976,55.039,202.385,55.216,4.341,Consommation par usage
2023,Grombalia,52,6845.778,192.06400000000002,394.21599999999995,406.798,59.16,1743.952,13.764,15.765999999999998,Consommation par usage
2023,Zaghouan,13,4820.039,318.111,180.453,362.677,117.07900000000001,1227.907,3.651,16.255,Consommation par usage
2023,Sousse,36,17180.442,330.253,543.866,937.735,257.94599999999997,840.6510000000001,931.665,57.448,Consommation par usage
2023,H. Sousse,37,10848.944,230.137,334.247,377.714,102.36699999999999,307.46900000000005,1034.042,23.559999999999995,Consommation par usage
2023,Moknine,42,8700.429,0.0,103.768,194.223,57.431999999999995,669.345,8.704,10.145,Consommation par usage
2023,Monastir,44,11024.935,0.591,308.59,599.3919999999999,212.188,1509.421,1429.6509999999998,46.06699999999999,Consommation par usage
2023,Mahdia,22,15203.279999999999,2967.94,615.7239999999999,530.501,131.28900000000002,706.85,737.328,33.771,Consommation par usage
2023,Kairouan,6,11000.978000000001,1310.397,238.06400000000002,1012.314,291.804,142.276,19.868,58.163,Consommation par usage
2023,Kasserine,7,8029.199,153.483,309.03799999999995,856.1479999999999,215.544,109.705,30.173000000000002,19.496,Consommation par usage
2023,Sfax,32,10118.935,0.0,421.108,856.257,391.144,874.157,153.55700000000002,36.84,Consommation par usage
2023,Sfax Nord,33,14762.976,853.5919999999999,268.41,290.751,84.312,490.664,0.0,22.859,Consommation par usage
2023,Sfax Sud,34,11824.864,1283.0880000000002,390.821,410.981,92.511,345.467,22.428,25.938,Consommation par usage
2023,Gafsa,4,9695.177,60.68300000000001,128.151,692.388,180.795,71.977,28.932000000000002,0.94,Consommation par usage
2023,Tozeur,31,4145.659,0.023,107.55300000000001,291.33,103.957,62.471000000000004,63.909000000000006,6.635,Consommation par usage
2023,Sidi Bouzid,21,7865.768999999999,272.076,398.96000000000004,667.42,181.475,60.442,0.16,202.915,Consommation par usage
2023,Gabes,3,15308.251,158.98000000000002,225.517,1249.266,428.28999999999996,2092.75,36.638999999999996,40.208,Consommation par usage
2023,Kebili,28,6472.009,0.0,103.27600000000001,389.34400000000005,124.42,32.236000000000004,18.072000000000003,12.231,Consommation par usage
2023,Medenine,9,10709.203,940.356,371.723,871.521,225.459,121.079,91.27300000000001,107.099,Consommation par usage
2023,Jerba,53,11313.889,1.09,397.59799999999996,354.992,212.85200000000003,30.511,3070.659,23.576999999999998,Consommation par usage
2023,Tataouine,29,3905.5519999999997,339.663,62.64699999999999,320.981,127.91,24.363,9.423000000000002,3.24,Consommation par usage
2023,Tunis,14,6665.092,2.25,874.467,2723.397,637.8330000000001,1230.041,403.809,53.736000000000004,Consommation par usage
2023,La Marsa,15,13259.678000000002,0.0,831.758,1838.3090000000002,259.34000000000003,227.138,820.5590000000001,222.596,Consommation par usage
2023,Bardo,17,11923.151,7.6579999999999995,453.305,413.716,150.3,321.712,0.0,48.868,Consommation par usage
2023,Tunis Sud,19,6480.888,7.592,134.607,488.18899999999996,100.17099999999999,426.166,2.298,40.298,Consommation par usage
2023,El Manar,20,5676.852,11.475,206.891,235.6,47.88000000000001,4.708,34.471000000000004,39.071,Consommation par usage
2023,Ariana,25,17140.149,134.718,484.688,583.456,110.286,334.091,0.0,183.522,Consommation par usage
2023,Ben arous,16,12082.289999999999,166.7,1111.496,347.585,178.861,1445.449,0.0,94.527,Consommation par usage
2023,Ezzahra,26,12149.811000000002,243.54699999999997,533.834,498.529,198.81600000000003,1398.732,68.416,42.412,Consommation par usage
2023,El Omrane Supérieur,27,8643.802,47.132,233.60899999999998,188.147,71.76,129.096,0.0,2.06,Consommation par usage
2023,Manouba,54,13592.612,1138.9,358.557,1103.487,1371.276,990.484,0.0,44.939,Consommation par usage
2024,Bizerte,45,13480.509000000002,223.61100000000002,254.51,1101.17,146.683,945.2840000000001,97.547,48.208000000000006,Consommation par usage
2024,M. Bourguiba,46,5065.2880000000005,272.614,405.46,393.89500000000004,100.19200000000001,184.825,0.026,11.033000000000001,Consommation par usage
2024,Jendouba,5,8197.882,1209.182,223.16899999999998,689.378,173.888,212.28,226.757,24.991999999999997,Consommation par usage
2024,Le Kef,8,5910.825999999999,643.244,158.72,423.286,97.34299999999999,62.342,8.911999999999999,8.156,Consommation par usage
2024,Siliana,24,4516.165,603.435,150.918,434.97800000000007,115.66799999999999,98.39800000000001,1.1,9.100999999999999,Consommation par usage
2024,Beja,1,8022.342000000001,1354.992,270.14,544.4770000000001,96.96000000000001,461.012,11.232,39.292,Consommation par usage
2024,Nabeul,48,14372.119000000002,742.8879999999999,543.847,603.602,187.481,694.3509999999999,3186.2999999999997,60.802,Consommation par usage
2024,M. Temime,49,6071.555,661.601,120.052,195.865,65.64200000000001,195.178,68.896,7.781000000000001,Consommation par usage
2024,Grombalia,52,7134.172999999999,211.011,429.90799999999996,480.144,77.817,1874.321,14.606,16.755,Consommation par usage
2024,Zaghouan,13,4858.643,307.204,173.59199999999998,383.73300000000006,126.60900000000001,1213.353,3.2150000000000003,13.731000000000002,Consommation par usage
2024,Sousse,36,16662.988,313.861,529.5699999999999,1006.352,246.412,903.12,1017.8929999999999,59.947,Consommation par usage
2024,H. Sousse,37,10963.621,215.251,309.919,402.134,107.669,308.40999999999997,1128.012,60.012,Consommation par usage
2024,Moknine,42,8754.224,0.0,106.323,211.35899999999998,56.445,618.74,8.906,12.645,Consommation par usage
2024,Monastir,44,11258.432,0.383,320.696,590.5640000000001,165.86899999999997,1327.887,1531.7979999999998,31.456999999999997,Consommation par usage
2024,Mahdia,22,14506.761999999999,2843.985,563.293,514.628,120.93,671.2529999999999,772.129,30.629000000000005,Consommation par usage
2024,Kairouan,6,11757.819,1412.2640000000001,247.824,932.7069999999999,306.42,193.767,22.861,57.039,Consommation par usage
2024,Kasserine,7,8237.087,159.60700000000003,288.624,892.927,218.17600000000002,107.94999999999999,27.275,15.7,Consommation par usage
2024,Sfax,32,10893.083999999999,0.0,447.50899999999996,984.193,442.221,902.563,140.334,20.706,Consommation par usage
2024,Sfax Nord,33,14918.973,1130.137,300.909,296.333,87.819,509.647,0.0,10.526000000000002,Consommation par usage
2024,Sfax Sud,34,12589.535,1198.35,370.221,402.776,97.766,375.164,19.892000000000003,21.192999999999998,Consommation par usage
2024,Gafsa,4,9137.382,50.213,117.468,662.385,161.232,112.472,26.476000000000003,2.1590000000000003,Consommation par usage
2024,Tozeur,31,4129.682,0.068,121.244,276.409,127.049,77.463,84.645,12.475000000000001,Consommation par usage
2024,Sidi Bouzid,21,8583.789,254.46699999999998,432.804,765.1039999999999,235.978,62.301,0.40900000000000003,181.537,Consommation par usage
2024,Gabes,3,14478.626,137.369,215.24,1049.078,346.313,2710.914,23.105999999999998,55.512,Consommation par usage
2024,Kebili,28,6830.657999999999,0.0,110.964,450.336,115.259,30.653,29.881,29.165,Consommation par usage
2024,Medenine,9,10819.108,1035.104,363.573,857.431,227.803,150.111,99.68099999999998,99.11800000000001,Consommation par usage
2024,Jerba,53,11532.784,1.139,427.964,343.613,200.765,29.054000000000002,3249.494,28.708,Consommation par usage
2024,Tataouine,29,3963.093,341.632,57.951,343.656,142.886,19.66,8.898,0.958,Consommation par usage
2024,Tunis,14,6907.7,2.483,932.76,2812.953,685.283,1218.489,426.901,55.6,Consommation par usage
