code,produits,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,feuille
30693,"Crustacés; Les crabes, fumés, cuits ou non",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129775,Feuil1
30710,"Mollusques,même séparés de leurs coquille,vivants,frais ,réfrigérés,congelés ,séchés,sales ou en saumures,,invertébrés aquatiques autres que les crust",0,0,0,3015,6609,513,0,0,0,3955,17500,878,3627,1196,0,0,0,0,0,Feuil1
30711,"Huîtres Vivantes, fraîches ou réfrigérées",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1186,0,Feuil1
30712,"Mollusques; Huîtres, congelées ou non, congelées",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1357208,Feuil1
30719,"Autres mollusques,mémes séparés de leur coquille,vivants,frais;réfrigérés;séchés,salés ou en saumure",0,0,0,0,0,0,0,0,0,0,0,0,0,612,1259,1240233,2163005,1737671,710113,Feuil1
30721,"Coquilles st jacques ou peignes ,pétoncles ou vanneaux autres coquillage des genres pecten,chalmys ou placopecten*",617,0,77892,118087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feuil1
30729,"Autres coquilles st jacques ou peingnes,pétoncles ou vanneaux,autres coquillages des genres pecten , chlamys ou placopecten*",0,106499,262547,18387,21781,0,52417,19980,0,0,7368,0,0,1908,0,0,0,0,153957,Feuil1
30731,"Moules(mytillus s.pp.;perna spp):vivantes,fraîches ou réfrigérées)*",0,0,0,4261,8231,16585,0,0,0,0,1543,12076,5021,45637,55527,3744,0,20301,188769,Feuil1
30739,"Autres moules (mytilus spp.,perna spp)*",0,0,0,0,0,0,8441,3232,0,17520,8430,0,0,0,733,118,590,0,409,Feuil1
30741,"Seiches(sepia officinalis,rossia macrosoma)et sepioles(sépiole s);calmars et encornet(ommastrephes spp *",2262617,2877082,3705363,3812596,5007899,4273918,3145723,3677590,2529682,5390672,6189314,1914156,1775598,2481268,2035554,3642581,3611181,4018072,2721848,Feuil1
30742,"Mollusques; Les fraises et les calmars, qu'ils soient en coquille ou non, vivants, frais ou réfrigérés",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4508032,Feuil1
30743,"Mollusques; Les poivrons et les calmars, qu'ils soient en coque ou non,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29831049,Feuil1
30749,Autres seiches*,6020386,5900679,10137998,18703517,15268684,11756038,11106731,16090556,27218050,22349682,20501487,39606498,46104195,36061776,27462060,30264582,24373295,29758004,24688011,Feuil1
30751,"Vivants frais ou réfrigérés,poulpes ou pieuvres*",2959,113689,203925,526245,814,633099,1298480,665238,308266,848517,827996,98275,155336,616339,33920,401769,338670,211284,1247974,Feuil1
30752,"Mollusques; Pieuvre , Congelé",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20621829,Feuil1
30759,Autres poulpes ou pieuvre (octopus spp),9930993,3885254,10545239,15966856,27628708,21870418,26541744,15342532,23221331,17547554,11634371,22498201,68663672,53099768,18607355,32976703,22043897,22377611,22024492,Feuil1
30760,"Escargots ,autres que de mer *",4633283,3054123,3861877,2965821,4306184,5135151,4072229,3472481,7818281,5748774,5423099,4243915,5539668,4856137,3917149,4190789,2042374,5124841,3958423,Feuil1
30771,"Clams, coques et arches Vivants, frais ou réfrigérés",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19692,0,0,Feuil1
30772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273757,Feuil1
30779,"Autres Clams, coques et arches",0,0,0,0,0,0,0,0,0,0,0,0,0,0,924681,1043802,2021365,1492413,1219427,Feuil1
30791,"Autres,y compris les farines,poudres et agglomérés sous forme de pellets d' invertébrés aquatiques autres que les crustacés,propres a l'alimentations",314723,2935626,3378336,3416080,2887939,3708117,5937723,3238814,3918678,3994150,3012843,2526598,3930689,4029895,5510334,7096166,6156059,9148712,7021668,Feuil1
30792,"Mollusques en coque ou non, comprend les farines, les repas et les pastilles de mollusques",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668605,Feuil1
30799,Autres coquillages destines a la reproduction*,1853988,2852050,4613791,2525775,1313210,2081978,6059243,6584987,4294106,1578708,1368552,3505302,2852204,3675242,2452435,977420,2284417,2662142,1203505,Feuil1
30811,"Bêches0de0mer Vivantes, fraîches ou réfrigérées",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2225,2223,0,0,0,Feuil1
30819,Autres Bêches0de0mer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7326,0,7453,0,0,Feuil1
30829,Autres Oursins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6060,23355,0,0,0,Feuil1
30890,Autres oursins,0,0,0,0,0,0,0,0,0,0,0,0,0,186130,4310,28071,61973,75577,115743,Feuil1
40110,"Lait et crème de lait ,non concentres ni additionnes de sucre ou d'autres édulcorant*",0,586733,351720,350000,620,215803,46080,11316,0,0,0,118995,5501741,4211156,263800,934861,154342,4179456,4418894,Feuil1
40120,Lait d'une teneur en poids de matières grasses excédant 1% mais pas 6%*,0,2348613,815544,198,397,933,76738,0,1731978,1232036,0,335796,3559115,0,123200,0,0,237576,4245529,Feuil1
40130,Lait d'une teneur en poids matière grasse excédant 6%*,0,4930089,1817305,0,0,719699,1222735,2139837,2357306,627579,3643140,3678817,1608678,0,0,0,0,0,0,Feuil1
40140,"Lait et crème de lait, non concentrés ni additionnés de sucre ou d’autres édulcorants d’une teneur en poids de matières grasses excédant 6 % mais n’excédant pas 10 %",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511136,1718743,1105847,2282120,5062831,Feuil1
40150,"Lait et créme de lait ,non concentrés ni additionnés de sucre ou d'autres édulcorants d'une teneur en poids de matiéres grasses exédant 10 %",0,0,0,0,0,0,0,0,0,0,0,0,0,118422,771133,4021092,1408302,10330963,12494139,Feuil1
40210,"Lait et crème,concentres ou additionnes de sucre ou d'autres édulcorant*",95730,160764,442882,0,90607,38935,56492,0,596367,0,0,41760,1736377,339095,249424,0,215840,0,0,Feuil1
40221,"Lait en poudre,en granules ou sous d'autres formes solides d'une teneur en poids de matières grasses excédant 1.5% *",0,127297,0,0,0,0,606833,48850,292216,0,0,0,2681078,271132,754583,624734,0,0,0,Feuil1
40229,"Autres lait et crème de lait,concentres ou additionnes de sucre ou d'autres édulcorants en poudre,en granules ou sous d'autre formes solides d'une te",0,66834,0,0,7700,880032,0,0,0,0,0,0,1212881,0,0,0,0,0,0,Feuil1
40291,"Autres lait et crème de lait ,concentres ou additionnes de sucre ou d'autres édulcorant sans addition de sucre ou d'autres édulcorant *",0,505853,218793,31639,2524,0,98073,335934,389294,2880,0,0,2431163,0,0,0,0,0,0,Feuil1
40299,"Autres lait et crème de lait,concentres ou additionnes de sucre ou d'autres édulcorant d'une teneur en poids de matière grasse n'excédant pas 9.5%",0,600489,336530,119007,255759,145804,315660,0,0,37569,0,77230,633737,314157,2460201,239640,30318,0,73518,Feuil1
40310,"Babeurre,lait et crème cailles,yoghourt,kephir et autres laits et crèmes fermentes ou acidifies,même concentres ou additionnes de sucre ou d'autres",205230,769758,4066757,8114531,4716972,3759765,6463315,1894829,2282349,3518638,6877534,10423113,20007057,19532991,24749288,21021092,20300418,12016279,11810928,Feuil1
40390,"Babeurre lait et crème caille,yoghourt,kephir.autres",0,23550,173523,21043,55284,93390,0,0,0,7496,31849,730836,599713,433318,245693,146646,31732,119703,370182,Feuil1
40410,"Lactosérum,même concentre ou additionne de sucre ou d'autres édulcorants;produits consistant en composant naturels du lait,même additionnes de sucre o",0,0,0,0,0,45507,50009,24167,29741,0,0,0,0,45352,0,69371,676,2279,0,Feuil1
40490,"Autres lactosérum,même concentre ou additionne de sucre ou d'autres édulcorants;produits consistant en composants naturels du lait,même additionnes de",0,3000,0,0,0,0,132093,237306,56665,0,0,0,0,1800,13946,0,105378,0,14570,Feuil1
40510,"Beurre et autres matières grasses provenant du lait,pâtes a tartiner laitières*",68750,105217,151175,103900,223705,0,10,88168,72210,159693,0,0,304936,0,0,0,20110,41050,805443,Feuil1
40520,Beurre et autres matières grasses provenant du lait;pâtes a tartiner laitières*,0,0,0,0,0,0,0,0,0,0,0,0,0,25242,0,0,0,0,0,Feuil1
40590,"Autres beurre et matières grasses provenant du lait,pâtes a tartiner laitières*",0,0,16200,12960,0,0,0,11000,34465,0,0,0,83073,8704,0,0,0,0,0,Feuil1
40610,"Fromages frais(non affines)y compris le fromage de lactosérum,et caillebotte*",0,45308,125221,224739,77292,2631,13022,0,2138,0,0,139889,537729,569090,27324,2241,460,0,232932,Feuil1
40620,"Fromages râpé ou en poudre de tous types:fromages râpés ou en poudre ,de tous type*",169,235,14,52357,1818,589,19410,7123,1981,0,0,11340,216888,886892,606284,272538,230709,84934,71739,Feuil1
40630,"Fromages fondus,autres que râpes ou en poudre *",53699,1216310,2100350,4229529,3989557,6026196,12386945,22037027,41274823,36430132,29690197,25309630,48243185,44838027,55928842,28858404,33432804,24485825,36560616,Feuil1
40640,Fromages a pâté persillée *,0,0,0,141680,8,0,0,0,0,1044,0,0,0,0,0,0,125060,131076,0,Feuil1
40690,Autres fromages et caillebotte*,141375,190803,140907,460518,240904,20967,4776,174545,103610,3459,2371,10807,350946,195567,21481,388210,1135719,2242684,1049473,Feuil1
40700,"Oeufs d'oiseaux,en coquilles,frais,conserves ou cuits",298430,32400,1143137,300178,0,0,0,0,6232,162772,0,1426148,559838,3255,0,0,0,0,0,Feuil1
40711,"Oufs d'oiseaux ,en coquilles,frais,conservés ou cuits de volailles de l'espéce gallus domesticus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661500,360000,0,0,Feuil1
40721,Autres œufs frais de volailles de l'espèce Gallus domesticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2046660,3077558,16000,196283,Feuil1
40729,"Autres œufs frais EN COQUILLES,FRAIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,633597,2048977,17936894,16204055,8162935,Feuil1
40790,Autres œufs frais CONSERVES OU CUITS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331200,101699,Feuil1
40891,"Autres oeufs d'oiseaux ,dépourvus de leurs coquilles,et jaunes d'oeufs ,frais ,sèchés,cuits a l'eau ou a la vapeur ,moules ,congelées ou autrement cons",55075,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,Feuil1
40900,Miel naturel,20067,14456,7431,5528,7468,10370,23385,11981,18680,31667,38743,196950,92544,104946,95199,138471,43672,105627,28143,Feuil1
41000,"Produits comestibles d'origine animale ,non dénommes ni compris ailleurs*",0,0,0,0,0,0,0,0,1852,0,0,0,0,21489,0,0,0,0,0,Feuil1
50100,"Cheveux bruts,même laves ou dégraisses,déchets de cheveux *",0,176946,18325703,15470432,16332482,16927590,22140095,22955152,17418000,27618511,24482276,30515077,21900119,23499879,24509628,23611499,31479062,25818722,35708371,Feuil1
50210,Soies de porcs ou de sanglier;poils de blaireau et autres poils pour la brosserie;déchets de ces soies ou poils *,16107,11379,39443,23695,0,7452,0,76989,0,0,0,0,0,0,0,0,0,0,0,Feuil1
50400,"Boyaux,vessies et estomacs d'animaux ,entiers ou en morceaux ,autres que ceux de poissons a l'état frais ,réfrigèré ,congelés,sale ou en saumure,sec",6708,0,0,0,0,0,0,0,0,0,153,0,0,0,8190,98955,925815,186021,39489,Feuil1
50510,"Peaux et autres parties d'oiseaux revêtues de leurs plumes ou de leurs duvets,plumes et parties de plumes (même rognées),duvets,bruts:palmes des espèce",0,0,0,0,12902,1285,0,0,0,0,0,0,0,0,0,0,0,0,0,Feuil1
50590,"Autres peaux at autres parties d'oiseaux revêtues de leurs plumes ou de leurs duvets ,plumes et parties de plumes (même rognées)duvets,bruts ou simple",0,0,0,0,0,0,0,0,0,0,0,377,1537,6,0,0,0,0,0,Feuil1
50800,"Corail et matières similaires,bruts ou simplement préparés,mais non autrement travailles ;coquilles et carapaces de mollusques,",1548743,1365321,1163755,1181454,1520275,1404750,1232177,1719912,2516282,3033257,4105767,8801202,15600516,18101373,6851369,16838563,24215968,18375578,11815805,Feuil1
50900,Eponges naturelles d'origine animale *,1746711,1699370,2098661,2673344,3290872,3636212,3721338,5063485,2341604,0,0,0,0,0,0,0,0,0,0,Feuil1
51000,"Ambre gris,castor,civettes et musc;cartharides;bile;même séchée;glande et autres substances d'origine animale utilisées pour la préparation de produit",0,0,0,0,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feuil1
51110,Sperme de taureaux*,0,0,0,0,0,6818,0,0,0,0,0,0,0,0,0,0,0,0,0,Feuil1
51191,"Autres produits d'origine animale,non dénommes ni compris ailleurs;animaux morts des chapitres 1 ou 3 ,impropres a l'alimentation humaine*",153751,410584,558258,793278,1553021,42652,34903,31052,47976,27999,19576,17262,22255,1133,2024,0,0,0,0,Feuil1
51199,"Autres produits de poissons ou de crustacés,mollusques ou autres invertébrés aquatiques ;animaux morts du chapitre3*",0,0,0,0,0,0,0,0,1088629,3354971,1380435,1795885,1790349,2971805,2777845,3567754,2282889,3715009,4499005,Feuil1
60110,"Eaux,y compris les eaux minérales naturelles ou artificielles et les eaux gazeuses,non additionnées de sucre ou d'autre édulcorants ni aromatisées;gl",0,10790,0,0,0,41931,0,12673,40750,335006,184141,0,3836,5960,0,48400,56711,0,0,Feuil1
60120,Bulbes;oignons;tubercules;racines tubéreuses;griffes et rhizomes;en végétation ou en fleur ;plantes et racines de chicorée*,972399,1492144,716865,670817,1482291,1714777,2420302,2202490,1737243,1871309,2631541,1720423,2167957,3140421,2199268,1827554,1777161,1025356,751527,Feuil1
60210,Autres plantes vivantes (y compris leurs racines boutures et greffons,561859,719859,829423,1286136,1187528,1284559,1143419,498668,564950,633509,1008337,1684071,332667,558827,717028,468367,206681,185134,0,Feuil1
60220,"Autres plantes vivantes (y compris leurs racines )boutures et greffons;blanc de champignons:arbres;arbustes,arbrisseaux et buissons;a fruits comestibles",29665,145670,63594,709130,129327,132955,202526,54403,219488,170557,762512,513287,627406,200667,349796,148843,133284,63814,312121,Feuil1
60230,"Autres plantes vivantes (y compris leurs racines )boutures et greffons;blanc de champignons:rhododendrons et azalées,greffes ou non*",0,0,0,0,1350,0,0,0,0,0,148000,0,0,0,0,0,0,900,1000,Feuil1
60240,"Autres plantes vivantes(y compris leurs racines)boutures et greffons;blanc de champignons:rosiers,greffes ou non*",0,0,0,0,0,0,0,212,0,8478,0,0,0,0,0,0,0,0,0,Feuil1
60290,Autres plantes vivantes(y compris leurs racines)boutures et greffons;blanc de champignons :autres*,210652,45254,41116,515486,857098,775245,1324067,2702366,3126889,4752502,4399132,5256866,4884204,3242267,1259053,2073692,803202,317732,129387,Feuil1
60310,"Fleurs et boutons de fleurs,coupes,pour bouquets ou pour ornements,frais,sèchés,blanchis,teints,imprègnes ou autrement prépares*",333479,841033,702001,79802,156330,88658,87612,79108,29368,0,0,0,0,0,0,0,0,0,0,Feuil1
60311,Roses,0,0,0,0,0,0,0,0,0,4705,10688,160881,158541,0,0,0,0,35311,0,Feuil1
60312,Fleurs d'oeillets fraiches *,0,0,0,0,0,0,0,0,0,0,1837,0,0,0,0,0,0,7311,0,Feuil1
60319,"Fleurs et boutons de fleurs, frais, coupés, pour bouquets ou pour ornements (à l''excl. des roses, des oeillets, des orchidées et des chrysanthèmes)",0,0,0,0,0,0,0,0,6213,22957,47787,382121,88320,32806,106002,39887,362509,122926,7274,Feuil1
60390,"Fleurs et boutons de fleurs,coupes ,pour bouquets ou pour ornement,frais,sèchés,blanchis,teints,imprègnes ou autrement prépares:autres *",728873,861250,1421882,943445,1317949,1522038,1340861,1204303,898238,117873,6351,205,2890,483,25867,599,0,0,1573,Feuil1
60410,"Feuillage,feuilles,rameaux et autres parties de plantes,sans fleurs ni boutons de fleurs,et herbes,mousses et lichens,pour bouquets ou pour ornement,f",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Feuil1
60420,"Frais d'autres feuillages,feuilles;rameaux et utres parties de plantes,sans fleurs ni boutons de fleurs et herbes,mousses et lichens,pour bouquets ou pour ornements,frais,séchés,blanchis,tients;imprégnés ou autrement préparés",0,0,0,0,0,0,0,0,0,0,0,0,0,1310928,1785103,1787319,1924862,1485755,2366420,Feuil1
60490,"Autres feuillages,feuilles;rameaux et utres parties de plantes,sans fleurs ni boutons de fleurs et herbes,mousses et lichens,pour bouquets ou pour ornements,frais,séchés,blanchis,tients;imprégnés ou autrement préparés",0,0,0,0,0,0,0,0,0,0,0,0,0,493371,1138170,1672531,1783905,4051009,5717070,Feuil1
60491,"Feuillage ,feuille,rameaux et autres parties de plantes ,sans fleurs ni boutons de fleurs,et herbes;mousses et lichens;pour bouquets ou pour ornement,",2504,0,12353,18713,473838,1101695,2220486,2363026,2093677,2643663,2252025,3278825,2606997,945666,0,0,0,0,0,Feuil1
60499,"Feuillage,feuille,rameaux et autres parties de plantes ,sans fleurs ni boutons de fleurs et herbes,mousses et lichens,pour bouquets ou pour ornement,f",37068,551,65231,56370,105161,184874,276328,402923,327080,1190362,873412,901983,1337841,185472,0,0,0,0,0,Feuil1
70110,"Pommes de terre ,a l'état frais ou réfrigèré:de semences*",32152,0,14816,51972,83337,0,194009,5581,66,2109,91098,244502,642890,717836,162471,595450,43489,49958,31243,Feuil1
70190,"Pommes de terre,a l'état frais ou réfrigèré:autres*",1417386,14787,941322,578837,331662,3686710,1027844,3913261,7885364,8038461,3208274,5820515,10307635,3857042,10704007,10195521,565737,2829986,1250777,Feuil1
70200,"Tomates,a l'état frais ou réfrigèré*",1175248,1750551,2926800,2678204,2884645,3926996,5885812,4493081,7383456,11518933,19463423,32385865,38386010,32437770,33763068,38544897,36911720,54250584,58846801,Feuil1
70310,"Oignons,échalotes,aulx,poireaux et autres légumes alliasses a l'état frais ou réfrigèré*",17295,29846,186385,116690,31834,263981,140580,1289402,2610815,1882423,1594089,1095357,1694131,1162561,3716096,5015151,3627626,4274606,3595380,Feuil1
70320,"Oignons,échalotes,aulx,poireaux et autres légumes alliasses a l'état frais ou réfrigèré:aulx*",149029,290680,326560,164406,0,1248,0,33989,1840,19571,558605,331178,239908,301255,89644,34483,16837,10826,68755,Feuil1
70390,"Oignons,échalotes,aulx,poireaux et autres légumes alliasses a l'état frais ou réfrigèré:poireaux et autres légumes alliasses*",0,1229,0,678,14718,10873,219942,203050,500789,147685,50478,335089,1219023,624187,356750,439432,61339,13687,41303,Feuil1
70410,"Choux,choux0fleurs,choux frises,choux0raves et produits comestibles similaires du genre brassica,a l'état frais ou réfrigèré*",858,17,472,3120,632,284,16565,26858,3969,30398,107937,155192,55637,185397,76443,733379,935085,156328,40700,Feuil1
70420,"Choux,choux0fleurs,choux frises,choux0raves et produits comestibles similaires du genre brassica,a l'état frais ou réfrigèré:choux de bruxelles*",0,0,0,0,0,0,0,0,0,0,0,0,0,3900,3454,12600,1000,2500,502,Feuil1
70490,"Choux,choux0fleurs,choux frises,choux raves et produits comestibles similaires du genre brassica,a l'état frais ou réfrigèré:autres",1403,58,0,586,0,380,0,398,41,60915,45454,44101,123190,165160,85512,101650,137325,62302,120164,Feuil1
70511,Laitues(lactuca sativa)et chicorées(cichorium spp.)a l'état frais ou réfrigèré:laitues;pommes *,0,36,0,854,0,0,0,8,0,0,4753,0,0,5841,833,4477,0,41,8708282,Feuil1
70519,Laitues(lactuca sativa)et chicorées(cicorium spp)a l'état frais ou réfrigèré:autres*,0,165,0,2812,0,237851,81708,888583,2771932,4054221,653610,1214504,98418,3976219,10014838,4549302,104271,44204,91015,Feuil1
70521,Laitues(lactuca sativa)et chicorées(cicorium spp)a l'état frais ou refrigere:chicorées*,0,0,0,0,0,0,13361,32572,1072,0,0,0,0,0,0,0,0,0,0,Feuil1
70529,Laitues(lactuca sativa)et chicorées(cicorium spp)a l'état frais ou réfrigèré: autres*,0,0,0,0,24621,0,0,10735,71462,0,0,0,0,45293,414619,559748,533451,782070,683720,Feuil1
70610,"Carottes,navets,betterave a salade,salsifis,céleris0raves,radis et racines comestibles similaires,a l'état frais ou réfrigèré*",108,30,80,28569,130,825,400,3905,2478,22614,25433,22857,65975,30043,102712,551319,266373,119787,31147,Feuil1
70690,"Carottes,navets,betterave a salade,salsifis,",0,0,0,0,9628,0,0,0,0,435,47600,49896,547181,30275,15037,5432,6360,4198,15371,Feuil1
70700,Concombres et cornichons a l'état frais ou réfrigèré*,1325,1030,6445,3116,604,20563,24363,2528,3445,2551,4979,858,4239,10290,84986,58713,4159,299929,21842,Feuil1
70810,"Légumes a cosses,écosses ou non,a l'état frais ou réfrigèré*",383,3882,0,1079,67,2481,36968,464,12271,180794,230084,148409,844459,1133980,331337,1791240,1078387,194192,230209,Feuil1
70820,"Légumes a cosses,écosses ou non,a l'état frais ou réfrigèré",16872,9646,0,2987,72,58,319,39425,0,12967,82758,58474,6685,42910,23743,21161,95288,51953,17670,Feuil1
70890,"Légumes a cosse,écosses ou non ,a l'état frais ou réfrigèré:autres légumes a cosse*",0,55,85,185,1589,2312,157,51338,44395,78246,392891,588093,1383785,1172208,859267,554307,895956,510952,153434,Feuil1
70910,Autres légumes a l'état frais ou réfrigère:artichauts*,549665,106854,223029,309718,103196,112969,474682,487628,608396,0,0,0,0,0,0,0,0,0,0,Feuil1
70920,"Autres légumes,a l'état frais ou réfrigère:asperges*",704,111370,84417,244258,150406,440262,140452,391128,397309,567442,453198,318784,5223,44358,65281,0,1805,0,3393,Feuil1
70930,"Autres légumes,a l'état frais ou réfrigère:aubergines*",3711,56,0,0,2669,30810,6453,0,2595,48122,582054,1511984,1130573,943312,347920,743380,572107,144935,208908,Feuil1
70940,"Autres légumes ,a l'état frais ou réfrigère:céleris autres que les céleris0raves*",0,0,0,132,0,0,0,572,0,0,0,180,0,720,0,47,0,0,623,Feuil1
70951,"Autres légumes ,a l'état frais ou réfrigèré:champignons et truffes *",18979,42459,63050,26667,642,0,437,0,9,1354,112873,2341,166925,713131,79500,0,0,0,184,Feuil1
70952,"Autres légumes,a l'état frais ou refrigeré:truffes",79984,214198,15659,540,11578,1909,10503,66118,155087,0,0,0,0,0,0,0,0,0,0,Feuil1
70959,"Autres légumes,a l'état frais ou réfrigèré*",0,0,0,79519,107897,87570,30097,26628,410899,513905,861391,754933,1129328,4995725,6858807,594646,907271,406632,165621,Feuil1
70960,Autres légumes a l'état frais ou réfrigèré:piments du genre capsicum ou du genre pimenta*,2977,28541,9407,18238,21173,16166,88092,101631,163105,1438026,966441,677138,433568,2326279,726922,1575654,2747723,1492705,2598987,Feuil1
70970,"Autres légumes a l'état frais ou réfrigèré:épinards,tétragones(épinards de nouvelle0zelande)et arroches (épinards géant)*",120,0,0,0,0,0,0,0,0,483,8378,7587,6536,166044,51908,121802,71,0,1282,Feuil1
70990,"Autres légumes,a l'état frais ou réfrigèré:autres",63708,205971,130407,134532,32544,205844,565304,1974418,2002871,3526161,7830288,15718236,18118789,9211925,153922,0,7026,0,0,Feuil1
70991,Artichauts,0,0,0,0,0,0,0,0,0,0,0,0,0,277492,1144075,1739547,6169797,7374589,10513058,Feuil1
70992,Olives,0,0,0,0,0,0,0,0,0,0,0,0,0,60514,252582,378794,408645,125506,111150,Feuil1
70993,"Citrouilles,courges et calebasses",0,0,0,0,0,0,0,0,0,0,0,0,0,853873,2695131,4230554,4407255,3365737,2366935,Feuil1
70999,Autres légumes à l'état frais ou réfrigéré,0,0,0,0,0,0,0,0,0,0,0,0,0,979030,3108305,3428482,8145828,7050514,1352471,Feuil1
71010,"Légumes,non cuits ou cuits a l'eau ou a la vapeur,congelées;pommes de terre",662225,0,1228116,13020,99500,707058,475011,748763,1037104,25546,52027,0,6318,7147,0,0,0,5160,0,Feuil1
71021,"Légumes,non cuits ou cuits a l'eau ou a la vapeur,congelées;pois(pisum sativum)",2992,6,0,0,0,9676,0,205,241,27290,0,0,62821,8392,2444,0,0,9421,0,Feuil1
71022,"Légumes,non cuits ou cuits a l'eau ou a la vapeur,congelées;pois(pisum sativum)",382,0,0,0,640,7960,0,0,0,3438,0,0,2166,1630,0,11420,0,0,0,Feuil1
71029,"Légumes,non cuits ou cuits a l'eau ou a la vapeur,congeles;autres",3175,0,0,519,67,525,0,0,225,0,0,1036,64919,0,3944,691,0,229,0,Feuil1
71030,"Légumes,non cuits ou cuits a l'eaux ou a la vapeur congelées:épinards,tétragone(épinards de nouvelle0zelande)et arroche(épinards géant)*",2997,0,0,0,0,5400,0,0,0,0,0,0,0,0,0,0,0,0,114,Feuil1
71080,"Légumes,non cuits ou cuit a l'eaux ou a la vapeur congelées:autres légumes*",179028,212766,107091,245590,213024,177992,256330,25402,38172,74513,78822,232713,861658,212939,62111,43161,48640,4500,1201,Feuil1
71090,"Légumes,non cuits ou cuits a l'eaux ou a la vapeur congelées: mélanges de légumes",6283,205,190981,21446,8072,19964,23185,7746,190544,49340,3196,0,5787,0,0,0,0,336,0,Feuil1
71120,"Légumes conserves provisoirement(au moyen de gaz sulfureux ou dans de l'eau salée,soufrée ou additionnée d'autres substances servant a assurer leur co",0,13311,43502,112441,16928,20319,68498,145892,0,25471,18004,53054,1071470,151919,79285,125351,75892,46305,54288,Feuil1
71140,"Légumes conserves provisoire(au moyen de gaz sulfureux ou dans de l'eau salée,soufrée ou additionne d'autres substances servant a assurer leurs conser",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,2283,2665,43776,Feuil1
71159,"Champignons et truffes, conservés provisoirement [p.ex. au moyen de gaz sulfureux ou dans de l''eau salée, soufrée ou additionnée d''autres substances servant à assurer provisoirement leur conservation], mais impropres à l''alimentation en l''état (à l''",0,0,0,0,0,0,0,0,84252,0,0,16123,0,0,0,0,0,0,0,Feuil1
71190,"Légumes conserves provisoire(au moyen de gaz sulfureux ou dans de l'eau salée,soufrée ou aditionnée d'autres substances servant a assurer leur conserva",803147,192795,138840,15482,110337,223361,414880,232836,1039157,3154744,2020869,761662,2289763,2018870,1425528,2054600,2663428,3536868,3518791,Feuil1
71220,"Légumes secs,même coupes en morceaux ou en tranches ou bien broyés ou pulvérisés,mais non autrement prépares: oignons*",4653,0,45,0,0,45479,369823,90458,44285,137614,0,11011,0,0,765,2929,5023,2519,16061,Feuil1
71230,"Légumes secs,même coupes en morceaux ou en tranches ou bien broyés ou pulvérisés,mais non autrement prépares:champignons et truffes*",24900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feuil1
71232,"Legumes secs,meme coupes en morceaux ou en tranches ou bien broyes ou pulverses,mais non autrement prepares: oreilles de judas*",0,0,0,0,0,0,0,0,0,0,2250,0,0,0,0,0,0,0,0,Feuil1
71239,"Autres légumes secs,même coupes en morceaux ou en tranches ou bien broyés ou pulvérisés,mais non autrement prépares*",0,0,0,0,1927,0,0,0,0,5,0,81911,0,0,0,0,0,0,0,Feuil1
71290,"Légumes secs,même coupes en morceaux ou en tranches ou bien broyés ou pulvérisés,mais non autrement prépares:autres légumes;mélanges de légumes*",285304,774198,1169340,2033506,2405191,3966797,4415047,6828124,8875954,12748101,11396892,14323966,16611996,20629785,20290897,25430989,21519209,30281783,35006847,Feuil1
71310,"Légumes a cosses secs,écosses,même décortiques ou casses:pois(pisum sativum)*",335,13,3657,9809,31504,10098,67872,15791,48,29684,123729,122434,76253,62600,121329,366575,170670,2092,4827,Feuil1
71320,"Légumes a cosses secs,écosses,même décortiques ou casses: pois chiche*",105757,103760,714523,222318,36782,20887,40516,23946,193793,134020,78975,12905,2858243,504637,164516,307798,751860,881462,620863,Feuil1
