date,nom_ar,nom_fr,unite,valeur
2026-04-15 07:00:00,Point de Rosée,Point de Rosée,°C,8.7
2026-04-15 07:00:00,Humidité relative,Humidité relative,%,71.0
2026-04-15 07:00:00,Température,Température,°C,13.9
2026-04-15 07:00:00,Direction du vent,Direction du vent,Deg,306.0
2026-04-15 05:00:00,Direction du vent,Direction du vent,Deg,304.1
2026-04-15 05:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.86
2026-04-15 05:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1009.6
2026-04-15 05:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2026-04-15 05:00:00,Point de Rosée,Point de Rosée,°C,7.9
2026-04-15 05:00:00,Humidité relative,Humidité relative,%,68.9
2026-04-15 05:00:00,Température,Température,°C,13.5
2026-04-15 05:00:00,Vitesse du vent,Vitesse du vent,m/s,4.23
2026-04-15 03:00:00,Température,Température,°C,13.9
2026-04-15 03:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.86
2026-04-15 03:00:00,Vitesse du vent,Vitesse du vent,m/s,1.12
2026-04-15 03:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1010.4
2026-04-15 03:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2026-04-15 03:00:00,Point de Rosée,Point de Rosée,°C,7.4
2026-04-15 03:00:00,Humidité relative,Humidité relative,%,65.0
2026-04-15 03:00:00,Direction du vent,Direction du vent,Deg,294.4
2026-04-15 01:00:00,Point de Rosée,Point de Rosée,°C,7.2
2026-04-15 01:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.86
2026-04-15 01:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1011.3
2026-04-15 01:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2026-04-15 01:00:00,Humidité relative,Humidité relative,%,64.0
2026-04-15 01:00:00,Température,Température,°C,13.9
2026-04-15 01:00:00,Direction du vent,Direction du vent,Deg,282.1
2026-04-15 01:00:00,Vitesse du vent,Vitesse du vent,m/s,1.51
2026-04-14 23:00:00,Vitesse du vent,Vitesse du vent,m/s,1.5
2026-04-14 23:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,3.3
2026-04-14 23:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1011.6
2026-04-14 23:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2026-04-14 23:00:00,Point de Rosée,Point de Rosée,°C,8.4
2026-04-14 23:00:00,Humidité relative,Humidité relative,%,71.1
2026-04-14 23:00:00,Température,Température,°C,13.6
2026-04-14 23:00:00,Direction du vent,Direction du vent,Deg,236.3
2026-04-14 21:00:00,Direction du vent,Direction du vent,Deg,266.5
2026-04-14 21:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,3.3
2026-04-14 21:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1011.3
2026-04-14 21:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,1.0
2026-04-14 21:00:00,Point de Rosée,Point de Rosée,°C,10.2
2026-04-14 21:00:00,Humidité relative,Humidité relative,%,84.3
2026-04-14 21:00:00,Température,Température,°C,12.8
2026-04-14 21:00:00,Vitesse du vent,Vitesse du vent,m/s,1.44
2026-04-14 19:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1010.0
2026-04-14 19:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,3.3
2026-04-14 19:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2026-04-14 19:00:00,Point de Rosée,Point de Rosée,°C,11.5
2026-04-14 19:00:00,Humidité relative,Humidité relative,%,92.1
2026-04-14 19:00:00,Température,Température,°C,12.8
2026-04-14 19:00:00,Direction du vent,Direction du vent,Deg,284.4
2026-04-14 19:00:00,Vitesse du vent,Vitesse du vent,m/s,1.65
2026-04-14 17:00:00,Vitesse du vent,Vitesse du vent,m/s,3.81
2026-04-14 17:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,3.3
2026-04-14 17:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1008.6
2026-04-14 17:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,87.0
2026-04-14 17:00:00,Point de Rosée,Point de Rosée,°C,10.7
2026-04-14 17:00:00,Humidité relative,Humidité relative,%,66.6
2026-04-14 17:00:00,Température,Température,°C,17.0
2026-04-14 17:00:00,Direction du vent,Direction du vent,Deg,320.6
2026-04-14 15:00:00,Direction du vent,Direction du vent,Deg,353.4
2026-04-14 15:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,3.3
2026-04-14 15:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1007.9
2026-04-14 15:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,249.0
2026-04-14 15:00:00,Point de Rosée,Point de Rosée,°C,12.3
2026-04-14 15:00:00,Humidité relative,Humidité relative,%,71.9
2026-04-14 15:00:00,Température,Température,°C,17.4
2026-04-14 15:00:00,Vitesse du vent,Vitesse du vent,m/s,2.65
2026-04-14 13:00:00,Humidité relative,Humidité relative,%,69.3
2026-04-14 13:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,3.3
2026-04-14 13:00:00,Direction du vent,Direction du vent,Deg,45.2
2026-04-14 13:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1008.4
2026-04-14 13:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,583.0
2026-04-14 13:00:00,Vitesse du vent,Vitesse du vent,m/s,2.23
2026-04-14 13:00:00,Point de Rosée,Point de Rosée,°C,11.2
2026-04-14 13:00:00,Température,Température,°C,16.9
2026-04-14 11:00:00,Humidité relative,Humidité relative,%,88.3
2026-04-14 11:00:00,Vitesse du vent,Vitesse du vent,m/s,1.31
2026-04-14 11:00:00,Direction du vent,Direction du vent,Deg,6.4
2026-04-14 11:00:00,Température,Température,°C,15.0
2026-04-14 11:00:00,Point de Rosée,Point de Rosée,°C,13.0
2026-04-14 11:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,281.0
2026-04-14 11:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1008.2
2026-04-14 11:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,3.3
2026-04-14 09:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,3.3
2026-04-14 09:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1007.8
2026-04-14 09:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,41.0
2026-04-14 09:00:00,Point de Rosée,Point de Rosée,°C,12.0
2026-04-14 09:00:00,Humidité relative,Humidité relative,%,100.0
2026-04-14 09:00:00,Température,Température,°C,12.0
2026-04-14 09:00:00,Direction du vent,Direction du vent,Deg,14.6
2026-04-14 09:00:00,Vitesse du vent,Vitesse du vent,m/s,0.76
2026-04-14 07:00:00,Direction du vent,Direction du vent,Deg,335.0
2026-04-14 07:00:00,Vitesse du vent,Vitesse du vent,m/s,1.99
2026-04-14 07:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,3.3
2026-04-14 07:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1007.6
2026-04-14 07:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2026-04-14 07:00:00,Point de Rosée,Point de Rosée,°C,12.9
2026-04-14 07:00:00,Humidité relative,Humidité relative,%,85.5
2026-04-14 07:00:00,Température,Température,°C,15.3
2026-04-14 05:00:00,Vitesse du vent,Vitesse du vent,m/s,1.4
2026-04-14 05:00:00,Direction du vent,Direction du vent,Deg,67.6
2026-04-14 05:00:00,Température,Température,°C,14.7
2026-04-14 05:00:00,Humidité relative,Humidité relative,%,100.0
2026-04-14 05:00:00,Point de Rosée,Point de Rosée,°C,14.7
2026-04-14 05:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2026-04-14 05:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1005.7
2026-04-14 05:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,3.3
2026-04-14 03:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,3.3
2026-04-14 03:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1006.7
2026-04-14 03:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2026-04-14 03:00:00,Point de Rosée,Point de Rosée,°C,14.7
2026-04-14 03:00:00,Humidité relative,Humidité relative,%,100.0
2026-04-14 03:00:00,Température,Température,°C,14.7
2026-04-14 03:00:00,Direction du vent,Direction du vent,Deg,254.5
2026-04-14 03:00:00,Vitesse du vent,Vitesse du vent,m/s,0.61
2026-04-14 01:00:00,Point de Rosée,Point de Rosée,°C,14.8
2026-04-14 01:00:00,Vitesse du vent,Vitesse du vent,m/s,0.92
2026-04-14 01:00:00,Direction du vent,Direction du vent,Deg,293.5
2026-04-14 01:00:00,Température,Température,°C,14.8
2026-04-14 01:00:00,Humidité relative,Humidité relative,%,100.0
2026-04-14 01:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2026-04-14 01:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1007.0
2026-04-14 01:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,3.3
2026-04-13 23:00:00,Vitesse du vent,Vitesse du vent,m/s,1.96
2026-04-13 23:00:00,Direction du vent,Direction du vent,Deg,149.1
2026-04-13 23:00:00,Température,Température,°C,15.1
2026-04-13 23:00:00,Humidité relative,Humidité relative,%,100.0
2026-04-13 23:00:00,Point de Rosée,Point de Rosée,°C,15.1
2026-04-13 23:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2026-04-13 23:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1007.0
2026-04-13 23:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,3.82
2026-04-13 21:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,3.82
2026-04-13 21:00:00,Vitesse du vent,Vitesse du vent,m/s,1.51
2026-04-13 21:00:00,Direction du vent,Direction du vent,Deg,291.9
2026-04-13 21:00:00,Température,Température,°C,15.7
2026-04-13 21:00:00,Humidité relative,Humidité relative,%,93.5
2026-04-13 21:00:00,Point de Rosée,Point de Rosée,°C,14.6
2026-04-13 21:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2026-04-13 21:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1007.8
2026-04-13 19:00:00,Vitesse du vent,Vitesse du vent,m/s,1.83
2026-04-13 19:00:00,Direction du vent,Direction du vent,Deg,356.8
2026-04-13 19:00:00,Température,Température,°C,17.9
2026-04-13 19:00:00,Humidité relative,Humidité relative,%,73.3
2026-04-13 19:00:00,Point de Rosée,Point de Rosée,°C,13.0
2026-04-13 19:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2026-04-13 19:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1003.4
2026-04-13 19:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,3.82
2026-04-13 17:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1001.6
2026-04-13 17:00:00,Direction du vent,Direction du vent,Deg,99.2
2026-04-13 17:00:00,Température,Température,°C,20.6
2026-04-13 17:00:00,Humidité relative,Humidité relative,%,57.0
2026-04-13 17:00:00,Point de Rosée,Point de Rosée,°C,11.8
2026-04-13 17:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,259.0
2026-04-13 17:00:00,Vitesse du vent,Vitesse du vent,m/s,0.91
2026-04-13 17:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,3.82
2026-04-13 15:00:00,Vitesse du vent,Vitesse du vent,m/s,2.01
2026-04-13 15:00:00,Direction du vent,Direction du vent,Deg,104.5
2026-04-13 15:00:00,Température,Température,°C,19.9
2026-04-13 15:00:00,Humidité relative,Humidité relative,%,58.0
2026-04-13 15:00:00,Point de Rosée,Point de Rosée,°C,11.4
2026-04-13 15:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,177.0
2026-04-13 15:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1001.8
2026-04-13 15:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,3.82
2026-04-13 13:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,3.82
2026-04-13 13:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,354.0
2026-04-13 13:00:00,Point de Rosée,Point de Rosée,°C,14.0
2026-04-13 13:00:00,Humidité relative,Humidité relative,%,64.6
2026-04-13 13:00:00,Température,Température,°C,21.0
2026-04-13 13:00:00,Direction du vent,Direction du vent,Deg,143.2
2026-04-13 13:00:00,Vitesse du vent,Vitesse du vent,m/s,2.35
2026-04-13 13:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1001.7
2026-04-13 11:00:00,Direction du vent,Direction du vent,Deg,161.2
2026-04-13 11:00:00,Vitesse du vent,Vitesse du vent,m/s,1.65
2026-04-13 11:00:00,Température,Température,°C,22.6
2026-04-13 11:00:00,Humidité relative,Humidité relative,%,50.0
2026-04-13 11:00:00,Point de Rosée,Point de Rosée,°C,11.7
2026-04-13 11:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,837.0
2026-04-13 11:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1001.7
2026-04-13 11:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,3.82
2026-04-13 09:00:00,Vitesse du vent,Vitesse du vent,m/s,0.99
2026-04-13 09:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,3.82
2026-04-13 09:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1001.3
2026-04-13 09:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,511.0
2026-04-13 09:00:00,Point de Rosée,Point de Rosée,°C,9.9
2026-04-13 09:00:00,Humidité relative,Humidité relative,%,45.5
2026-04-13 09:00:00,Température,Température,°C,22.2
2026-04-13 09:00:00,Direction du vent,Direction du vent,Deg,228.7
2026-04-12 13:00:00,Vitesse du vent,Vitesse du vent,m/s,2.95
2026-04-12 13:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,3.76
2026-04-12 13:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,998.2
2026-04-12 13:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,345.0
2026-04-12 13:00:00,Point de Rosée,Point de Rosée,°C,15.1
2026-04-12 13:00:00,Humidité relative,Humidité relative,%,74.5
2026-04-12 13:00:00,Température,Température,°C,19.8
2026-04-12 13:00:00,Direction du vent,Direction du vent,Deg,157.8
2026-04-12 11:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,3.76
2026-04-12 11:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1000.8
2026-04-12 11:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,119.0
2026-04-12 11:00:00,Point de Rosée,Point de Rosée,°C,15.0
2026-04-12 11:00:00,Humidité relative,Humidité relative,%,82.2
2026-04-12 11:00:00,Température,Température,°C,18.1
2026-04-12 11:00:00,Direction du vent,Direction du vent,Deg,66.8
2026-04-12 11:00:00,Vitesse du vent,Vitesse du vent,m/s,1.69
2026-04-12 09:00:00,Direction du vent,Direction du vent,Deg,86.7
2026-04-12 09:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,3.76
2026-04-12 09:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1000.9
2026-04-12 09:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,323.0
2026-04-12 09:00:00,Point de Rosée,Point de Rosée,°C,14.8
2026-04-12 09:00:00,Humidité relative,Humidité relative,%,76.9
2026-04-12 09:00:00,Température,Température,°C,18.9
2026-04-12 09:00:00,Vitesse du vent,Vitesse du vent,m/s,1.65
2026-04-12 07:00:00,Direction du vent,Direction du vent,Deg,63.9
2026-04-12 07:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,3.76
2026-04-12 07:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1002.8
2026-04-12 07:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,26.0
2026-04-12 07:00:00,Point de Rosée,Point de Rosée,°C,14.7
2026-04-12 07:00:00,Humidité relative,Humidité relative,%,85.1
2026-04-12 07:00:00,Température,Température,°C,17.2
2026-04-12 07:00:00,Vitesse du vent,Vitesse du vent,m/s,0.31
2026-04-12 05:00:00,Point de Rosée,Point de Rosée,°C,15.8
2026-04-12 05:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,3.76
2026-04-12 05:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1004.1
2026-04-12 05:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2026-04-12 05:00:00,Humidité relative,Humidité relative,%,94.9
2026-04-12 05:00:00,Température,Température,°C,16.6
2026-04-12 05:00:00,Direction du vent,Direction du vent,Deg,285.9
2026-04-12 05:00:00,Vitesse du vent,Vitesse du vent,m/s,0.63
2026-04-12 03:00:00,Vitesse du vent,Vitesse du vent,m/s,0.34
2026-04-12 03:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,3.76
2026-04-12 03:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1005.5
2026-04-12 03:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2026-04-12 03:00:00,Point de Rosée,Point de Rosée,°C,15.1
2026-04-12 03:00:00,Humidité relative,Humidité relative,%,99.5
2026-04-12 03:00:00,Température,Température,°C,15.2
2026-04-12 03:00:00,Direction du vent,Direction du vent,Deg,99.4
2026-04-12 01:00:00,Direction du vent,Direction du vent,Deg,297.9
2026-04-12 01:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,3.76
2026-04-12 01:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1007.4
2026-04-12 01:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,1.0
2026-04-12 01:00:00,Point de Rosée,Point de Rosée,°C,14.1
2026-04-12 01:00:00,Humidité relative,Humidité relative,%,96.1
2026-04-12 01:00:00,Température,Température,°C,14.8
2026-04-12 01:00:00,Vitesse du vent,Vitesse du vent,m/s,0.11
2026-04-11 23:00:00,Direction du vent,Direction du vent,Deg,317.4
