date,nom_ar,nom_fr,unite,valeur
2026-04-14 07:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-04-14 07:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-04-14 05:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-04-14 05:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-04-14 05:00:00,Pluie Totale,Pluie Totale,mm,782.8
2026-04-14 03:00:00,Pluie Totale,Pluie Totale,mm,782.8
2026-04-14 03:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-04-14 03:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-04-14 01:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-04-14 01:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-04-14 01:00:00,Pluie Totale,Pluie Totale,mm,782.8
2026-04-13 23:00:00,Pluie Totale,Pluie Totale,mm,782.8
2026-04-13 23:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-04-13 23:00:00,Pluie quotidienne,Pluie quotidienne,mm,14.8
2026-04-13 21:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,24.0
2026-04-13 21:00:00,Pluie quotidienne,Pluie quotidienne,mm,4.4
2026-04-13 21:00:00,Pluie Totale,Pluie Totale,mm,772.4
2026-04-13 19:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-04-13 19:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-04-13 19:00:00,Pluie Totale,Pluie Totale,mm,768.0
2026-04-13 17:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-04-13 17:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-04-13 17:00:00,Pluie Totale,Pluie Totale,mm,768.0
2026-04-13 15:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-04-13 15:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-04-13 15:00:00,Pluie Totale,Pluie Totale,mm,768.0
2026-04-13 13:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-04-13 13:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-04-13 13:00:00,Pluie Totale,Pluie Totale,mm,768.0
2026-04-13 11:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-04-13 11:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-04-13 11:00:00,Pluie Totale,Pluie Totale,mm,768.0
2026-04-13 09:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-04-13 09:00:00,Pluie Totale,Pluie Totale,mm,768.0
2026-04-13 09:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-04-12 13:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-04-12 13:00:00,Pluie Totale,Pluie Totale,mm,768.0
2026-04-12 13:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-04-12 11:00:00,Pluie Totale,Pluie Totale,mm,768.0
2026-04-12 11:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-04-12 11:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-04-12 09:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-04-12 09:00:00,Pluie Totale,Pluie Totale,mm,768.0
2026-04-12 09:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-04-12 07:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-04-12 07:00:00,Pluie Totale,Pluie Totale,mm,768.0
2026-04-12 07:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-04-12 05:00:00,Pluie Totale,Pluie Totale,mm,768.0
2026-04-12 05:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-04-12 05:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-04-12 03:00:00,Pluie Totale,Pluie Totale,mm,768.0
2026-04-12 03:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-04-12 03:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-04-12 01:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-04-12 01:00:00,Pluie Totale,Pluie Totale,mm,768.0
2026-04-12 01:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-04-11 23:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-04-11 23:00:00,Pluie Totale,Pluie Totale,mm,768.0
2026-04-11 23:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-04-11 21:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-04-11 21:00:00,Pluie Totale,Pluie Totale,mm,768.0
2026-04-11 21:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-04-11 19:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-04-11 19:00:00,Pluie Totale,Pluie Totale,mm,768.0
2026-04-11 19:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-04-11 17:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-04-11 17:00:00,Pluie Totale,Pluie Totale,mm,768.0
2026-04-11 17:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-04-11 15:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-04-11 15:00:00,Pluie Totale,Pluie Totale,mm,768.0
2026-04-11 15:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-04-02 22:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-04-02 22:00:00,Pluie Totale,Pluie Totale,mm,767.2
2026-04-02 22:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-04-02 20:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-04-02 20:00:00,Pluie Totale,Pluie Totale,mm,767.2
2026-04-02 20:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-04-02 18:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-04-02 18:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-04-02 18:00:00,Pluie Totale,Pluie Totale,mm,767.2
2026-04-02 16:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-04-02 16:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-04-02 16:00:00,Pluie Totale,Pluie Totale,mm,767.2
2026-04-02 14:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-04-02 14:00:00,Pluie Totale,Pluie Totale,mm,767.2
2026-04-02 14:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-04-02 12:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-04-02 12:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-04-02 12:00:00,Pluie Totale,Pluie Totale,mm,767.2
2026-04-02 10:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-04-02 10:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-04-02 10:00:00,Pluie Totale,Pluie Totale,mm,767.2
2026-04-02 08:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-04-02 08:00:00,Pluie Totale,Pluie Totale,mm,767.2
2026-04-02 08:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-04-02 06:00:00,Pluie Totale,Pluie Totale,mm,767.2
2026-04-02 06:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-04-02 06:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-04-02 04:00:00,Pluie Totale,Pluie Totale,mm,767.2
2026-04-02 04:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-04-02 04:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-04-02 02:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-04-02 02:00:00,Pluie Totale,Pluie Totale,mm,767.2
2026-04-02 02:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-04-02 00:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-04-02 00:00:00,Pluie Totale,Pluie Totale,mm,767.2
2026-04-02 00:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-04-01 22:00:00,Pluie Totale,Pluie Totale,mm,767.2
2026-04-01 22:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.2
2026-04-01 22:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-04-01 20:00:00,Pluie Totale,Pluie Totale,mm,767.2
2026-04-01 20:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.2
2026-04-01 20:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-04-01 18:00:00,Pluie Totale,Pluie Totale,mm,767.0
2026-04-01 18:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-04-01 18:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-04-01 16:00:00,Pluie Totale,Pluie Totale,mm,767.0
2026-04-01 16:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-04-01 16:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-04-01 14:00:00,Pluie Totale,Pluie Totale,mm,767.0
2026-04-01 14:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-04-01 14:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-04-01 12:00:00,Pluie Totale,Pluie Totale,mm,767.0
2026-04-01 12:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-04-01 12:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-04-01 10:00:00,Pluie Totale,Pluie Totale,mm,767.0
2026-04-01 10:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-04-01 10:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-04-01 08:00:00,Pluie Totale,Pluie Totale,mm,767.0
2026-04-01 08:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-04-01 08:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-04-01 06:00:00,Pluie Totale,Pluie Totale,mm,767.0
2026-04-01 06:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-04-01 06:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-04-01 04:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-04-01 04:00:00,Pluie Totale,Pluie Totale,mm,767.0
2026-04-01 04:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-04-01 02:00:00,Pluie Totale,Pluie Totale,mm,767.0
2026-04-01 02:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-04-01 02:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-04-01 00:00:00,Pluie Totale,Pluie Totale,mm,767.0
2026-04-01 00:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-04-01 00:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-03-31 22:00:00,Pluie Totale,Pluie Totale,mm,767.0
2026-03-31 22:00:00,Pluie quotidienne,Pluie quotidienne,mm,6.2
2026-03-31 22:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-03-31 20:00:00,Pluie Totale,Pluie Totale,mm,767.0
2026-03-31 20:00:00,Pluie quotidienne,Pluie quotidienne,mm,6.2
2026-03-31 20:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,7.2
2026-03-31 18:00:00,Pluie Totale,Pluie Totale,mm,764.8
2026-03-31 18:00:00,Pluie quotidienne,Pluie quotidienne,mm,4.0
2026-03-31 18:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,9.6
2026-03-31 16:00:00,Pluie Totale,Pluie Totale,mm,761.4
2026-03-31 16:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.6
2026-03-31 16:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-03-31 14:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.6
2026-03-31 14:00:00,Pluie Totale,Pluie Totale,mm,761.4
2026-03-31 14:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-03-31 12:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.2
2026-03-31 12:00:00,Pluie Totale,Pluie Totale,mm,761.0
2026-03-31 12:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,2.4
2026-03-31 10:00:00,Pluie Totale,Pluie Totale,mm,760.8
2026-03-31 10:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-03-31 10:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-03-31 08:00:00,Pluie Totale,Pluie Totale,mm,760.8
2026-03-31 08:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-03-31 08:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-03-31 06:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-03-31 06:00:00,Pluie Totale,Pluie Totale,mm,760.8
2026-03-31 06:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-03-31 05:00:00,Pluie Totale,Pluie Totale,mm,760.8
2026-03-31 05:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-03-31 05:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-03-31 04:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-03-31 04:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-03-31 04:00:00,Pluie Totale,Pluie Totale,mm,760.8
2026-03-31 02:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-03-31 02:00:00,Pluie Totale,Pluie Totale,mm,760.8
2026-03-31 02:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-03-31 00:00:00,Pluie Totale,Pluie Totale,mm,760.8
2026-03-31 00:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-03-31 00:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-03-30 22:00:00,Pluie Totale,Pluie Totale,mm,760.8
2026-03-30 22:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-03-30 22:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-03-30 20:00:00,Pluie Totale,Pluie Totale,mm,760.8
2026-03-30 20:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-03-30 20:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-03-30 18:00:00,Pluie Totale,Pluie Totale,mm,760.8
2026-03-30 18:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-03-30 18:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-03-30 16:00:00,Pluie Totale,Pluie Totale,mm,760.8
2026-03-30 16:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-03-30 16:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-03-30 14:00:00,Pluie Totale,Pluie Totale,mm,760.8
2026-03-30 14:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-03-30 14:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-03-30 12:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-03-30 12:00:00,Pluie Totale,Pluie Totale,mm,760.8
2026-03-30 12:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-03-30 10:00:00,Pluie Totale,Pluie Totale,mm,760.8
2026-03-30 10:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-03-30 10:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-03-30 08:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-03-30 08:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-03-30 08:00:00,Pluie Totale,Pluie Totale,mm,760.8
2026-03-30 06:00:00,Pluie Totale,Pluie Totale,mm,760.8
2026-03-30 06:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-03-30 06:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-03-30 04:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-03-30 04:00:00,Pluie Totale,Pluie Totale,mm,760.8
2026-03-30 04:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-03-30 02:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-03-30 02:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-03-30 02:00:00,Pluie Totale,Pluie Totale,mm,760.8
2026-03-30 00:00:00,Pluie Totale,Pluie Totale,mm,760.8
2026-03-30 00:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-03-30 00:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-03-29 22:00:00,Pluie Totale,Pluie Totale,mm,760.8
2026-03-29 22:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.4
2026-03-29 22:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-03-29 20:00:00,Pluie Totale,Pluie Totale,mm,760.8
2026-03-29 20:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-03-29 20:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.4
2026-03-29 18:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-03-29 18:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.2
2026-03-29 18:00:00,Pluie Totale,Pluie Totale,mm,760.6
2026-03-29 16:00:00,Pluie Totale,Pluie Totale,mm,760.6
2026-03-29 16:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-03-29 16:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.2
2026-03-29 14:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-03-29 14:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.2
2026-03-29 14:00:00,Pluie Totale,Pluie Totale,mm,760.6
2026-03-29 12:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-03-29 12:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.2
2026-03-29 12:00:00,Pluie Totale,Pluie Totale,mm,760.6
2026-03-29 10:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,2.4
2026-03-29 10:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.2
2026-03-29 10:00:00,Pluie Totale,Pluie Totale,mm,760.6
2026-03-29 08:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-03-29 08:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-03-29 08:00:00,Pluie Totale,Pluie Totale,mm,760.4
2026-03-29 06:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-03-29 06:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-03-29 06:00:00,Pluie Totale,Pluie Totale,mm,760.4
2026-03-29 04:00:00,Pluie Totale,Pluie Totale,mm,760.4
2026-03-29 04:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-03-29 04:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-03-29 02:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-03-29 02:00:00,Pluie Totale,Pluie Totale,mm,760.4
2026-03-29 02:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-03-29 00:00:00,Pluie Totale,Pluie Totale,mm,760.4
2026-03-29 00:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-03-29 00:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-03-28 22:00:00,Pluie Totale,Pluie Totale,mm,760.4
2026-03-28 22:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-03-28 22:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-03-28 20:00:00,Pluie Totale,Pluie Totale,mm,760.4
2026-03-28 20:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-03-28 20:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-03-28 18:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-03-28 18:00:00,Pluie Totale,Pluie Totale,mm,760.4
2026-03-28 18:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-03-28 16:00:00,Pluie Totale,Pluie Totale,mm,760.4
2026-03-28 16:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-03-28 16:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-03-28 14:00:00,Pluie Totale,Pluie Totale,mm,760.4
2026-03-28 14:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-03-28 14:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
2026-03-28 12:00:00,Pluie Totale,Pluie Totale,mm,760.4
2026-03-28 12:00:00,Pluie quotidienne,Pluie quotidienne,mm,0.0
2026-03-28 12:00:00,Intensité de Pluie,Intensité de Pluie,mm/h,0.0
