date,gouvernorat,superficie_ha,feuille
2011,الكاف,305.0,Evo-Sup-Grenadier
2011,سليانة,80.0,Evo-Sup-Grenadier
2011,زغوان,150.0,Evo-Sup-Grenadier
2011,سوسة,928.0,Evo-Sup-Grenadier
2011,المنستير,340.0,Evo-Sup-Grenadier
2011,المهدية,15.0,Evo-Sup-Grenadier
2011,صفاقس,100.0,Evo-Sup-Grenadier
2011,القيروان,1049.0,Evo-Sup-Grenadier
2011,القصرين,50.0,Evo-Sup-Grenadier
2011,سيدي بوزيد,200.0,Evo-Sup-Grenadier
2011,قفصة,810.0,Evo-Sup-Grenadier
2011,توزر,410.0,Evo-Sup-Grenadier
2011,قبلي,405.0,Evo-Sup-Grenadier
2011,قابس,2585.0,Evo-Sup-Grenadier
2011,مدنين,200.0,Evo-Sup-Grenadier
2011,تطاوين,304.0,Evo-Sup-Grenadier
2010,تونس,0.0,Evo-Sup-Grenadier
2010,أريانة,60.0,Evo-Sup-Grenadier
2010,منوبة,278.0,Evo-Sup-Grenadier
2010,بن عروس,205.0,Evo-Sup-Grenadier
2010,نابل,1150.0,Evo-Sup-Grenadier
2010,بنزرت,130.0,Evo-Sup-Grenadier
2010,باجة,1000.0,Evo-Sup-Grenadier
2010,جندوبة,142.0,Evo-Sup-Grenadier
2010,الكاف,301.0,Evo-Sup-Grenadier
2010,سليانة,80.0,Evo-Sup-Grenadier
2010,زغوان,150.0,Evo-Sup-Grenadier
2010,سوسة,928.0,Evo-Sup-Grenadier
2010,المنستير,340.0,Evo-Sup-Grenadier
2010,المهدية,385.0,Evo-Sup-Grenadier
2010,صفاقس,265.0,Evo-Sup-Grenadier
2010,القيروان,1029.0,Evo-Sup-Grenadier
2010,القصرين,269.0,Evo-Sup-Grenadier
2010,سيدي بوزيد,207.0,Evo-Sup-Grenadier
2010,قفصة,1600.0,Evo-Sup-Grenadier
2010,توزر,400.0,Evo-Sup-Grenadier
2010,قبلي,405.0,Evo-Sup-Grenadier
2010,قابس,2585.0,Evo-Sup-Grenadier
2010,مدنين,245.0,Evo-Sup-Grenadier
2010,تطاوين,237.0,Evo-Sup-Grenadier
