nbr_projets,inv_approuve,prime_approuvee,nbr_emploi,gouv_ar,gouv_fr,delegation_ar,delegation_fr,secteur_act_ar,secteur_act_ar_1,mois_ar,mois_fr,annee_doa,feuille
1,51000,3487,1,القيروان,KAIROUAN,الشراردة,CHRARDA,الخدمات,SERVICE,فيفري,févr.,2012,SQL Results
2,56500,3955,2,جندوبة,JENDOUBA,فرنانة,FERNANA,الخدمات,SERVICE,فيفري,févr.,2012,SQL Results
4,535325,66422,12,سيدي بوزيد,SIDI BOUZIDE,جلمة,JELMA,الفلاحي,AGRICULTURE,ديسمبر,déc.,2011,SQL Results
2,98500,9131,2,بن عروس,BEN AROUSSE,مرناق,MORNAG,الخدمات,SERVICE,فيفري,févr.,2012,SQL Results
2,133638,9165,2,سيدي بوزيد,SIDI BOUZIDE,سيدي بوزيد الشرقية,SIDI BOUZID EST,الخدمات,SERVICE,ديسمبر,déc.,2011,SQL Results
1,44300,3101,1,سيدي بوزيد,SIDI BOUZIDE,بئر الحفي,BIR HFAY,الخدمات,SERVICE,فيفري,févr.,2012,SQL Results
4,71000,16026,4,القيروان,KAIROUAN,الشبيكة,CHBIKA,الفلاحي,AGRICULTURE,فيفري,févr.,2012,SQL Results
1,53628,3486,1,باجة,BEJA,عمدون,AMDOUN,الخدمات,SERVICE,ديسمبر,déc.,2011,SQL Results
1,102000,20245,5,صفاقس,SFAXE,المحرس,MAHRES,الصيد البحري,PECHE,مارس,mars,2012,SQL Results
1,44340,3103,1,صفاقس,SFAXE,جبنيانة,JEBINYANA,الخدمات,SERVICE,فيفري,févr.,2012,SQL Results
2,205792,47132,4,سيدي بوزيد,SIDI BOUZIDE,أولاد حفوز,AWLED HAFOUZ,الفلاحي,AGRICULTURE,نوفمبر,nov.,2011,SQL Results
10,574300,95924,10,الكاف,KEF,القصور,ELKSOUR,الفلاحي,AGRICULTURE,أكتوبر,oct.,2011,SQL Results
2,221000,51258,3,القيروان,KAIROUAN,الشراردة,CHRARDA,الفلاحي,AGRICULTURE,نوفمبر,nov.,2011,SQL Results
1,37000,2590,1,القيروان,KAIROUAN,القيروان الشما لية,KAIROUAN NORD,الخدمات,SERVICE,أفريل,avr.,2012,SQL Results
1,167000,18904,2,المهدية,MAHDIA,الشابة,CHEBBA,الفلاحي,AGRICULTURE,ديسمبر,déc.,2011,SQL Results
1,51450,12863,1,سيدي بوزيد,SIDI BOUZIDE,سيدي علي بن عون,SIDI ALI BEN OUN,الفلاحي,AGRICULTURE,نوفمبر,nov.,2011,SQL Results
4,139537,9707,4,نابل,NABEUL,تاكلسة,TAKELSSA,الخدمات,SERVICE,نوفمبر,nov.,2011,SQL Results
15,4862807,715468,60,قفصة,GAFSA,قفصة الشما لية,GAFSSA NORD,الفلاحي,AGRICULTURE,أكتوبر,oct.,2011,SQL Results
1,64800,16202,1,سيدي بوزيد,SIDI BOUZIDE,سيدي علي بن عون,SIDI ALI BEN OUN,الفلاحي,AGRICULTURE,أكتوبر,oct.,2011,SQL Results
3,103457,7017,3,نابل,NABEUL,الهوارية,HAWARIYA,الخدمات,SERVICE,أكتوبر,oct.,2011,SQL Results
1,41020,5559,2,بنزرت,BIZERTE,الغزالة,GZELA,الفلاحي,AGRICULTURE,نوفمبر,nov.,2012,SQL Results
2,26000,8128,2,القيروان,KAIROUAN,حاجب العيون,HAJEB LAYOUN,الفلاحي,AGRICULTURE,مارس,mars,2013,SQL Results
10,801530,169451,15,القصرين,KASSERINE,سبيطلة,SBITLA,الفلاحي,AGRICULTURE,سبتمبر,sept.,2012,SQL Results
2,121250,30741,4,سيدي بوزيد,SIDI BOUZIDE,المكناسي,EL MEKNASSI,الفلاحي,AGRICULTURE,فيفري,févr.,2013,SQL Results
4,307100,61687,4,جندوبة,JENDOUBA,جندوبة,JENDOUBA,الخدمات,SERVICE,أفريل,avr.,2012,SQL Results
1,60000,7334,1,المهدية,MAHDIA,قصور الساف,KSOUR ESSEF,الخدمات,SERVICE,مارس,mars,2013,SQL Results
8,448970,69215,8,القصرين,KASSERINE,سبيطلة,SBITLA,الفلاحي,AGRICULTURE,نوفمبر,nov.,2012,SQL Results
2,166000,23289,2,صفاقس,SFAXE,منزل شاكر,MANZEL CHAKKER,الفلاحي,AGRICULTURE,سبتمبر,sept.,2012,SQL Results
1,480000,68685,4,بن عروس,BEN AROUSSE,مرناق,MORNAG,الفلاحي,AGRICULTURE,نوفمبر,nov.,2012,SQL Results
4,185000,12315,4,القيروان,KAIROUAN,السبيخة,SBIKHA,الخدمات,SERVICE,سبتمبر,sept.,2012,SQL Results
1,56000,3636,1,القيروان,KAIROUAN,حفوز,HAFOUZ,الخدمات,SERVICE,أكتوبر,oct.,2012,SQL Results
1,71061,17678,2,القصرين,KASSERINE,سبيبة,SBIBA,الفلاحي,AGRICULTURE,جويلية,juill.,2012,SQL Results
1,3210,1020,1,نابل,NABEUL,الهوارية,HAWARIYA,الفلاحي,AGRICULTURE,نوفمبر,nov.,2011,SQL Results
7,240600,54716,7,الكاف,KEF,السرس,SERS,الفلاحي,AGRICULTURE,جوان,juin,2012,SQL Results
1,5428,1710,1,بنزرت,BIZERTE,غار الملح,GAR EL MELH,الفلاحي,AGRICULTURE,نوفمبر,nov.,2012,SQL Results
1,43891,10968,1,بنزرت,BIZERTE,راس الجبل,RAS JBEL,الفلاحي,AGRICULTURE,جوان,juin,2012,SQL Results
1,66460,15176,1,قفصة,GAFSA,أم  العرائس,OM ELARAYES,الخدمات,SERVICE,جوان,juin,2012,SQL Results
1,1030000,51673,7,صفاقس,SFAXE,طينة,TINA,الفلاحي,AGRICULTURE,جوان,juin,2012,SQL Results
6,106000,16954,6,القيروان,KAIROUAN,القيروان الجنوبية,KAIROUAN SUD,الفلاحي,AGRICULTURE,أفريل,avr.,2012,SQL Results
1,66900,15777,1,صفاقس,SFAXE,الغريبة,ELGRIBA,الفلاحي,AGRICULTURE,فيفري,févr.,2013,SQL Results
10,734999,142614,15,قفصة,GAFSA,قفصة الشما لية,GAFSSA NORD,الفلاحي,AGRICULTURE,ماي,mai,2012,SQL Results
1,284000,18707,3,نابل,NABEUL,منزل تميم,MANZEL TMIM,الخدمات,SERVICE,أكتوبر,oct.,2012,SQL Results
1,18382,7050,1,سيدي بوزيد,SIDI BOUZIDE,المكناسي,EL MEKNASSI,الفلاحي,AGRICULTURE,ماي,mai,2013,SQL Results
7,201699,45446,9,القصرين,KASSERINE,سبيبة,SBIBA,الفلاحي,AGRICULTURE,أفريل,avr.,2013,SQL Results
5,243800,50893,5,الكاف,KEF,نبر,NEBR,الفلاحي,AGRICULTURE,مارس,mars,2013,SQL Results
3,188000,11900,3,القيروان,KAIROUAN,حفوز,HAFOUZ,الخدمات,SERVICE,أفريل,avr.,2013,SQL Results
1,110000,21426,4,جندوبة,JENDOUBA,طبرقة,TABARKA,الصيد البحري,PECHE,ماي,mai,2013,SQL Results
1,50000,5262,1,المهدية,MAHDIA,المهدية,MAHDIA,الخدمات,SERVICE,ديسمبر,déc.,2013,SQL Results
3,68901,4823,3,نابل,NABEUL,بني خيار,BENI KHYAR,الخدمات,SERVICE,ماي,mai,2013,SQL Results
3,116800,15865,3,الكاف,KEF,تاجروين,TAJERWIN,الفلاحي,AGRICULTURE,أفريل,avr.,2013,SQL Results
9,2517007,359680,31,سيدي بوزيد,SIDI BOUZIDE,الرقاب,ERGAB,الفلاحي,AGRICULTURE,جوان,juin,2013,SQL Results
4,504187,98237,10,سيدي بوزيد,SIDI BOUZIDE,الرقاب,ERGAB,الفلاحي,AGRICULTURE,أفريل,avr.,2013,SQL Results
14,707220,143677,20,القصرين,KASSERINE,سبيطلة,SBITLA,الفلاحي,AGRICULTURE,أفريل,avr.,2013,SQL Results
4,385000,69670,6,القيروان,KAIROUAN,حاجب العيون,HAJEB LAYOUN,الفلاحي,AGRICULTURE,نوفمبر,nov.,2013,SQL Results
1,74000,11440,1,منــوبة,MANOUBA,برج العامري,BOURJ EL AMRI,الفلاحي,AGRICULTURE,نوفمبر,nov.,2013,SQL Results
1,36000,1200,1,القيروان,KAIROUAN,الوسلاتية,WESLATIYA,الفلاحي,AGRICULTURE,فيفري,févr.,2013,SQL Results
1,42000,5339,1,قابس,GABES,قابس الجنوبية,GABES SUD,الفلاحي,AGRICULTURE,ديسمبر,déc.,2012,SQL Results
1,129906,10285,1,قابس,GABES,منزل الحبيب,MANZE EL HABIB,الفلاحي,AGRICULTURE,فيفري,févr.,2013,SQL Results
3,139386,9612,3,جندوبة,JENDOUBA,بلطة بوعوان,BALTA BOU OUN,الخدمات,SERVICE,فيفري,févr.,2013,SQL Results
2,131268,34693,3,سيدي بوزيد,SIDI BOUZIDE,سوق الجديد,SOUK EJDID,الفلاحي,AGRICULTURE,ديسمبر,déc.,2012,SQL Results
4,492217,90209,8,تطاوين,TATAWINE,الصمّار,SAMMAR,الفلاحي,AGRICULTURE,جويلية,juill.,2013,SQL Results
2,231785,52671,2,مدنين,MEDENINE,مدنين الشما لية,MEDNI NORD,الفلاحي,AGRICULTURE,جويلية,juill.,2013,SQL Results
4,110933,35671,4,جندوبة,JENDOUBA,بوسا لم,BOUSALEM,الفلاحي,AGRICULTURE,نوفمبر,nov.,2012,SQL Results
3,241745,58276,3,زغوان,ZAGHOUANE,الفحص,FAHS,الفلاحي,AGRICULTURE,ديسمبر,déc.,2012,SQL Results
1,28350,1985,1,منــوبة,MANOUBA,المرناقية,MOURNAGIA,الخدمات,SERVICE,جوان,juin,2013,SQL Results
15,695699,136572,18,القصرين,KASSERINE,فوسانة,FOUSENA,الفلاحي,AGRICULTURE,جانفي,janv.,2014,SQL Results
5,5339917,695856,10,باجة,BEJA,مجاز الباب,MJEZ ELBEB,الفلاحي,AGRICULTURE,جويلية,juill.,2014,SQL Results
1,59000,14720,1,قابس,GABES,منزل الحبيب,MANZE EL HABIB,الفلاحي,AGRICULTURE,فيفري,févr.,2014,SQL Results
1,61000,3812,1,المهدية,MAHDIA,الشابة,CHEBBA,الخدمات,SERVICE,ديسمبر,déc.,2013,SQL Results
4,374000,63014,4,بنزرت,BIZERTE,بنزرت الجنوبية,BIZETE SUD,الفلاحي,AGRICULTURE,فيفري,févr.,2014,SQL Results
5,188972,12664,5,جندوبة,JENDOUBA,فرنانة,FERNANA,الخدمات,SERVICE,فيفري,févr.,2014,SQL Results
1,502500,66489,8,منــوبة,MANOUBA,طبربة,TOUBOURBA,الفلاحي,AGRICULTURE,أوت,août,2014,SQL Results
1,57430,3989,1,منــوبة,MANOUBA,طبربة,TOUBOURBA,الخدمات,SERVICE,جويلية,juill.,2014,SQL Results
1,7900,2600,1,سيدي بوزيد,SIDI BOUZIDE,سوق الجديد,SOUK EJDID,الفلاحي,AGRICULTURE,ديسمبر,déc.,2013,SQL Results
2,259000,33042,3,القيروان,KAIROUAN,الشبيكة,CHBIKA,الفلاحي,AGRICULTURE,سبتمبر,sept.,2013,SQL Results
11,818191,202703,14,قفصة,GAFSA,قفصة الشما لية,GAFSSA NORD,الفلاحي,AGRICULTURE,ديسمبر,déc.,2013,SQL Results
6,278200,48858,6,الكاف,KEF,الدهماني,DAHMENI,الفلاحي,AGRICULTURE,سبتمبر,sept.,2013,SQL Results
1,15000,2208,2,جندوبة,JENDOUBA,جندوبة الشما لية,JENDOUBA NORD,الفلاحي,AGRICULTURE,سبتمبر,sept.,2013,SQL Results
1,78000,8874,1,المهدية,MAHDIA,المهدية,MAHDIA,الخدمات,SERVICE,سبتمبر,sept.,2013,SQL Results
2,59305,8002,2,القصرين,KASSERINE,فريانة,FERYANA,الفلاحي,AGRICULTURE,سبتمبر,sept.,2013,SQL Results
12,668179,168809,15,القصرين,KASSERINE,سبيبة,SBIBA,الفلاحي,AGRICULTURE,جويلية,juill.,2013,SQL Results
1,154000,38008,2,مدنين,MEDENINE,مدنين الشما لية,MEDNI NORD,الفلاحي,AGRICULTURE,ديسمبر,déc.,2013,SQL Results
2,100000,6572,2,القيروان,KAIROUAN,حفوز,HAFOUZ,الخدمات,SERVICE,سبتمبر,sept.,2013,SQL Results
1,42000,420,1,القيروان,KAIROUAN,الشبيكة,CHBIKA,الفلاحي,AGRICULTURE,جويلية,juill.,2013,SQL Results
1,10000,2400,1,القيروان,KAIROUAN,الشراردة,CHRARDA,الفلاحي,AGRICULTURE,مارس,mars,2014,SQL Results
2,276000,16982,3,المهدية,MAHDIA,الشابة,CHEBBA,الخدمات,SERVICE,فيفري,févr.,2014,SQL Results
2,182229,37574,4,سيدي بوزيد,SIDI BOUZIDE,بئر الحفي,BIR HFAY,الفلاحي,AGRICULTURE,سبتمبر,sept.,2013,SQL Results
1,18000,3477,12,المنستير,MOUNASTIR,طبلبة,TBOLBA,الصيد البحري,PECHE,أكتوبر,oct.,2013,SQL Results
16,612157,136826,21,القصرين,KASSERINE,فوسانة,FOUSENA,الفلاحي,AGRICULTURE,سبتمبر,sept.,2013,SQL Results
1,41700,10425,1,القصرين,KASSERINE,العيون,EL AYOUN,الفلاحي,AGRICULTURE,جويلية,juill.,2013,SQL Results
8,150998,40429,8,نابل,NABEUL,قرمبا لية,GROUMBELIA,الفلاحي,AGRICULTURE,سبتمبر,sept.,2013,SQL Results
1,11678,2889,1,بنزرت,BIZERTE,راس الجبل,RAS JBEL,الفلاحي,AGRICULTURE,مارس,mars,2014,SQL Results
1,138700,7416,1,المنستير,MOUNASTIR,الساحلين,SAHLIN,الفلاحي,AGRICULTURE,فيفري,févr.,2015,SQL Results
7,1401769,296266,20,سيدي بوزيد,SIDI BOUZIDE,الرقاب,ERGAB,الفلاحي,AGRICULTURE,جانفي,janv.,2015,SQL Results
5,609345,166055,10,قفصة,GAFSA,قفصة الجنوبية,GAFSA SUD,الفلاحي,AGRICULTURE,سبتمبر,sept.,2014,SQL Results
1,45000,2955,0,المنستير,MOUNASTIR,طبلبة,TBOLBA,الفلاحي,AGRICULTURE,جوان,juin,2014,SQL Results
1,2000,1000,1,الكاف,KEF,تاجروين,TAJERWIN,الفلاحي,AGRICULTURE,فيفري,févr.,2016,SQL Results
2,282744,59434,5,سيدي بوزيد,SIDI BOUZIDE,سيدي بوزيد الشرقية,SIDI BOUZID EST,الفلاحي,AGRICULTURE,نوفمبر,nov.,2014,SQL Results
7,813067,195561,11,قفصة,GAFSA,قفصة الشما لية,GAFSSA NORD,الفلاحي,AGRICULTURE,سبتمبر,sept.,2014,SQL Results
1,80000,5099,1,صفاقس,SFAXE,المحرس,MAHRES,الخدمات,SERVICE,سبتمبر,sept.,2014,SQL Results
3,147391,36849,3,القصرين,KASSERINE,فريانة,FERYANA,الفلاحي,AGRICULTURE,جويلية,juill.,2014,SQL Results
3,477200,88228,3,صفاقس,SFAXE,عقارب,AGAREB,الفلاحي,AGRICULTURE,فيفري,févr.,2015,SQL Results
2,1727900,283067,3,سيدي بوزيد,SIDI BOUZIDE,جلمة,JELMA,الفلاحي,AGRICULTURE,أوت,août,2014,SQL Results
3,60010,13741,3,جندوبة,JENDOUBA,جندوبة,JENDOUBA,الفلاحي,AGRICULTURE,جوان,juin,2014,SQL Results
1,202391,51158,3,تطاوين,TATAWINE,رمادة,REMEDA,الفلاحي,AGRICULTURE,ماي,mai,2014,SQL Results
3,2451000,166926,18,نابل,NABEUL,بني خيار,BENI KHYAR,الفلاحي,AGRICULTURE,أفريل,avr.,2014,SQL Results
3,349425,83492,6,سيدي بوزيد,SIDI BOUZIDE,سيدي بوزيد الشرقية,SIDI BOUZID EST,الفلاحي,AGRICULTURE,ماي,mai,2014,SQL Results
3,193300,47841,3,الكاف,KEF,ساقية سيدي يوسف,SAKIYET SIDI YOUSSEF,الفلاحي,AGRICULTURE,جوان,juin,2014,SQL Results
1,35420,6304,1,جندوبة,JENDOUBA,بلطة بوعوان,BALTA BOU OUN,الفلاحي,AGRICULTURE,سبتمبر,sept.,2014,SQL Results
3,418891,110266,6,قفصة,GAFSA,السند,ESNAD,الفلاحي,AGRICULTURE,سبتمبر,sept.,2014,SQL Results
7,1255201,251761,16,القصرين,KASSERINE,فوسانة,FOUSENA,الفلاحي,AGRICULTURE,أفريل,avr.,2014,SQL Results
1,70545,4319,1,أريانة,ARIANA,قلعة الأندلس,KALAT AL ANDALOUS,الخدمات,SERVICE,سبتمبر,sept.,2014,SQL Results
1,136000,21970,1,المهدية,MAHDIA,أولاد الشامخ,AWLED CHAMEKH,الخدمات,SERVICE,أكتوبر,oct.,2014,SQL Results
4,257900,61239,4,قفصة,GAFSA,أم  العرائس,OM ELARAYES,الخدمات,SERVICE,مارس,mars,2015,SQL Results
2,106844,9785,2,سيدي بوزيد,SIDI BOUZIDE,سيدي بوزيد الغربية,SIDI BOUZID OUST,الخدمات,SERVICE,ديسمبر,déc.,2014,SQL Results
3,241144,61946,5,سيدي بوزيد,SIDI BOUZIDE,أولاد حفوز,AWLED HAFOUZ,الفلاحي,AGRICULTURE,سبتمبر,sept.,2015,SQL Results
1,497000,79216,5,القيروان,KAIROUAN,الشبيكة,CHBIKA,الفلاحي,AGRICULTURE,جويلية,juill.,2015,SQL Results
11,564182,112641,12,القصرين,KASSERINE,سبيطلة,SBITLA,الفلاحي,AGRICULTURE,أفريل,avr.,2015,SQL Results
3,174000,41107,4,سليانة,SILIANA,الروحية,ROUHIYA,الفلاحي,AGRICULTURE,جوان,juin,2015,SQL Results
1,35012,2450,1,نابل,NABEUL,بني خلاد,BENI KHALLED,الخدمات,SERVICE,أكتوبر,oct.,2015,SQL Results
1,65880,9410,1,مدنين,MEDENINE,سيدي مخلوف,SID MAKHLOUF,الخدمات,SERVICE,جوان,juin,2015,SQL Results
2,241000,47503,3,سليانة,SILIANA,الكريب,EL KRIB,الفلاحي,AGRICULTURE,ماي,mai,2015,SQL Results
1,26600,1862,1,الكاف,KEF,الجريصة,JERISSA,الفلاحي,AGRICULTURE,جوان,juin,2015,SQL Results
1,120000,30435,2,سيدي بوزيد,SIDI BOUZIDE,سبا لة أولاد عسكر,SEBELET AWLED ASKAR,الفلاحي,AGRICULTURE,مارس,mars,2015,SQL Results
3,940994,173552,11,قفصة,GAFSA,سيدي عيش,SIDI ICH,الفلاحي,AGRICULTURE,سبتمبر,sept.,2015,SQL Results
2,391137,56975,3,نابل,NABEUL,الهوارية,HAWARIYA,الخدمات,SERVICE,جويلية,juill.,2015,SQL Results
1,1975000,92073,6,المهدية,MAHDIA,بو مرداس,BOU MERDES,الفلاحي,AGRICULTURE,ديسمبر,déc.,2014,SQL Results
1,4716,963,1,نابل,NABEUL,الهوارية,HAWARIYA,الفلاحي,AGRICULTURE,ديسمبر,déc.,2014,SQL Results
1,176000,40164,2,القيروان,KAIROUAN,حفوز,HAFOUZ,الفلاحي,AGRICULTURE,أفريل,avr.,2015,SQL Results
3,179160,38607,3,نابل,NABEUL,قرمبا لية,GROUMBELIA,الفلاحي,AGRICULTURE,فيفري,févr.,2015,SQL Results
3,269577,60169,5,زغوان,ZAGHOUANE,زغوان,ZAGOUAN,الفلاحي,AGRICULTURE,نوفمبر,nov.,2014,SQL Results
2,320000,11952,3,بن عروس,BEN AROUSSE,حمام الأنف,HAMME LINF,الخدمات,SERVICE,ديسمبر,déc.,2014,SQL Results
2,107967,16166,2,توزر,TOZEUR,دقاش,DGECH,الخدمات,SERVICE,جوان,juin,2015,SQL Results
3,167194,23068,3,سيدي بوزيد,SIDI BOUZIDE,سيدي بوزيد الغربية,SIDI BOUZID OUST,الخدمات,SERVICE,أفريل,avr.,2015,SQL Results
1,176914,38403,2,قفصة,GAFSA,سيدي عيش,SIDI ICH,الفلاحي,AGRICULTURE,ديسمبر,déc.,2014,SQL Results
2,128170,29805,4,قفصة,GAFSA,السند,ESNAD,الفلاحي,AGRICULTURE,أكتوبر,oct.,2015,SQL Results
3,115912,21639,4,الكاف,KEF,القصور,ELKSOUR,الفلاحي,AGRICULTURE,ديسمبر,déc.,2015,SQL Results
4,222829,15539,4,باجة,BEJA,باجة الجنوبية,BEJA SUD,الخدمات,SERVICE,ديسمبر,déc.,2015,SQL Results
2,134300,18643,2,قفصة,GAFSA,قفصة الجنوبية,GAFSA SUD,الخدمات,SERVICE,ديسمبر,déc.,2015,SQL Results
2,140000,26438,2,بنزرت,BIZERTE,أوتيك,UTIK,الفلاحي,AGRICULTURE,نوفمبر,nov.,2015,SQL Results
2,356915,44474,12,منــوبة,MANOUBA,طبربة,TOUBOURBA,الفلاحي,AGRICULTURE,مارس,mars,2016,SQL Results
3,173800,5427,3,جندوبة,JENDOUBA,بوسا لم,BOUSALEM,الخدمات,SERVICE,جويلية,juill.,2015,SQL Results
2,120000,8306,2,جندوبة,JENDOUBA,جندوبة الشما لية,JENDOUBA NORD,الخدمات,SERVICE,جويلية,juill.,2015,SQL Results
3,312940,19794,2,أريانة,ARIANA,قلعة الأندلس,KALAT AL ANDALOUS,الخدمات,SERVICE,ديسمبر,déc.,2015,SQL Results
6,488500,90578,18,المنستير,MOUNASTIR,صيادة لمطة بوحجر,SAYADAT LAMTA BOUHJAR,الصيد البحري,PECHE,ماي,mai,2015,SQL Results
4,520060,145100,4,جندوبة,JENDOUBA,طبرقة,TABARKA,الصيد البحري,PECHE,ديسمبر,déc.,2015,SQL Results
1,113000,22176,2,سليانة,SILIANA,قعفور,GAAFOUR,الفلاحي,AGRICULTURE,ديسمبر,déc.,2015,SQL Results
1,41663,2710,1,صفاقس,SFAXE,العامرة,EL AMRA,الخدمات,SERVICE,أوت,août,2015,SQL Results
3,244300,36478,15,المنستير,MOUNASTIR,طبلبة,TBOLBA,الصيد البحري,PECHE,ديسمبر,déc.,2015,SQL Results
2,104500,13689,2,قفصة,GAFSA,السند,ESNAD,الخدمات,SERVICE,جوان,juin,2015,SQL Results
1,8560,599,1,باجة,BEJA,تستور,TASTOUR,الخدمات,SERVICE,ماي,mai,2015,SQL Results
5,302977,21209,5,سيدي بوزيد,SIDI BOUZIDE,الرقاب,ERGAB,الخدمات,SERVICE,جوان,juin,2015,SQL Results
1,49000,3346,1,بنزرت,BIZERTE,سجنان,SAJNEN,الخدمات,SERVICE,أكتوبر,oct.,2015,SQL Results
1,63300,18960,2,قفصة,GAFSA,أم  العرائس,OM ELARAYES,الفلاحي,AGRICULTURE,جوان,juin,2015,SQL Results
2,57300,4011,2,نابل,NABEUL,الميدة,ELMIDA,الخدمات,SERVICE,جويلية,juill.,2015,SQL Results
1,54935,8108,1,قابس,GABES,الحامة,HAMMA,الخدمات,SERVICE,فيفري,févr.,2016,SQL Results
1,42601,2450,1,القصرين,KASSERINE,سبيبة,SBIBA,الفلاحي,AGRICULTURE,جانفي,janv.,2016,SQL Results
6,254739,16448,6,صفاقس,SFAXE,جبنيانة,JEBINYANA,الخدمات,SERVICE,فيفري,févr.,2016,SQL Results
2,156000,24003,3,القيروان,KAIROUAN,حفوز,HAFOUZ,الفلاحي,AGRICULTURE,نوفمبر,nov.,2015,SQL Results
2,139532,34884,2,سيدي بوزيد,SIDI BOUZIDE,جلمة,JELMA,الخدمات,SERVICE,أفريل,avr.,2016,SQL Results
1,42600,8750,1,مدنين,MEDENINE,سيدي مخلوف,SID MAKHLOUF,الفلاحي,AGRICULTURE,أفريل,avr.,2016,SQL Results
12,1005144,255336,36,توزر,TOZEUR,توزر,TOZEUR,الفلاحي,AGRICULTURE,نوفمبر,nov.,2016,SQL Results
1,45083,3027,1,باجة,BEJA,باجة الشما لية,BEJANORD,الخدمات,SERVICE,مارس,mars,2016,SQL Results
2,216000,41466,4,مدنين,MEDENINE,بن قردان,BEN GERDAN,الفلاحي,AGRICULTURE,مارس,mars,2016,SQL Results
1,3600000,529291,12,قابس,GABES,الحامة,HAMMA,الفلاحي,AGRICULTURE,مارس,mars,2016,SQL Results
1,67000,4301,1,بنزرت,BIZERTE,راس الجبل,RAS JBEL,الخدمات,SERVICE,مارس,mars,2016,SQL Results
1,190000,16999,2,سليانة,SILIANA,قعفور,GAAFOUR,الفلاحي,AGRICULTURE,مارس,mars,2016,SQL Results
4,418563,78017,7,القصرين,KASSERINE,فريانة,FERYANA,الفلاحي,AGRICULTURE,مارس,mars,2016,SQL Results
3,379825,70554,7,القصرين,KASSERINE,القصرين الجنوبية,KASSERINE SUD,الفلاحي,AGRICULTURE,مارس,mars,2016,SQL Results
1,49000,6370,1,سيدي بوزيد,SIDI BOUZIDE,سيدي علي بن عون,SIDI ALI BEN OUN,الخدمات,SERVICE,جويلية,juill.,2016,SQL Results
2,121000,7888,2,القيروان,KAIROUAN,حفوز,HAFOUZ,الخدمات,SERVICE,سبتمبر,sept.,2016,SQL Results
1,750000,47848,13,المهدية,MAHDIA,المهدية,MAHDIA,الصيد البحري,PECHE,جويلية,juill.,2016,SQL Results
1,57000,3600,2,بنزرت,BIZERTE,منزل جميل,MANZEL JMIL,الخدمات,SERVICE,ماي,mai,2016,SQL Results
2,570000,93793,19,المهدية,MAHDIA,الشابة,CHEBBA,الصيد البحري,PECHE,أكتوبر,oct.,2016,SQL Results
1,106199,25040,2,سيدي بوزيد,SIDI BOUZIDE,منزل بوزيان,MANZEL BOUZAYEN,الفلاحي,AGRICULTURE,جوان,juin,2016,SQL Results
3,388213,91077,6,سيدي بوزيد,SIDI BOUZIDE,بئر الحفي,BIR HFAY,الفلاحي,AGRICULTURE,ديسمبر,déc.,2016,SQL Results
3,91746,22076,5,القصرين,KASSERINE,القصرين الجنوبية,KASSERINE SUD,الفلاحي,AGRICULTURE,ديسمبر,déc.,2016,SQL Results
5,379700,50583,5,قفصة,GAFSA,السند,ESNAD,الخدمات,SERVICE,ديسمبر,déc.,2016,SQL Results
1,77854,5110,2,سيدي بوزيد,SIDI BOUZIDE,الرقاب,ERGAB,الخدمات,SERVICE,ديسمبر,déc.,2016,SQL Results
3,147312,31877,4,سيدي بوزيد,SIDI BOUZIDE,سيدي بوزيد الغربية,SIDI BOUZID OUST,الفلاحي,AGRICULTURE,أكتوبر,oct.,2016,SQL Results
1,75000,5106,1,القيروان,KAIROUAN,حفوز,HAFOUZ,الخدمات,SERVICE,أكتوبر,oct.,2016,SQL Results
2,143000,12493,2,المهدية,MAHDIA,أولاد الشامخ,AWLED CHAMEKH,الخدمات,SERVICE,أكتوبر,oct.,2016,SQL Results
21,924016,182078,26,القصرين,KASSERINE,فوسانة,FOUSENA,الفلاحي,AGRICULTURE,أكتوبر,oct.,2016,SQL Results
2,271000,43612,4,مدنين,MEDENINE,جرجيس,JERJIS,الخدمات,SERVICE,ديسمبر,déc.,2016,SQL Results
1,65000,4480,1,القيروان,KAIROUAN,الشراردة,CHRARDA,الخدمات,SERVICE,سبتمبر,sept.,2016,SQL Results
1,45500,2555,0,المنستير,MOUNASTIR,طبلبة,TBOLBA,الخدمات,SERVICE,سبتمبر,sept.,2016,SQL Results
3,185434,27314,3,الكاف,KEF,ساقية سيدي يوسف,SAKIYET SIDI YOUSSEF,الفلاحي,AGRICULTURE,ديسمبر,déc.,2016,SQL Results
1,44300,2807,2,تــونس,TUNIS,حلق الوادي,LA GOULETTE,الصيد البحري,PECHE,ديسمبر,déc.,2016,SQL Results
6,409864,49540,6,سيدي بوزيد,SIDI BOUZIDE,سيدي بوزيد الغربية,SIDI BOUZID OUST,الخدمات,SERVICE,فيفري,févr.,2017,SQL Results
1,55000,2790,1,سوسة,SOUSSE,القلعة الكبرى,KALAA ELKOUBRA,الخدمات,SERVICE,فيفري,févr.,2017,SQL Results
1,85000,14090,2,القيروان,KAIROUAN,القيروان الشما لية,KAIROUAN NORD,الخدمات,SERVICE,ديسمبر,déc.,2016,SQL Results
4,191592,13408,2,نابل,NABEUL,بوعرقوب,BOU ARGOUB,الخدمات,SERVICE,مارس,mars,2017,SQL Results
2,110000,10244,2,المهدية,MAHDIA,السواسي,ESSWASSI,الخدمات,SERVICE,جانفي,janv.,2017,SQL Results
