code,produits,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,feuille
30391,"Foies, œufs et laitances de poissons, congelés",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,Feuil1
30410,"Filets de poissons et autre chair de poissons (même hachée)frais,réfrigères ou congelés*",31984,8843,0,0,255550,74579,10816,21062,17039,0,0,0,0,0,0,0,0,0,0,Feuil1
30419,"Filets de poissons et autre chair de poissons, même hachée, frais ou réfrigérés (à l''excl. d''espadons et de légines)",0,0,0,0,0,0,0,0,20184,34720,15945,30355,102380,76960,0,0,0,0,0,Feuil1
30420,Filets de poissons congelés*,558676,684875,1227195,473184,445080,632492,660772,700100,347804,0,0,0,0,0,0,0,0,0,0,Feuil1
30421,Filets congeles d'espadons (xiphias gladius)*,0,0,0,0,0,0,0,0,0,0,6000,1657,4150,0,0,0,0,0,0,Feuil1
30429,"Filets de poissons, congelés (à l''excl. d''espadons et de légines)",0,0,0,0,0,0,0,0,363241,1027560,785331,881444,446623,97366,0,0,0,0,0,Feuil1
30432,filets frais ou réfrigérés Siluridés,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,Feuil1
30441,Saumons du Pacifique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9620,0,0,6099,0,Feuil1
30444,"Poissons des familles Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae et Muraenolepididae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5526,0,0,0,0,Feuil1
30445,Filets frais ou réfrigérés d'Espadons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1182,0,0,Feuil1
30449,"Autres filets d'autres poissons ,frais ou réfrigérés",0,0,0,0,0,0,0,0,0,0,0,0,0,6097,3884,1423,0,1621,34407,Feuil1
30462,Siluridés,0,0,0,0,0,0,0,0,0,0,0,0,0,60498,107440,259270,250900,205900,271100,Feuil1
30471,Filets de Morues congelés,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,Feuil1
30473,Lieus noirs,0,0,0,0,0,0,0,0,0,0,0,0,0,28760,0,0,0,0,0,Feuil1
30474,Filets congeles de merlus argentins,0,0,0,0,0,0,0,0,0,0,0,0,0,18142,19735,10034,5874,0,0,Feuil1
30475,Lieus d'Alaska,0,0,0,0,0,0,0,0,0,0,0,0,0,8580,52300,94000,0,25000,0,Feuil1
30479,"Autres filets des poissons des familles bregmaceroitidas,euclichthyidae,gadidas,maccrouridae,melanonidae,merluccidae,moridae et muraenolepididae;congelés",0,0,0,0,0,0,0,0,0,0,0,0,0,45434,6000,24672,0,36562,60017,Feuil1
30481,Saumons du Pacifique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7584,2023,11740,18140,Feuil1
30483,Poissons plats,0,0,0,0,0,0,0,0,0,0,0,0,0,7518,25000,0,7754,0,0,Feuil1
30484,Filets congelés d'espadons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756,0,0,0,Feuil1
30486,Harengs,0,0,0,0,0,0,0,0,0,0,0,0,0,324,0,0,0,0,0,Feuil1
30487,Thons,0,0,0,0,0,0,0,0,0,0,0,0,0,259740,81000,26316,200500,23690,0,Feuil1
30489,Autres filet d'autres poissons congelés,0,0,0,0,0,0,0,0,0,0,0,0,0,480532,469328,459423,397760,325872,381489,Feuil1
30490,Autre filets de poissons et autres chairs de poissons congelés*,19550,2070,2714,80,100,17964,5002,14464,20682,0,0,0,0,0,0,0,0,0,0,Feuil1
30491,AUTRE CHAIR CONGELEE D'ESPADONS (XIPHIAS GLADIUS) *,0,0,0,0,0,0,0,0,0,0,0,2631,5775,0,0,0,0,0,0,Feuil1
30493,Tilapias,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,4016,405,400,0,0,Feuil1
30495,"Poissons des familles Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae et Muraenolepididae, autres que les lieus d’Alaska",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24850,10000,9480,7700,Feuil1
30499,"Chair de poissons, même hachée, congélée (à l''excl. d''espadons, de légines ainsi que de fillets)",0,0,0,0,0,0,0,0,43476,12659,9995,6070,5000,0,0,0,6609,22000,17222,Feuil1
30510,"Poissons sèches,salés ou en saumures;poissons fumes,même cuits avant ou pendant le fumage;farines ,poudres et agglomérés sous forme de pellets de pois",0,0,0,0,0,0,0,0,0,0,4,210,0,0,0,0,0,0,0,Feuil1
30520,"Foies,oeufs et laitances de poissons ,sèches,fumes,sales ou en saumures*",0,0,0,0,1400,0,100,0,11,0,0,378,571,474,473,410,146,18,0,Feuil1
30530,"Filets de poissons,sèches,sales ou en saumure,mais non fumes*",10,201,0,1014,0,25430,0,488883,1014554,370791,884287,1559128,792025,210593,0,0,0,0,0,Feuil1
30532,"poissons des familles bregmaceroitidas,euclichthyidae,gadidas,maccrouridae,melanonidae,merluccidae,moridae et muraenolepididae",0,0,0,0,0,0,0,0,0,0,0,0,0,109250,93050,115500,103850,108000,154753,Feuil1
30539,"Autres poissons séchés,salés ou en saumure",0,0,0,0,0,0,0,0,0,0,0,0,0,14350,0,21923,0,17696,0,Feuil1
30541,"Poissons fumes,y compris les filets *",35809,36285,23618,17348,13249,4347,6042,6168,10069,9298,12663,2176,9974,2911,2809,4239,6548,7258,6705,Feuil1
30542,"Harengs(culpea harengus,clupea pallasii)*",900,726,0,228,3675,600,1880,5270,2000,1400,1585,1800,2035,972,6950,1452,849,2640,1776,Feuil1
30543,Truites,0,0,0,0,0,0,0,0,0,0,0,0,0,278,0,0,0,0,0,Feuil1
30549,Filets de poissons et autres chair de poissons(même hachée)frais ou congelés*,370,620,293,0,1503,2996,5,0,467,0,373,1910,584,100000,99826,5,107,41,6,Feuil1
30551,"Poissons ,même salés mais non fumes *",0,675,0,30,0,41000,41000,0,0,0,0,0,0,0,0,8750,10000,0,0,Feuil1
30559,"Autres poissons ,même salés mais non fumes*",0,2600,450,0,76,0,0,2170,5070,86395,21285,151322,150340,96500,482453,350286,448459,422058,0,Feuil1
30562,"Morues(gadus morhua,gadus macrocephalus)",78000,22500,42500,22500,33800,0,0,20500,5000,0,0,27150,0,0,0,6000,0,0,0,Feuil1
30563,Anchois(engraulis spp),43885,71974,0,0,118,457691,1048032,1129718,830697,663575,488229,567267,1448166,2290440,1602192,1240576,1127162,1144909,1201904,Feuil1
30569,Poissons sèchés;autres*,0,0,300,0,12050,3043,36427,5700,22500,23000,0,0,34606,0,0,14404,0,0,0,Feuil1
30579,"Autres Nageoires, têtes, queues, vessies natatoires et autres abats de poissons comestibles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795,0,0,0,Feuil1
30611,"Crustacés,même décortiqués ,vivants,frais réfrigèrés,congelés,sèches,sales,ou en saumures;crustacés non decoratiques,cuits a l'eau ou a la vapeur,m",0,455,80,876,1164,0,305,300,289,2623,3417,3708,202,171,40,85,0,0,1860,Feuil1
30612,Homards (homarus spp),0,0,0,0,0,0,0,0,308,254,0,0,0,0,0,0,0,0,0,Feuil1
30613,Crustacés même décortiques;crevettes,37055,40022,21600,71231,69447,12962,128252,154899,267547,323073,888433,1385834,981171,284763,0,0,0,0,0,Feuil1
30614,Crustacés même décortiques;crabes,1602,0,60,1000,0,2460,7290,0,0,1488,4375,2000,11299,35310,15610,11710,3300,12100,4990,Feuil1
30615,Langoustines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,1428,Feuil1
30617,Autres crevettes,0,0,0,0,0,0,0,0,0,0,0,0,0,439437,206608,34440,33722,81844,52106,Feuil1
30619,Crustacés compris les farines poudres et agglomères propre a l'alimentation humaines,3782,891,904,742,3500,0,8210,3659,6002,29539,3360,12650,2500,70,0,934,509,10484,0,Feuil1
30621,Langouste non congelées(palinurus spp.jasus spp)*,1197,2024,2394,1840,1020,361,23,230,546,2230,1141,47,28,1017,123,670,45,0,0,Feuil1
30622,"Homards même sépares de leurs coquille,vivants ,frais,,congelés,séchés,salés ou en saumures invertébrés aquatiques autres que les crustacé",0,0,0,32,0,5,0,0,16,240,400,0,48,0,0,1785,11822,7392,2408,Feuil1
30623,Crevettes*,44,100075,10541,1731,548,5315,35320,18081,169437,71840,51689,10344,3321,2940,0,0,0,0,0,Feuil1
30624,Crabes*,0,0,0,1080,0,0,0,0,117,36,0,0,25,0,0,0,0,6085,0,Feuil1
30625,Langoustines Non congelés,0,0,0,0,0,0,0,0,0,0,0,0,0,16,625,58,149,0,0,Feuil1
30627,Autres crevettes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10586,12007,3173,1113,0,Feuil1
30629,"Autres,y compris les farines;poudres et agglomérées sous forme de pellets de crustacés,propres",10,323,770,185,8168,1967,6324,1584,115,179,0,0,61,165,0,1375,1233,2752,474,Feuil1
30631,"Crustacés; Vivants, frais ou réfrigérés, les langoustines et autres écrevisses de mer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716,Feuil1
30632,"Crustacés; Vivants, frais ou réfrigérés, les homards Qu'ils soient en coquille ou non",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4079,Feuil1
30636,"Crustacés; Vivants, frais ou réfrigérés, crevettes et crevettes, à l'exclusion des variétés d'eau froide, en coque ou non",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,991,Feuil1
30639,Crustacés; frais ou réfrigérés,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,Feuil1
30695,"Crustacés; Les crevettes et les crevettes, fumées, cuites ou non, qu'elles soient coquillées ou non",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6666,Feuil1
30699,"Crustacés, propres à la consommation humaine, même décortiqués, séchés, salés, fumés ou en saumure, y compris les crustacés non décortiqués, cuits à l’eau ou à la vapeur (à l’exclusion des langoustes, homards, crabes, langoustines et crevettes)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,Feuil1
30710,"Mollusques,même séparés de leurs coquille,vivants,frais ,réfrigérés,congelés ,séchés,sales ou en saumures,,invertébrés aquatiques autres que les crust",8,6423,2902,1405,595,2023,3490,267,2329,2495,1055,1890,214,0,0,0,0,0,0,Feuil1
30711,"Huîtres Vivantes, fraîches ou réfrigérées",0,0,0,0,0,0,0,0,0,0,0,0,0,2600,200,72708,130457,87683,91153,Feuil1
30721,"Coquilles st jacques ou peignes ,pétoncles ou vanneaux autres coquillage des genres pecten,chalmys ou placopecten*",24,100,48,4060,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,Feuil1
30722,"Coquilles Saint0Jacques ou peignes, pétoncles ou vanneaux et autres coquillages des genres Pecten, Chlamys ou Placopecten, même non séparés de leur coquille, congelés",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,Feuil1
30729,"Autres coquilles st jacques ou peingnes,pétoncles ou vanneaux,autres coquillages des genres pecten , chlamys ou placopecten*",330,220,600,8880,503,1460,70,100,555,8898,800,9606,500,350,400,600,700,0,9508,Feuil1
30731,"Moules(mytillus s.pp.;perna spp):vivantes,fraîches ou réfrigérées)*",140,22855,22262,4000,0,13600,0,400,500,58650,117410,85770,39400,141412,116369,53660,114670,151030,167213,Feuil1
30732,"Mollusques; Moules ,En coque ou non, congelées",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102948,Feuil1
30739,"Autres moules (mytilus spp.,perna spp)*",2994,9472,11198,10184,19759,14298,30718,52208,69984,69500,124734,99978,41830,142678,84479,109499,102450,66655,68400,Feuil1
30741,"Seiches(sepia officinalis,rossia macrosoma)et sepioles(sépiole s);calmars et encornet(ommastrephes spp *",21000,2556,0,36,208,715,251,117223,2703,288,0,0,240,75,0,0,70,1000,65,Feuil1
30743,"Mollusques; Les poivrons et les calmars, qu'ils soient en coque ou non,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242778,Feuil1
30749,Autres seiches*,31071,64903,91179,169283,253132,501645,217643,560100,879034,2082172,479877,575489,419267,672316,675171,770287,906959,399994,244139,Feuil1
30751,"Vivants frais ou réfrigérés,poulpes ou pieuvres*",3000,6650,2362,54,1770,11214,7770,17494,46833,64785,21180,82955,30659,14992,2595,20140,2590,39686,9175,Feuil1
30752,"Mollusques; Pieuvre , Congelé",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60387,Feuil1
30759,Autres poulpes ou pieuvre (octopus spp),3000,13885,153005,55630,104588,18442,7743,30358,99332,109436,121752,105626,129287,140427,38074,42449,83876,78307,160268,Feuil1
30760,"Escargots ,autres que de mer *",3000,10000,0,0,1202,5895,2400,5500,46364,13510,95819,120333,143478,76037,11495,0,0,0,0,Feuil1
30779,"Autres Clams, coques et arches",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13480,5220,0,Feuil1
30791,"Autres,y compris les farines,poudres et agglomérés sous forme de pellets d' invertébrés aquatiques autres que les crustacés,propres a l'alimentations",0,690,0,8000,0,990,0,0,500,1000,0,1502,0,0,0,24600,279,462,0,Feuil1
30792,"Mollusques en coque ou non, comprend les farines, les repas et les pastilles de mollusques",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93634,Feuil1
30799,Autres coquillages destines a la reproduction*,51255,42381,20071,77833,16234,6072,40524,93939,25468,56842,20940,25171,43816,19996,50893,115124,79700,81800,47000,Feuil1
30822,"Invertébrés aquatiques; oursins (Strongylocentrotus spp., Paracentrotus lividus, Loxechinus albus, Echinus esculentus), congelés",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,Feuil1
30890,Autres oursins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,192,167,0,Feuil1
40110,"Lait et crème de lait ,non concentres ni additionnes de sucre ou d'autres édulcorant*",0,3000,15150,0,47280,24,0,0,0,0,5500,1,515644,2982418,0,0,80,0,0,Feuil1
40120,Lait d'une teneur en poids de matières grasses excédant 1% mais pas 6%*,0,0,0,10853436,14489300,15346077,0,0,3298561,7447911,3241,6289,1149946,821568,4243889,3022,0,0,0,Feuil1
40130,Lait d'une teneur en poids matière grasse excédant 6%*,125,0,0,0,0,2400,0,0,3637,5093,3765,753,4803,0,0,0,0,0,0,Feuil1
40150,"Lait et créme de lait ,non concentrés ni additionnés de sucre ou d'autres édulcorants d'une teneur en poids de matiéres grasses exédant 10 %",0,0,0,0,0,0,0,0,0,0,0,0,0,6311,17708,21928,22912,19403,39308,Feuil1
40210,"Lait et crème,concentres ou additionnes de sucre ou d'autres édulcorant*",4209372,3840867,1267475,1781445,2350500,2419304,1724575,1118905,1479275,4161450,4117301,4046935,4068513,4832863,4062791,4020712,4251425,2064725,2524875,Feuil1
40221,"Lait en poudre,en granules ou sous d'autres formes solides d'une teneur en poids de matières grasses excédant 1.5% *",1195250,1301400,1186500,1467200,1860087,2592736,2491430,2054975,2054800,1223475,1106396,1198627,773037,1024490,1064169,1036123,434731,911501,1251569,Feuil1
40229,"Autres lait et crème de lait,concentres ou additionnes de sucre ou d'autres édulcorants en poudre,en granules ou sous d'autre formes solides d'une te",0,240625,597300,369584,415800,283305,124643,0,0,0,0,0,173230,23123,241,76700,135650,11251,117348,Feuil1
40291,"Autres lait et crème de lait ,concentres ou additionnes de sucre ou d'autres édulcorant sans addition de sucre ou d'autres édulcorant *",160390,143824,384346,355491,72676,231689,107176,140141,128506,101831,90527,108633,923577,85286,245715,210028,39778,43432,50500,Feuil1
40299,"Autres lait et crème de lait,concentres ou additionnes de sucre ou d'autres édulcorant d'une teneur en poids de matière grasse n'excédant pas 9.5%",2920921,3362062,2831732,2909594,2749806,3565561,2821736,3440427,1497000,2148322,2467864,1974685,1967585,2150252,2155338,2568018,1421521,1699909,1493526,Feuil1
40310,"Babeurre,lait et crème cailles,yoghourt,kephir et autres laits et crèmes fermentes ou acidifies,même concentres ou additionnes de sucre ou d'autres",170,0,15000,0,0,0,25,0,482,3962,204,120,60,7539,13512,5621,0,0,0,Feuil1
40390,"Babeurre lait et crème caille,yoghourt,kephir.autres",55,0,15000,0,0,0,0,0,0,58,0,100,30768,14,0,0,0,0,300,Feuil1
40410,"Lactosérum,même concentre ou additionne de sucre ou d'autres édulcorants;produits consistant en composant naturels du lait,même additionnes de sucre o",731459,841024,936800,1246550,1402720,1535294,1664375,2075530,2269388,3024800,3454825,3149770,2382475,2518252,3090695,2692420,2877272,2008895,3294701,Feuil1
40490,"Autres lactosérum,même concentre ou additionne de sucre ou d'autres édulcorants;produits consistant en composants naturels du lait,même additionnes de",67000,78000,157265,12600,54351,207500,393447,886175,1175000,742120,130000,1186570,2075635,2974268,2434725,3128809,1799275,3342155,3386899,Feuil1
40510,"Beurre et autres matières grasses provenant du lait,pâtes a tartiner laitières*",574253,587394,673290,1007286,1230268,1773050,1699104,161434,156765,1162825,997275,90650,314120,814780,15600,15655,1706,1495,723325,Feuil1
40520,Beurre et autres matières grasses provenant du lait;pâtes a tartiner laitières*,0,0,0,0,0,0,0,0,0,0,0,0,1920,1360,0,0,0,0,0,Feuil1
40590,"Autres beurre et matières grasses provenant du lait,pâtes a tartiner laitières*",474555,444440,285900,465700,703900,194400,126800,16800,79620,0,407400,125800,41000,210850,91800,0,0,46608,219100,Feuil1
40610,"Fromages frais(non affines)y compris le fromage de lactosérum,et caillebotte*",0,0,66,66,0,123,1722,15,155,0,76,0,1432,6764,17586,25975,33893,42863,46196,Feuil1
40620,"Fromages râpé ou en poudre de tous types:fromages râpés ou en poudre ,de tous type*",13058,0,51,0,0,98,5460,0,1195,600,1473,1889,1974,3277,5775,11038,9105,31917,39946,Feuil1
40630,"Fromages fondus,autres que râpes ou en poudre *",11384,212,568,534,80720,108192,349014,386283,231155,228324,440,21821,21099,37944,8,1886,334,452,354,Feuil1
40640,Fromages a pâté persillée *,0,0,129,14103,177,139,162,1141,156,0,171,178,741,2336,7972,8695,8651,13971,12071,Feuil1
40690,Autres fromages et caillebotte*,1457983,2372824,2986387,3595417,3634701,3533341,3761144,3210706,3101793,3832104,1922199,2426730,2626179,2969284,2245375,1890894,1786179,2606714,3072035,Feuil1
40700,"Oeufs d'oiseaux,en coquilles,frais,conserves ou cuits",212595,225575,626933,284378,244447,356074,252488,192813,407850,44469,114380,705312,311132,527478,0,0,0,0,0,Feuil1
40711,"Oufs d'oiseaux ,en coquilles,frais,conservés ou cuits de volailles de l'espéce gallus domesticus",0,0,0,0,0,0,0,0,0,0,0,0,0,681545,538650,955340,286515,45684,0,Feuil1
40719,"Autres oufs d'oiseaux ,en coquilles,frais,conservés ou cuits",0,0,0,0,0,0,0,0,0,0,0,0,0,179600,30600,3958,38,0,0,Feuil1
40811,"Oeufs d'oiseaux,dépourvus de leurs coquilles et jaunes d'oeufs,frais,sèchés,cuits a l'eaux ou a la vapeur,moules,congelées ou autrement conserves me",800,789,850,0,0,26,400,600,600,4000,350,7200,14000,134565,53364,41582,236135,335467,193141,Feuil1
40819,"Autres oeufs d'oiseaux,dépourvus de leurs coquilles,et jaune d'oeufs ,frais,sèchés,cuits a l'eaux ou a la vapeur,moules",1560,800,800,600,840,975,2040,275,1200,428,1700,0,0,2030,3650,5520,0,0,0,Feuil1
40891,"Autres oeufs d'oiseaux ,dépourvus de leurs coquilles,et jaunes d'oeufs ,frais ,sèchés,cuits a l'eau ou a la vapeur ,moules ,congelées ou autrement cons",60200,140209,284180,275000,257000,200568,271415,246250,253305,126900,108225,137000,186750,290000,289308,242503,193000,174600,39600,Feuil1
40899,"Autres oeufs d'oiseaux ,dépourvus de leurs coquilles et jaunes d'oeufs ,frais,sèchés,cuits a l'eaux ou a la vapeur,moules,congelées ou autrement conser",0,0,0,0,0,0,0,0,0,0,2730,6300,5410,17500,15781,158700,57680,96780,10800,Feuil1
40900,Miel naturel,12988,4799,29003,30526,34273,23019,47685,75113,123874,144376,186889,177789,179398,282250,297014,382057,160207,140187,252127,Feuil1
41000,"Produits comestibles d'origine animale ,non dénommes ni compris ailleurs*",250,25,300,500,0,0,0,0,1,0,0,0,0,300,0,441,1630,5795,5470,Feuil1
50100,"Cheveux bruts,même laves ou dégraisses,déchets de cheveux *",0,300,28197,22266,32955,33844,65401,41160,15931,30255,24939,39316,24097,16388,21301,19496,25550,28993,34183,Feuil1
50210,Soies de porcs ou de sanglier;poils de blaireau et autres poils pour la brosserie;déchets de ces soies ou poils *,47654,51800,68897,45778,35050,46300,30550,42532,22820,17925,19053,15105,10877,15807,9457,9213,10500,14650,14750,Feuil1
50290,Autres poils de blaire et autres poils pour la brosserie;déchets de ces poils*,0,0,0,385,0,450,0,0,0,250,0,0,0,0,300,0,0,0,325,Feuil1
50400,"Boyaux,vessies et estomacs d'animaux ,entiers ou en morceaux ,autres que ceux de poissons a l'état frais ,réfrigèré ,congelés,sale ou en saumure,sec",3080,0,0,0,0,0,1080,3100,5880,9848,21905,14320,1550,3552,30322,19647,48128,60575,57087,Feuil1
50510,"Peaux et autres parties d'oiseaux revêtues de leurs plumes ou de leurs duvets,plumes et parties de plumes (même rognées),duvets,bruts:palmes des espèce",8,0,0,11,514,10,180,192,29,10,272,0,3041,1075,3826,4519,2707,7914,9795,Feuil1
50590,"Autres peaux at autres parties d'oiseaux revêtues de leurs plumes ou de leurs duvets ,plumes et parties de plumes (même rognées)duvets,bruts ou simple",235,90,220,363,180,650,247,760,270,350,820,420,336,327,220,1170,14,0,20,Feuil1
50790,"Autres ivoires,écailles de tortue,fanons (y compris les barbres )de baleine ou d'autres mammifères marins ;cornes;bois;sabots;ongles;griffes et becs",0,0,0,0,7400,0,0,0,0,1,4,0,0,0,0,0,0,0,0,Feuil1
50800,"Corail et matières similaires,bruts ou simplement préparés,mais non autrement travailles ;coquilles et carapaces de mollusques,",2150,160,0,1543,0,5500,4673,8,0,1830,0,248,0,0,0,6936,164,0,300,Feuil1
50900,Eponges naturelles d'origine animale *,992,3071,1658,1359,1,1,350,1034,0,0,0,0,0,0,0,0,0,0,0,Feuil1
51000,"Ambre gris,castor,civettes et musc;cartharides;bile;même séchée;glande et autres substances d'origine animale utilisées pour la préparation de produit",442,39,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,Feuil1
51110,Sperme de taureaux*,1272,1051,853,1436,201,1446,523,1008,1796,1202,1999,1150,1052,2255,439,1148,2358,2389,1416,Feuil1
51191,"Autres produits d'origine animale,non dénommes ni compris ailleurs;animaux morts des chapitres 1 ou 3 ,impropres a l'alimentation humaine*",0,0,98,0,0,0,0,0,30,0,0,30,0,20,0,156,0,0,655,Feuil1
51199,"Autres produits de poissons ou de crustacés,mollusques ou autres invertébrés aquatiques ;animaux morts du chapitre3*",0,0,12,18,3,4,10209,27,722,3060,2716,949,193,88,12,306,6,53,208,Feuil1
60110,"Eaux,y compris les eaux minérales naturelles ou artificielles et les eaux gazeuses,non additionnées de sucre ou d'autre édulcorants ni aromatisées;gl",30301,89488,42764,31268,37569,55248,14391,24551,45727,49003,40834,77544,46276,923241,156245,233183,132171,55879,39430,Feuil1
60120,Bulbes;oignons;tubercules;racines tubéreuses;griffes et rhizomes;en végétation ou en fleur ;plantes et racines de chicorée*,4427,52400,85984,62061,78112,32326,49141,48556,39444,125346,190636,290809,247379,156228,120360,48050,33733,28726,25325,Feuil1
60210,Autres plantes vivantes (y compris leurs racines boutures et greffons,42066,69733,33998,21354,9842,3463,25378,2255,119485,2821,5582,1489,2270,2660,7450,10147,11848,766,9015,Feuil1
60220,"Autres plantes vivantes (y compris leurs racines )boutures et greffons;blanc de champignons:arbres;arbustes,arbrisseaux et buissons;a fruits comestibles",82218,98099,110653,73971,93418,72719,69497,51326,48826,79762,59608,101994,143201,191162,252791,396199,296226,329441,173089,Feuil1
60230,"Autres plantes vivantes (y compris leurs racines )boutures et greffons;blanc de champignons:rhododendrons et azalées,greffes ou non*",0,0,0,0,0,0,0,0,286,372,0,0,0,0,0,0,0,0,0,Feuil1
60240,"Autres plantes vivantes(y compris leurs racines)boutures et greffons;blanc de champignons:rosiers,greffes ou non*",1145,247,10775,6177,8160,2505,744,1841,4401,4155,2377,857,1200,0,2176,434,0,35,6124,Feuil1
60290,Autres plantes vivantes(y compris leurs racines)boutures et greffons;blanc de champignons :autres*,528122,572374,332515,363350,504409,760071,588140,636151,775912,910446,1585597,1760553,1263243,1183457,838223,1035034,982093,1244101,1008331,Feuil1
60310,"Fleurs et boutons de fleurs,coupes,pour bouquets ou pour ornements,frais,sèchés,blanchis,teints,imprègnes ou autrement prépares*",555,9000,85,4824,165,0,1415,1645,80,0,0,0,0,0,0,0,0,0,0,Feuil1
60311,Roses,0,0,0,0,0,0,0,0,0,0,1666,37020,0,280,5073,2075,3975,5042,8325,Feuil1
60312,Fleurs d'oeillets fraiches *,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,Feuil1
60319,"Fleurs et boutons de fleurs, frais, coupés, pour bouquets ou pour ornements (à l''excl. des roses, des oeillets, des orchidées et des chrysanthèmes)",0,0,0,0,0,0,0,0,0,3755,12225,6474,2525,12262,9371,3275,1227,380,950,Feuil1
60390,"Fleurs et boutons de fleurs,coupes ,pour bouquets ou pour ornement,frais,sèchés,blanchis,teints,imprègnes ou autrement prépares:autres *",53820,63606,46558,60065,81636,62490,53021,40357,18760,3044,1762,1503,100,1186,100,6,500,839,31,Feuil1
60410,"Feuillage,feuilles,rameaux et autres parties de plantes,sans fleurs ni boutons de fleurs,et herbes,mousses et lichens,pour bouquets ou pour ornement,f",25,103,0,20,0,10,17667,4284,1059,0,238,573,0,0,0,0,0,0,0,Feuil1
60490,"Autres feuillages,feuilles;rameaux et utres parties de plantes,sans fleurs ni boutons de fleurs et herbes,mousses et lichens,pour bouquets ou pour ornements,frais,séchés,blanchis,tients;imprégnés ou autrement préparés",0,0,0,0,0,0,0,0,0,0,0,0,0,6635,1070,4599,4294,4759,2438,Feuil1
60491,"Feuillage ,feuille,rameaux et autres parties de plantes ,sans fleurs ni boutons de fleurs,et herbes;mousses et lichens;pour bouquets ou pour ornement,",0,64,250,0,0,0,90,0,42053,0,0,0,0,0,0,0,0,0,0,Feuil1
60499,"Feuillage,feuille,rameaux et autres parties de plantes ,sans fleurs ni boutons de fleurs et herbes,mousses et lichens,pour bouquets ou pour ornement,f",5275,999,45,591,778,6610,4120,1913,8864,13621,812,4330,1395,5,0,0,0,0,0,Feuil1
70110,"Pommes de terre ,a l'état frais ou réfrigèré:de semences*",19449905,21933900,26741190,24297800,22419810,20287603,25416409,16262382,26638300,17044700,27809270,18258200,27676500,25819832,28135375,23465800,20077675,24377265,22191840,Feuil1
70190,"Pommes de terre,a l'état frais ou réfrigèré:autres*",994738,11691200,10016813,21925778,14148300,26438385,10659370,11429360,75875073,2613500,47924840,3101000,6594750,12236795,5226600,283750,19817488,15571600,10740359,Feuil1
70200,"Tomates,a l'état frais ou réfrigèré*",5106,0,0,20000,2513,1500,182160,93015,436000,0,127000,57773,29352,8000,21704,0,0,525500,2443672,Feuil1
70310,"Oignons,échalotes,aulx,poireaux et autres légumes alliasses a l'état frais ou réfrigèré*",3951840,606745,50,50,4656300,3359956,6845410,1120020,2001993,272900,141600,176000,517100,3276979,1644150,4859648,9529380,1870401,4291001,Feuil1
70320,"Oignons,échalotes,aulx,poireaux et autres légumes alliasses a l'état frais ou réfrigèré:aulx*",1860632,3516061,1936692,1400898,1337600,3461260,6430830,6420370,5218240,5423910,10906270,11265099,12573720,7584770,7845450,9122260,9791050,8247420,12133290,Feuil1
70390,"Oignons,échalotes,aulx,poireaux et autres légumes alliasses a l'état frais ou réfrigèré:poireaux et autres légumes alliasses*",0,0,0,0,0,0,0,0,0,0,0,0,50100,21600,12000,24800,12800,49,0,Feuil1
