date,type,origine,valeur,feuille
2025-12-26 00:00:00,blé dur,"EU (France) Durum, La Pallice",300.0,Sheet1
2025-12-29 00:00:00,blé dur,"EU (France) Durum, La Pallice",299.0,Sheet1
2025-12-30 00:00:00,blé dur,"EU (France) Durum, La Pallice",300.0,Sheet1
2025-12-31 00:00:00,blé dur,"EU (France) Durum, La Pallice",299.0,Sheet1
2023-01-02,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",384.0,Sheet1
2023-01-03,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",375.0,Sheet1
2023-01-04,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",367.0,Sheet1
2023-01-05,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",368.0,Sheet1
2023-01-06,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",367.0,Sheet1
2023-01-09,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",369.0,Sheet1
2023-01-10,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",365.0,Sheet1
2023-01-11,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",367.0,Sheet1
2023-01-12,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",372.0,Sheet1
2023-01-13,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",372.0,Sheet1
2023-01-16,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",372.0,Sheet1
2023-01-17,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",374.0,Sheet1
2023-01-18,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",367.0,Sheet1
2023-01-19,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",368.0,Sheet1
2023-01-20,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",371.0,Sheet1
2023-01-23,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",362.0,Sheet1
2023-01-24,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",368.0,Sheet1
2023-01-25,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",372.0,Sheet1
2023-01-26,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",375.0,Sheet1
2023-01-27,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",377.0,Sheet1
2023-01-30,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",376.0,Sheet1
2023-01-31,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",377.0,Sheet1
2023-02-01,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",378.0,Sheet1
2023-02-02,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",378.0,Sheet1
2023-02-03,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",375.0,Sheet1
2023-02-06,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",372.0,Sheet1
2023-02-07,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",372.0,Sheet1
2023-02-08,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",376.0,Sheet1
2023-02-09,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",372.0,Sheet1
2023-02-10,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",378.0,Sheet1
2023-02-13,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",378.0,Sheet1
2023-02-14,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",379.0,Sheet1
2023-02-15,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",375.0,Sheet1
2023-02-16,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",376.0,Sheet1
2023-02-17,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",375.0,Sheet1
2023-02-20,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",376.0,Sheet1
2023-02-21,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",373.0,Sheet1
2023-02-22,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",369.0,Sheet1
2023-02-23,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",366.0,Sheet1
2023-02-24,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",357.0,Sheet1
2023-02-27,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",351.0,Sheet1
2023-02-28,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",351.0,Sheet1
2023-03-01,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",346.0,Sheet1
2023-03-02,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",351.0,Sheet1
2023-03-03,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",350.0,Sheet1
2023-03-06,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",345.0,Sheet1
2023-03-07,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",340.0,Sheet1
2023-03-08,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",335.0,Sheet1
2023-03-09,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",328.0,Sheet1
2023-03-10,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",331.0,Sheet1
2023-03-13,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",335.0,Sheet1
2023-03-14,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",340.0,Sheet1
2023-03-15,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",341.0,Sheet1
2023-03-16,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",340.0,Sheet1
2023-03-17,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",345.0,Sheet1
2023-03-20,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",342.0,Sheet1
2023-03-21,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",339.0,Sheet1
2023-03-22,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",335.0,Sheet1
2023-03-23,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",339.0,Sheet1
2023-03-24,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",343.0,Sheet1
2023-03-27,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",350.0,Sheet1
2023-03-28,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",353.0,Sheet1
2023-03-29,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",352.0,Sheet1
2023-03-30,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",352.0,Sheet1
2023-03-31,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",355.0,Sheet1
2023-04-03,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",354.0,Sheet1
2023-04-04,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",354.0,Sheet1
2023-04-05,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",346.0,Sheet1
2023-04-06,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",346.0,Sheet1
2023-04-07,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",345.0,Sheet1
2023-04-10,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",345.0,Sheet1
2023-04-11,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",341.0,Sheet1
2023-04-12,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",340.0,Sheet1
2023-04-13,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",335.0,Sheet1
2023-04-14,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",344.0,Sheet1
2023-04-17,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",349.0,Sheet1
2023-04-18,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",348.0,Sheet1
2023-04-19,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",340.0,Sheet1
2023-04-20,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",336.0,Sheet1
2023-04-21,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",331.0,Sheet1
2023-04-24,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",330.0,Sheet1
2023-04-25,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",327.0,Sheet1
2023-04-26,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",316.0,Sheet1
2023-04-27,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",302.0,Sheet1
2023-04-28,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",310.0,Sheet1
2023-05-01,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",311.0,Sheet1
2023-05-02,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",306.0,Sheet1
2023-05-03,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",317.0,Sheet1
2023-05-04,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",320.0,Sheet1
2023-05-05,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",328.0,Sheet1
2023-05-08,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",333.0,Sheet1
2023-05-09,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",334.0,Sheet1
2023-05-10,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",338.0,Sheet1
2023-05-11,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",332.0,Sheet1
2023-05-12,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",339.0,Sheet1
2023-05-15,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",350.0,Sheet1
2023-05-16,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",352.0,Sheet1
2023-05-17,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",345.0,Sheet1
2023-05-18,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",335.0,Sheet1
2023-05-19,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",324.0,Sheet1
2023-05-22,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",325.0,Sheet1
2023-05-23,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",329.0,Sheet1
2023-05-24,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",321.0,Sheet1
2023-05-25,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",323.0,Sheet1
2023-05-26,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",326.0,Sheet1
2023-05-29,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",326.0,Sheet1
2023-05-30,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",316.0,Sheet1
2023-05-31,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",311.0,Sheet1
2023-06-01,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",313.0,Sheet1
2023-06-02,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",320.0,Sheet1
2023-06-05,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",325.0,Sheet1
2023-06-06,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",324.0,Sheet1
2023-06-07,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",316.0,Sheet1
2023-06-08,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",324.0,Sheet1
2023-06-09,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",321.0,Sheet1
2023-06-12,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",322.0,Sheet1
2023-06-13,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",321.0,Sheet1
2023-06-14,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",321.0,Sheet1
2023-06-15,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",332.0,Sheet1
2023-06-16,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",338.0,Sheet1
2023-06-19,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",338.0,Sheet1
2023-06-20,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",338.0,Sheet1
2023-06-21,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",349.0,Sheet1
2023-06-22,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",352.0,Sheet1
2023-06-23,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",346.0,Sheet1
2023-06-26,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",346.0,Sheet1
2023-06-27,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",335.0,Sheet1
2023-06-28,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",323.0,Sheet1
2023-06-29,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",324.0,Sheet1
2023-06-30,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",322.0,Sheet1
2023-07-03,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",327.0,Sheet1
2023-07-04,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",327.0,Sheet1
2023-07-05,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",334.0,Sheet1
2023-07-06,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",340.0,Sheet1
2023-07-07,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",339.0,Sheet1
2023-07-10,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",339.0,Sheet1
2023-07-11,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",345.0,Sheet1
2023-07-12,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",345.0,Sheet1
2023-07-13,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",345.0,Sheet1
2023-07-14,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",360.0,Sheet1
2023-07-17,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",358.0,Sheet1
2023-07-18,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",358.0,Sheet1
2023-07-19,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",365.0,Sheet1
2023-07-20,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",369.0,Sheet1
2023-07-21,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",363.0,Sheet1
2023-07-24,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",375.0,Sheet1
2023-07-25,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",373.0,Sheet1
2023-07-26,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",359.0,Sheet1
2023-07-27,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",362.0,Sheet1
2023-07-28,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",359.0,Sheet1
2023-07-31,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",352.0,Sheet1
2023-08-01,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",352.0,Sheet1
2023-08-02,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",349.0,Sheet1
2023-08-03,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",346.0,Sheet1
2023-08-04,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",347.0,Sheet1
2023-08-07,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",347.0,Sheet1
2023-08-08,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",349.0,Sheet1
2023-08-09,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",345.0,Sheet1
2023-08-10,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",347.0,Sheet1
2023-08-11,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",346.0,Sheet1
2023-08-14,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",337.0,Sheet1
2023-08-15,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",330.0,Sheet1
2023-08-16,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",331.0,Sheet1
2023-08-17,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",330.0,Sheet1
2023-08-18,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",335.0,Sheet1
2023-08-21,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",327.0,Sheet1
2023-08-22,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",323.0,Sheet1
2023-08-23,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",325.0,Sheet1
2023-08-24,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",320.0,Sheet1
2023-08-25,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",319.0,Sheet1
2023-08-28,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",316.0,Sheet1
2023-08-29,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",312.0,Sheet1
2023-08-30,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",313.0,Sheet1
2023-08-31,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",306.0,Sheet1
2023-09-01,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",306.0,Sheet1
2023-09-04,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",306.0,Sheet1
2023-09-05,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",312.0,Sheet1
2023-09-06,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",320.0,Sheet1
2023-09-07,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",320.0,Sheet1
2023-09-08,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",319.0,Sheet1
2023-09-11,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",317.0,Sheet1
2023-09-12,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",322.0,Sheet1
2023-09-13,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",326.0,Sheet1
2023-09-14,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",324.0,Sheet1
2023-09-15,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",327.0,Sheet1
2023-09-18,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",326.0,Sheet1
2023-09-19,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",327.0,Sheet1
2023-09-20,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",329.0,Sheet1
2023-09-21,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",323.0,Sheet1
2023-09-22,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",324.0,Sheet1
2023-09-25,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",324.0,Sheet1
2023-09-26,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",322.0,Sheet1
2023-09-27,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",316.0,Sheet1
2023-09-28,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",316.0,Sheet1
2023-09-29,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",303.0,Sheet1
2023-10-02,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",305.0,Sheet1
2023-10-03,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",306.0,Sheet1
2023-10-04,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",305.0,Sheet1
2023-10-05,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",312.0,Sheet1
2023-10-06,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",309.0,Sheet1
2023-10-09,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",314.0,Sheet1
2023-10-10,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",313.0,Sheet1
2023-10-11,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",312.0,Sheet1
2023-10-12,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",313.0,Sheet1
2023-10-13,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",313.0,Sheet1
2023-10-16,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",316.0,Sheet1
2023-10-17,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",315.0,Sheet1
2023-10-18,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",317.0,Sheet1
2023-10-19,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",319.0,Sheet1
2023-10-20,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",317.0,Sheet1
2023-10-23,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",319.0,Sheet1
2023-10-24,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",315.0,Sheet1
2023-10-25,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",312.0,Sheet1
2023-10-26,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",312.0,Sheet1
2023-10-27,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",310.0,Sheet1
2023-10-30,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",310.0,Sheet1
2023-10-31,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",310.0,Sheet1
2023-11-01,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",310.0,Sheet1
2023-11-02,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",312.0,Sheet1
2023-11-03,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",315.0,Sheet1
2023-11-06,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",319.0,Sheet1
2023-11-07,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",318.0,Sheet1
2023-11-08,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",323.0,Sheet1
2023-11-09,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",323.0,Sheet1
2023-11-10,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",321.0,Sheet1
2023-11-13,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",321.0,Sheet1
2023-11-14,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",324.0,Sheet1
2023-11-15,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",325.0,Sheet1
2023-11-16,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",320.0,Sheet1
2023-11-17,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",315.0,Sheet1
2023-11-20,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",313.0,Sheet1
2023-11-21,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",312.0,Sheet1
2023-11-22,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",308.0,Sheet1
2023-11-23,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",308.0,Sheet1
2023-11-24,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",306.0,Sheet1
2023-11-27,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",302.0,Sheet1
2023-11-28,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",306.0,Sheet1
2023-11-29,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",308.0,Sheet1
2023-11-30,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",311.0,Sheet1
2023-12-01,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",312.0,Sheet1
2023-12-04,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",322.0,Sheet1
2023-12-05,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",322.0,Sheet1
2023-12-06,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",319.0,Sheet1
2023-12-07,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",321.0,Sheet1
2023-12-08,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",318.0,Sheet1
2023-12-11,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",314.0,Sheet1
2023-12-12,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",317.0,Sheet1
2023-12-13,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",312.0,Sheet1
2023-12-14,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",314.0,Sheet1
2023-12-15,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",319.0,Sheet1
2023-12-18,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",315.0,Sheet1
2023-12-19,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",319.0,Sheet1
2023-12-20,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",315.0,Sheet1
2023-12-21,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",314.0,Sheet1
2023-12-22,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",315.0,Sheet1
2023-12-25,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",315.0,Sheet1
2023-12-26,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",318.0,Sheet1
2023-12-27,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",315.0,Sheet1
2023-12-28,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",317.0,Sheet1
2023-12-29,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",315.0,Sheet1
2024-01-01,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",315.0,Sheet1
2024-01-02,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",312.0,Sheet1
2024-01-03,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",309.0,Sheet1
2024-01-04,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",311.0,Sheet1
2024-01-05,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",313.0,Sheet1
2024-01-08,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",312.0,Sheet1
2024-01-09,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",315.0,Sheet1
2024-01-10,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",317.0,Sheet1
2024-01-11,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",315.0,Sheet1
2024-01-12,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",315.0,Sheet1
2024-01-15,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",315.0,Sheet1
2024-01-16,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",311.0,Sheet1
2024-01-17,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",306.0,Sheet1
2024-01-18,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",309.0,Sheet1
2024-01-19,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",312.0,Sheet1
2024-01-22,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",316.0,Sheet1
2024-01-23,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",315.0,Sheet1
2024-01-24,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",317.0,Sheet1
2024-01-25,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",319.0,Sheet1
2024-01-26,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",317.0,Sheet1
2024-01-29,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",313.0,Sheet1
2024-01-30,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",314.0,Sheet1
2024-01-31,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",310.0,Sheet1
2024-02-01,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",310.0,Sheet1
2024-02-02,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",311.0,Sheet1
2024-02-05,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",307.0,Sheet1
2024-02-06,blé dur,"Canada 1 CWRS (13_5%), St_ Lawrence",308.0,Sheet1
